Name,Riskiness R
BZF,[0.08676564]
CEW,[0.07579774]
CNY,[0.1363428]
CROC,[3.73854051e+12]
CYB,[0.2118032]
DBV,[0.27963563]
DRR,[5.42500874e+11]
EUFX,[6.86551279e+11]
EUO,[6.15486773e+11]
FXA,[0.20077749]
FXB,[1.50460866e+12]
FXC,[1.18841397]
FXCH,[4.28148731e+11]
FXE,[0.20580319]
FXF,[5877334.27610794]
FXS,[4.73893495e+11]
FXSG,[0.24366199]
FXY,[0.18349287]
INR,[0.22682516]
UDN,[6762860.6785017]
ULE,[1.30680169]
URR,[0.8027762]
USDU,[8.03765111e+11]
UUP,[0.35637542]
YCL,[0.57305552]
YCS,[1.21538092e+12]
