Name,Riskiness R
BIL,[63947.33976498]
DFVL,[0.34718879]
DFVS,[7.247678e+12]
DLBS,[5912.04328179]
DTUL,[1.33512817]
DTUS,[2.08324971e+13]
DTYL,[0.50902181]
DTYS,[1.50838764e+13]
EDV,[0.28632212]
FLAT,[2.30200751e+12]
GOVT,[4.07166124e+11]
IEI,[44962642.43448539]
ITE,[1.89127318e+12]
PLW,[0.17603896]
SCHO,[2.72492743e+12]
SCHR,[2.07762347e+11]
SHV,[2.4095819e+12]
SHY,[4.43140462e+12]
SPTL,[0.19187452]
SPTS,[2.69599268e+12]
STPP,[1.8146725e+13]
TBF,[2.07479266e+13]
TBX,[4.7948053e+12]
TLH,[0.1500776]
TMF,[0.48607095]
TMV,[703.43432996]
TTT,[8.68432709e+12]
TUZ,[2.84035871e+12]
TYBS,[7.64689325e+12]
TYD,[0.39359695]
TYNS,[4.71891229e+13]
TYO,[7.24267967e+13]
UBT,[0.34321034]
UST,[0.24624303]
VGIT,[2.03623962e+11]
VGLT,[0.18219342]
VGSH,[3.57466018e+12]
ZROZ,[0.27608034]
