Name,Riskiness R
AMJ,[5.0720619e+12]
AMLP,[1.24156854e+12]
AMU,[5.92585136e+12]
ATMP,[2.04124682e+12]
CHIE,[4.0924433e+12]
DDG,[1.2268269e+12]
DIG,[4.82453472e+12]
DUG,[1.85583603]
EMLP,[2.0339435e+12]
ENFR,[1.811176e+12]
ENY,[1.46768357e+13]
ERX,[7.10053109e+12]
ERY,[2.65655606]
FAN,[2.16236109e+12]
FCG,[1.34410432e+13]
FENY,[2.25915182e+12]
FILL,[2.07298076e+13]
FRAK,[1.58484219e+13]
FXN,[5.23077787e+12]
GASL,[8.87946145e+13]
GEX,[2.61547196e+12]
GREK,[4.55353469e+12]
GRID,[6.20097789e+11]
ICLN,[9.72570553e+11]
IEO,[4.8890673e+12]
IEZ,[1.69414576e+13]
IXC,[7.27815491e+12]
IYE,[2.31045066e+12]
KOL,[3.65930905e+12]
MLPA,[2.88287719e+12]
MLPC,[4.32367452e+12]
MLPG,[2.67509076e+12]
MLPI,[2.81892113e+12]
MLPX,[2.90642476e+12]
MLPY,[4.36632468e+12]
NLR,[1.9838676e+12]
OIH,[1.52521073e+13]
PBD,[1.44279282e+13]
PBW,[1.47359321e+13]
PSCE,[1.02451232e+13]
PUW,[2.00296683e+12]
PXE,[2.68507567e+12]
PXI,[4.59628582e+12]
PXJ,[1.25495264e+13]
PZD,[6.36456353e+11]
QCLN,[2.38144773e+12]
RYE,[3.49518849e+12]
TAN,[2.33894492e+13]
VDE,[2.87957282e+12]
XES,[7.54681667e+12]
XLE,[2.39177289e+12]
XOP,[1.74992548e+13]
YMLI,[4.37472898e+12]
YMLP,[2.83973626e+13]
ZMLP,[4.01978271e+12]
