,Date,EMIF,FUTY,FXU,GHII,GII,IDU,IGF,INXX,JXI,PSCU,PUI,PXR,RYU,SDP,TOLZ,UPW,UTES,VPU,WBIC,XLU
0,2005-03-07,,,,,,45.279823,,,,,,,,,,,,37.497025,,17.50897
1,2005-03-14,,,,,,45.443909000000005,,,,,,,,,,,,37.607586,,17.45509
2,2005-03-21,,,,,,44.453109999999995,,,,,,,,,,,,36.778416,,17.322201
3,2005-03-28,,,,,,45.53651,,,,,,,,,,,,37.592384,,17.641867
4,2005-04-04,,,,,,45.854477,,,,,,,,,,,,37.883083,,17.762489000000002
5,2005-04-11,,,,,,44.926044,,,,,,,,,,,,37.239834,,17.49711
6,2005-04-18,,,,,,46.08337,,,,,,,,,,,,37.815048,,17.925344
7,2005-04-25,,,,,,46.433125,,,,,,,,,,,,38.353142,,18.124374
8,2005-05-02,,,,,,46.229645,,,,,,,,,,,,38.309849,,17.985649
9,2005-05-09,,,,,,45.326664,,,,,,,,,,,,37.462505,,17.593616
10,2005-05-16,,,,,,46.458553,,,,,,,,,,,,38.39645,,18.015814000000002
11,2005-05-23,,,,,,46.846470000000004,,,,,,,,,,,,38.786095,,18.118345
12,2005-05-30,,,,,,47.476002,,,,,,,,,,,,39.262321,,18.383726
13,2005-06-06,,,,,,48.010151,,,,,,,,,,,,39.74477,,18.528482
14,2005-06-13,,,,,,48.493435,,,,,,,,,,,,40.289047,,18.618945999999998
15,2005-06-20,,,,,,48.404392,,,,,,,,,,,,40.357071000000005,,18.923065
16,2005-06-27,,,,,,50.043945,,,,,,,,,,,,41.025059000000006,,19.366959
17,2005-07-04,,,,,,50.191231,,,,,,,,,,,,41.59798,,19.452089
18,2005-07-11,,,,,,50.210449,,,,,,,,,,,,41.61668,,19.470330999999998
19,2005-07-18,,,,,,50.095158000000005,,,,,,,,,,,,41.554337,,19.33655
20,2005-07-25,,,,,,50.575511999999996,,,,,,,,,,,,41.990833,,19.622347
