Name,Riskiness R
DRN,[0.87773233]
DRV,[3.97044326e+12]
DRW,[0.12658541]
FFR,[0.18554837]
FREL,[0.17850405]
FRI,[0.29763285]
GQRE,[0.14580835]
GRI,[0.2702563]
ICF,[0.23232442]
IFEU,[0.18923288]
IFGL,[0.20992406]
IYR,[0.18065924]
KBWY,[0.20161666]
LRET,[0.52900162]
MORL,[0.24224087]
MORT,[0.12759076]
PSR,[0.17395062]
REET,[0.24012469]
REK,[3.14323788e+12]
REM,[0.11751994]
REZ,[0.2414742]
ROOF,[0.32053088]
RWO,[0.25826742]
RWR,[0.24359925]
RWX,[0.27740218]
SCHH,[0.24564387]
SRET,[0.10408604]
SRS,[5.5197605e+12]
TAO,[0.16848685]
URE,[0.36591176]
USRT,[0.24821818]
VNQ,[0.23904986]
VNQI,[0.13907963]
WPS,[0.1601035]
WREI,[0.32335551]
