ACWI,ACWV,ACWX,CGW,CRBN,CWI,DBEF,DIM,DOL,DTH,DWM,DWX,EFA,EFG,EFV,EWS,EZU,FDT,FGD,FNDC,FNDF,GDXJ,GII,GNR,GUNR,GWX,HEFA,HEZU,IDLV,IDOG,IDV,IEFA,IGF,IHDG,IOO,IQDF,IQLT,IXC,IXG,IXJ,IXP,IXUS,JNUG,JPGE,JPIN,JXI,KXI,LIT,MXI,NUGT,PDN,PICK,PID,PPH,PSP,PXF,QEFA,ROBO,RODM,RXI,SCHC,SCHF,SCZ,SDIV,SMH,SPDW,TAN,URA,URTH,VEA,VEU,VSS,VT,WDIV,WOOD,XT
0.028657071630970768,0.016180827617576058,0.04787462505064784,0.036182985614937664,0.04074817355928621,0.051674374953659084,0.0076769841627937815,0.044631610674739496,0.04746389189366388,0.05513021204392421,0.04473945752755526,0.10317281317103084,0.0364658531520636,0.033109607279865165,0.039414461309544124,0.0687499216744017,0.02229128783208141,0.02884567747339117,0.04075975464978236,0.03642398529796765,0.04398504351943276,0.098678198963882,0.03685404570722661,0.06825070630837464,0.06735934204189574,0.056284585113424976,0.005380340661151008,-0.022352138974242187,0.03586037124649572,0.04953283969854954,0.04795895637467632,0.03727132504529697,0.044694056875606236,0.016151371473349597,0.02782093848079085,0.06266566725943516,0.046343518075820295,0.0913932568549486,0.030361617601129036,-0.0010202653256929108,0.055138511227174426,0.044404408970521766,0.2676887197346988,0.028785513319132393,0.04625299766763128,0.01872585059676813,0.013978446656745138,0.11170196072324752,0.043807108464620825,0.2951167336416291,0.050497642849157434,0.09041461860186284,0.06121553589786656,0.007260804589610212,0.07251410493429092,0.048209723777574674,0.025305244876329742,-0.001126398318267429,0.04323233339905056,0.012490233144194604,0.04940315460801595,0.040357291674369834,0.04285437588014188,0.02430258979506573,0.002893374145482928,0.04144530030612115,0.05784376984087455,0.14091356647458633,0.01783037950414629,0.043269020247217,0.05081888900767971,0.055813025270743034,0.030643637249089563,0.040137946419260266,-0.01208340837977996,0.01047216307388989
0.0,-0.008922562682473231,-0.011314968215816665,0.006504699612003988,-0.008240265350211589,-0.012078022838949577,0.019211579918547127,-0.00032546261367553004,-0.011813207244731335,-0.0187348584116577,-0.007605265178710029,-0.04671891774219111,0.001954335973016798,0.005387580515571397,-0.0021667585958856914,-0.05847941690318125,-0.006338777324345736,0.005378474612451714,-0.008745209457992733,0.0042598334510788715,-0.005041558502135804,0.029671235249958412,-0.010325674933961849,-0.016354039466191187,-0.016954473241523292,0.006211192958468161,0.02283255886657856,0.015476613518616482,-0.01209289217116103,-0.021337235557292486,-0.020553587242634886,0.003131798275889808,-0.013498086978577895,0.01932904078233624,0.0012649899386446505,-0.020392494498877017,-0.002127721933081723,-0.05240162129263365,0.0049395536139231755,0.03073350805359488,-0.012368581140190191,-0.005357843471983761,0.06186045621748772,-0.0024914317643635092,-0.0024807109103781298,0.012465581556493473,0.0023693406139996,-0.003189756809036207,-0.006067702576447375,-0.09836060604304676,0.003859684210526332,-0.03740653654896632,-0.029315905911782576,0.03845840793652678,0.02686816252956225,-0.009568280456453004,-0.010136516507926236,0.0012028792944098704,-0.0015492325897364391,0.009061288273290329,0.007267024606419764,-0.003179736785033765,0.01705743624402715,-0.0349913985924767,0.0032455494349451475,-0.002040799647962571,-0.09595739076192243,-0.06643950385492033,0.004279205727189107,-0.00048354994603557003,-0.01038413693024326,0.0018129293374161079,0.003324909313614129,-0.02167858265433371,0.0074130094480820705,0.028940116682725125
-0.03709076187754437,-0.034764555786745845,-0.045994455025701535,-0.02789124798110331,-0.03106994540316518,-0.04362349952212922,-0.0698732254937279,-0.03792933002883997,-0.04921305915495108,-0.05188679889971208,-0.04598137613280581,-0.054707031012371655,-0.047268730388858336,-0.03984626201299515,-0.053022154623702834,-0.024068468023167804,-0.04210237635575775,-0.027703382707989242,-0.05868810893747602,-0.014139392499312741,-0.031849324289886474,-0.059579414900733464,-0.06420547752808989,-0.06783426328270288,-0.049504911276393226,-0.008446933837485413,-0.0474361789833409,-0.040872863368963126,-0.016321455948071342,-0.05523267983611305,-0.05770928100316933,-0.04206389411235943,-0.057977840862732326,-0.06511640537889685,-0.0492673204578732,-0.047417461377186304,-0.05366026259682585,-0.05177549764200249,-0.029152677853964113,-0.02062878780673533,-0.027238543191861874,-0.04239791040205294,-0.18221639386900135,-0.023631132824833413,-0.02967646107012315,-0.07470780779247937,-0.033630507690533905,-0.07839989660467349,-0.060200272463091176,-0.26454540980103114,-0.01677741989593076,-0.14766831464263394,-0.04418358095726669,-0.030157963780477207,-0.052330409624237066,-0.04052774567740139,-0.034189427981239175,-0.01697194735631265,0.002715385178132836,-0.012333644847786448,-0.018193244903469144,-0.028070207643483062,-0.02763474695964781,-0.035101306546072235,0.04852620804900995,-0.04158145945715845,-0.07695924359779692,-0.15875915782975644,-0.0386151941042662,-0.04111255391669341,-0.038804034100782064,-0.02924088064083965,-0.029193503668416988,-0.035334599572453225,-0.033480560963654316,-0.031926976183100614
0.0200820391234345,0.031214004875743575,0.012760518487191848,-0.00839741926075208,0.01882241410109128,0.008691532550663544,0.06196040963111268,0.017809685660126716,0.034451633451011834,0.031186237171476387,0.028633745896521838,-0.045397476508232566,0.037553063613196304,0.03339899268131303,0.03628832715082826,-0.03545004740951877,0.048726283926041294,-0.011268528248084327,-0.013854930160760786,-0.0032269793743224147,0.008971940522962567,-0.19917181957637956,0.005360205946831172,-0.05377379867146816,-0.08131723184944167,-0.016590364737753983,0.01904060512671613,0.02708562937746533,-0.02765557667133196,0.02685459625563201,0.004980658327252047,0.033159922152108265,0.017325522293321027,0.06190104344020957,0.03172059813220464,0.011224779659060036,0.03649067795766369,-0.04923520659015576,0.029508366864506887,0.045862339399585714,0.029163901338453244,0.008497740208080364,-0.5409748607643433,0.010822454750554943,0.009211789250863349,0.044880514208389635,0.06490475725666127,-0.10503472606218943,-0.043992531576849715,-0.5760197975304027,-0.023106968471630625,-0.07492931697350838,-0.0216155496142769,0.04862194146780114,0.0484176723672267,0.018913075403391526,0.03854843246505553,-0.04889239140487711,-0.015062263032264416,0.03239942953212193,-0.012779528454834104,0.008533049467380961,0.020274428352832084,0.008897239082680277,-0.10747342957453486,0.009246147524467715,-0.09943909973774888,-0.11496738120832466,0.026315804417554246,0.02733059084128209,0.00822788226280988,-0.02923857985162048,0.012276175615792272,0.01577801292448698,-0.019126438173352918,0.019815817625743533
-0.06806817741045511,-0.04161392850132541,-0.07441013474095813,-0.059985853306727926,-0.06272827413973782,-0.07719198004161981,-0.0790007534771084,-0.06623971410397178,-0.07552984530644892,-0.07748147710445827,-0.07431774264464433,-0.07399796139258237,-0.07425138809373916,-0.07376242478022473,-0.06802333341351545,-0.12126245254876115,-0.06901008430369636,-0.06103652036188524,-0.06446288989822772,-0.04604307475317232,-0.07076700361137858,0.05170631375733077,-0.05097033591320834,-0.08275692910898341,-0.07754221079192833,-0.04874786611332542,-0.06640542519391733,-0.07153459531385416,-0.0418050240447504,-0.06704761904761908,-0.07752429461812628,-0.06902960211846185,-0.05292815093913293,-0.06423349738988858,-0.0684733633497506,-0.07288280833078893,-0.07773582609349919,-0.0570469251123144,-0.06754897973301946,-0.07425131736946325,-0.04864095042066773,-0.07245858294118909,0.03033847880959633,-0.055090407177684465,-0.04999239998134928,-0.04683794315398484,-0.06458782872060062,-0.08826399983552016,-0.07278662412346132,-0.885932922286616,-0.04585156477438133,-0.08361776047142787,-0.05686640505125641,-0.07942588088026474,-0.06218056205313924,-0.07675370456286497,-0.0673887248565237,-0.06706832200593321,-0.04540031599791597,-0.06396838467436708,-0.0478964406134802,-0.061828897412621577,-0.04158575935863134,-0.07609114197191337,-0.1156135839338342,-0.06941515325616814,-0.16279728965766604,-0.5355392672836892,-0.06572193159843275,-0.07233420995195723,-0.0774634059501213,-0.056802121350270574,-0.06679590375534739,-0.05104714396954349,-0.07662167544641868,-0.055727609381873884
-0.034371657175363425,-0.01774968538914056,-0.04289207478262114,-0.009009103459888932,-0.044292939195980416,-0.04040408604791386,-0.043988139623222684,-0.04133571253411727,-0.054318856192007665,-0.05024101799866623,-0.050386877174242096,-0.05771366572500863,-0.04418879327304217,-0.033913691743372734,-0.06409210058135369,-0.038752341047681035,-0.046640829662982164,-0.044757183715578484,-0.04637804975168063,-0.03733029857046885,-0.05342898803914497,-0.03687308149295766,-0.03752804494382022,-0.09301654834413974,-0.06899273046387605,-0.034047102171485766,-0.037964766206442326,-0.04357896601691617,0.010388109614286229,-0.05144961802140357,-0.046763751455997114,-0.042603318130465966,-0.023803362670429352,-0.02925116846597953,-0.02754749943099772,-0.06368012505466603,-0.03373145707501921,-0.07182129861434321,-0.05198157540428446,-0.0575229839966851,-0.05229746635123441,-0.03896097687451471,-0.14835789720907272,-0.0259581513224906,-0.02874372331197149,0.002717368659420289,0.004181325243905432,-0.011701910217934713,-0.0795360159014418,6.361021007291577,-0.034706332368662565,-0.12383614038598167,-0.07312373664766232,-0.07437884760091712,-0.04632150920207175,-0.053746121987493095,-0.03480430783318862,-0.04304768640134583,-0.062161060252007634,-0.02624066793836886,-0.029911664486551918,-0.05064163402860693,-0.031427382333708564,-0.030972853053804907,0.06340934903309042,-0.0408936589656868,-0.10246870959752688,0.8337731796959391,-0.03553381328034888,-0.0450161127271587,-0.04545438214532596,-0.02807547149592796,-0.04142105013289615,-0.040222326665341215,-0.055390460836171385,-0.00655742207482324
0.07656651635328389,0.05391290960754107,0.06555709090984123,0.07272730971803558,0.08385282317144313,0.06809209134566918,0.06901835964929233,0.0793111054576269,0.0727994550815224,0.07411703354518638,0.07412400784259758,0.07306042051941766,0.06612012222107212,0.07412622498038451,0.062432332061180665,0.09341199939835708,0.07309256302405259,0.07679614542259038,0.06067623899953676,0.059146071005642974,0.07455764429266576,0.04389984989699202,0.057903312729240576,0.10194008248934654,0.08603065879173674,0.056322646000092125,0.06916197650892729,0.0895161398189452,0.03148079526231698,0.06795386989283952,0.07714613853391641,0.0638137111052766,0.042936492978642216,0.07754256191999892,0.09119831823126524,0.08503911680617718,0.08043119296633477,0.10805148676370616,0.0596926347191928,0.059206037855256334,0.06964047062900161,0.06203922546474658,0.0593084885851465,0.07233507370931938,0.06181709594189892,0.03184281914730856,0.059869413966801226,0.11517755097217484,0.10148517439623768,0.2045139043732317,0.055709208048566106,0.0828902870655074,0.08232521246998731,0.030331831772995137,0.0457141723179325,0.07586724227386585,0.05903366927945964,0.08187121922891248,0.08540924111850502,0.08517880780017642,0.045900566110554805,0.06795762797908426,0.04751924282641085,0.05509023380421322,0.10700431648770116,0.06592971085700293,0.1228333661895028,0.06618701398231774,0.06964207292086556,0.07204833796716542,0.07259769067558247,0.04696805006509537,0.07824825556758094,0.06401127045920513,0.09570891756785854,0.03135317922471079
-0.005338294956386376,-0.008360519989193706,-0.012977879445906755,0.014124290999403022,-0.00522763108725594,-0.010471140402608456,0.016857988671061808,-0.008425518554788031,-0.012582795083112474,-0.02056678741291431,-0.010726224593446994,-0.02974692767217155,-0.00752731335065442,-0.00029188964824782026,-0.0170799364326877,-0.05485605914792816,-0.007869602862709381,-0.005809271347237352,-0.014410480349344904,0.0029585413145331503,-0.014895997137743804,-0.07432759138976971,-0.04303685625608357,-0.034656043882827656,-0.034901875077623934,0.0,0.018264783338742596,0.031088164923727263,-0.01437154539799501,-0.016266580980186594,-0.011340749254727613,-0.00605207228467231,-0.041423095719171237,0.023194761394222718,-0.0038412731403577186,-0.024038390133491797,-0.00920948500771894,-0.012582625163736809,0.0025688644395077905,-0.007382681116176701,-0.014010217341912138,-0.011567283110619705,-0.2304794783648696,0.0013806374835358256,-0.0036447812651930287,-0.03042241257216925,-0.007007813624989882,-0.021718122498169103,-0.02431054824550154,-0.26635916777310065,-0.016092740123231336,-0.10598618801617928,-0.041263439469942695,0.0020532860665414565,-0.00182133116357228,-0.015123677157903082,-0.006390952643747507,0.03326410172587101,-0.008196682167582419,-0.005182500301775207,-0.0016750754668682776,-0.011631922095427079,0.008393478736631675,-0.00994031824755118,0.029330424649485074,-0.010370299224284445,-0.10939589959492883,-0.07557348065477973,0.002800406127146891,-0.0076236186230834715,-0.01319257369669512,0.0021062026338058877,-0.0008424862609406706,-0.02687834194364993,0.06581916249794588,0.007200133228140411
-0.033587392775459086,-0.010145963989464286,-0.03554897784090403,-0.05501392809753357,-0.022280565425576285,-0.04139434677492173,-0.04197544145273022,-0.01752518383556254,-0.035099536147374606,-0.03354663938483336,-0.02856546548798448,-0.044126160029602436,-0.031821992014167806,-0.02014008660744159,-0.03764993973758631,-0.02188392288872008,-0.041575516720701235,-0.026711009198436216,-0.035888347363757137,-0.01880524472716933,-0.052128998059759166,0.014791263330069387,-0.041974168773658484,-0.07064274797332215,-0.09589603283173748,-0.028895732928761225,-0.05082218901741717,-0.07322327307039335,-0.03017991999401467,-0.029351014312921038,-0.031376560844374006,-0.026146069092630345,-0.04718963396795685,-0.033637989704798366,-0.03164448294429678,-0.036274063415764016,-0.02246321706401452,-0.10704035802826664,-0.03019763441902247,-0.00878982863495402,-0.03293218013355929,-0.034913217934133635,0.013050633056769104,-0.02875691213446845,-0.035602438677439306,-0.006320519330034219,-0.005239588046067105,-0.008880151071476041,-0.057579639983911676,-0.04597259203912009,-0.014073829818416456,-0.07574088731996323,-0.08675190030344095,0.009116267055957071,-0.04014597683037743,-0.04156732877713448,-0.01804543415220428,-0.02615687956730829,-0.019173553198344684,-0.03386160411844083,-0.032550398616098285,-0.046036634184499436,-0.010107051837108685,-0.021894465411718148,-0.045161307187008386,-0.03630242178418172,0.1544836978227147,0.021167791447947042,-0.028204480806849418,-0.02728475822498538,-0.032753885777825106,-0.024064742578194968,-0.02816666556171097,-0.05224597290724599,-0.08099266478002208,-0.013900180556714235
-0.04074992802941995,-0.002602097339236673,-0.048094638523354695,-0.004392077304613642,-0.06079158887944116,-0.04259137603054558,-0.0358717682176301,-0.05354985431168608,-0.041032780295143616,-0.03987684276098127,-0.04048700000858227,-0.02052089463555349,-0.04687329115821152,-0.04356323570663298,-0.05756797703733794,-0.07536267146830951,-0.05042310204069229,-0.05467382979745592,-0.03033088235294118,-0.0461171171097958,-0.03160991113973968,0.000962308118447842,-0.01251807865868837,-0.04562890152187553,-0.009185448773552202,-0.06013190556240972,-0.03457237406446111,-0.045883002455655686,-0.0208650969428761,-0.03762649275178442,-0.03529130052572891,-0.049406447196245866,0.01668366567115297,-0.01047986886724948,-0.04320762380292156,-0.03446485367578921,-0.037534678905915365,-0.00857859276300772,-0.08938710102026493,-0.05236591353302508,0.03783302461583797,-0.04504537999873922,-0.054750497767133366,-0.019924935982965755,-0.01858912762539586,0.022489731940027256,0.013427690163390515,-0.0994030077099248,-0.07989606654535854,0.057248804616037825,-0.04899691358024704,-0.11439268149970347,-0.05261137356258661,-0.07491091556312886,-0.08160927267361477,-0.0503167163737759,-0.054947870770032166,-0.08902504954345322,-0.0490677138047489,-0.052137172575714666,-0.04655835136374676,-0.03239200326485204,-0.05431560741145919,-0.05049465085139866,-0.04657382455203477,-0.060194194359420375,-0.16434982281923874,-0.0695657680066726,-0.061063220145494826,-0.049506025098266515,-0.04858296361618123,-0.06697535047996064,-0.05253257876292214,-0.009632719258786684,-0.09779411293367908,-0.07161514584469518
