CHIM,COPX,CROP,CUT,DUST,FLM,FMAT,FTAG,FTRI,FXZ,GDX,GDXJ,GNR,GOEX,GRES,GUNR,HAP,IGE,ITB,IYM,JDST,JNUG,LIT,MOO,MXI,NUGT,PAGG,PICK,PKB,PSAU,PSCM,PYZ,REMX,RING,RTM,SBM,SIL,SILJ,SLVP,SLX,SMN,SOIL,URA,UYM,VAW,VEGI,WOOD,XHB,XLB,XME
-0.016370086114317037,-0.005341804115596505,-0.0033506106338551038,0.01963194079126388,0.00839239868823732,0.0113049457526601,0.008905448092613571,0.024760405456520647,0.00221443935069395,0.010098049175608758,-0.005723546603657053,-0.02190176434984123,0.01631922282779946,-0.01715509766779936,0.005808053401219179,0.012972356794573396,0.00933128430425133,0.006507857788106251,0.025256872156962998,0.011444388934966257,0.05430728774819338,-0.0804922933572645,-0.006813184908279461,0.009968489505247128,0.007460384076592955,-0.0204940123515812,0.01055051524849226,-0.0025305145487311076,0.0,0.014478985396025447,0.0038555275476962227,0.009643207032726009,-0.01511458895211866,-0.006737422005034814,0.009124499487485765,-0.014036446502096732,0.0,0.02270655946999502,0.008620507847403704,0.008013957326790307,-0.02383939306933009,0.019844622828760358,-0.04717577327930516,0.021263865060800392,0.00928385484202257,0.00914753262828174,0.013726027669664971,0.024185650273695042,0.008269783928315603,0.01604386523369154
-0.009406666751884856,-0.00644474619403994,-0.008965158570042353,0.0044123547550474025,0.07402531928101308,-0.015915127396795244,-0.001839378331205028,0.0007791764558999163,-0.01811781398124428,-0.003029147540723949,-0.02425992023171044,-0.042326605530423535,0.0032889275014475468,-0.046545476514557725,-0.0010191055939293369,-0.00027859123601710296,-0.0002568310328130545,-0.006034603347254356,-0.030897626772043982,0.0007145288116507362,0.11944925122989294,-0.1184346212814168,-0.02210353234875952,-0.0071283813371552296,-0.0026784634881020447,-0.07457074947554343,0.0006527592717057737,0.0050736010587803,-0.024378973936278192,-0.021408281738979882,-0.021915945588486245,-0.003629268131371411,-0.028501053346350055,-0.015503849453607697,-0.004643273023305196,0.0011543865372877513,-0.040669693148847226,-0.06749561743621534,-0.040170907250076986,-0.01117323278737912,-0.0022493918195057275,-0.006768091475707632,-0.07166122213590187,0.0019460118520765511,-0.00018781585480510124,0.002538038871638138,0.008830548818448147,-0.024874004626473732,0.004206249539160146,-0.041951205764023725
0.0094959923877549,0.054054064629936456,0.0015075765446896322,-0.006389878247500843,0.03915175575196179,-0.014632138791458181,0.00294806545889182,0.014018782907938593,0.02970307857350325,0.003342254083968091,-0.013063686182127308,0.0014256866755255233,0.0065560470189032,0.0007627530385133362,-0.0020401115680311207,0.00835438756183742,0.002825547426925981,-0.00173457507640907,0.0012925786640864733,0.004403908666963755,-0.014676637846818212,-0.005841062956449244,0.0038971154684526634,0.009756940438476542,0.007740910362747665,-0.040579842980534825,0.014020210063931313,0.011105653960088512,-0.01758453800399782,-0.01166759282278877,-0.0016168576512838628,0.003834232553141303,-0.015232737036612412,-0.012795368323039326,-0.0006137236307206911,-0.010761039409453272,0.0016624559899109336,0.034285735354728716,-0.0026713790101975787,0.01955654329244291,-0.009339798264190563,0.007666249986612221,0.02385971146653331,0.008545446170138167,0.0015021663320630018,0.0104882505072196,-0.006419094596038101,-0.003228918507861471,0.0031412247275138115,0.003197973907424207
-0.0028943268670278987,0.016410244606709583,0.00940912896791584,0.013263757472804208,0.009419162595260358,0.006838497900794502,0.013960409606623394,0.009984753841421454,0.024475755713950442,0.0105997867760948,-0.004696831428552085,-0.005979585695414592,0.002298857640063827,-0.009146365267564805,0.006814273772187525,0.0022093445470390033,0.00486676878815396,0.009339598297716734,0.03399286678627826,0.012797683841325644,0.020128656732533303,-0.01057590816773223,0.02639751103688824,-0.002005356570857309,0.00282174710270114,-0.013897361988933713,-0.0077170594721048535,0.005990807215669228,0.01978313334109408,0.002951205106578036,0.017353044775862143,0.022918226379490404,0.00286447547866902,-0.005981862863856908,0.012897902550507842,0.0,-0.00912855076358874,-0.019337020034575103,-0.006250137116933711,-0.0010655776301888998,-0.027308189429616717,0.005917001409831026,-0.02604521562204273,0.024456005091227057,0.015185769869186587,0.001789492420036201,0.01389970561402145,0.029478462942115438,0.014196211137691088,-0.015939191134275738
0.005805540412885658,0.0,0.008948524427793132,0.004760036291483801,0.1018662632072391,0.028138917168858583,0.007970856359290663,-0.015969671769508732,-0.01023887349404478,0.00629293654990156,-0.03474894058188949,-0.022915906470113958,-0.008983187752045336,-0.06076914927167869,0.0030457225870279144,-0.006613581946044185,-0.0012745182161073404,0.009683513343406615,0.0,0.00807314369026267,0.05406473266607209,-0.0944179673748292,0.00832072479325192,0.006759130495283011,-0.007190823275625325,-0.11090679291181528,-0.002268294518103227,-0.028784064473270962,0.0023096148892001282,-0.04953406464731725,0.0036392682556665107,0.008961766338931245,-0.014567191443675326,-0.0381143511759922,0.005335603566904471,-0.008935395798735186,-0.046063831899431695,-0.05258210372036642,-0.04941592689665044,-0.02026885258299433,-0.016376922564511658,-0.012605070557111471,0.057002118551569,0.015413488416948725,0.008310079325375546,0.0017862958571400476,0.008109633517481485,-0.008810465796390016,0.01029236341272336,-0.02242718621031866
0.008657837718192231,0.0010091038494528671,0.008499685480952413,0.018555045420267573,-0.02328866193908281,0.022272504152086082,0.015816002726778928,0.016228841034021592,0.009051434132102795,0.01756996148279153,0.006222130589398983,0.023453361508860786,0.011379014652005366,0.058968012104715015,0.0091093519845058,0.009708976880215802,0.014037966964920087,0.016624291249072613,0.022888081894392814,0.015087961890164737,-0.07637591208927741,0.07999997622500464,0.02025501933908713,0.0038105898906259524,0.015588109857038191,0.02205385773491288,0.003247711524604793,0.024527245435981046,0.026728034258820487,0.01599604747967724,0.041468058821965685,0.02202088608384777,0.001449221942325579,0.006256262189448142,0.019782976016644124,-0.02430421129268976,0.03248479413190148,0.05054502632112725,0.02079410422132364,0.026567913204895682,-0.028882136412763708,0.010212808485548407,-0.051930775436100085,0.03109953037203883,0.01620896802979056,0.007489364981699062,0.016280426820112343,0.028888758285380355,0.013040036918920554,0.02268657107572404
0.033619679267556095,-0.02318551712200112,-0.001465747775514168,-0.02093021398227766,-0.17738435976877426,-0.010154896433866686,-0.009200179120246215,0.009885786046916305,-0.01452349978284715,-0.009950289451288804,0.06492940374589554,0.13004895393979726,0.00019084694024737556,0.1392111252588116,-0.0050150358199002746,0.003296590876609605,0.0010067540893706514,0.02285104653219061,-0.02807152150466548,-0.011776645025227194,-0.33887308219844625,0.4207649285461391,0.008088194035449877,-0.01771510562220794,-0.01302333939164204,0.19858376527648736,-0.009064367052242155,-0.018453643509936692,-0.013913812762624288,0.060436644447336624,-0.011096740795591158,-0.010139556509566987,-0.01186685328888831,0.06217633693944565,-0.009108032430146532,0.006026494240242045,0.08418358849660988,0.10566036432123592,0.06388879505791137,-0.015485673138915653,0.02239325020088079,-0.010951985517910571,0.03160109147065465,-0.023518773572463576,-0.010453333789767705,-0.017699026261989104,-0.014134927792401684,-0.019438426200098727,-0.01146432319022937,0.011715011463284854
-0.009688602659659356,0.0433437071422021,0.005504544615906756,0.0055423757859365975,-0.20860786972104267,0.006528466709936682,0.013214160575268877,0.0256025021267044,0.0398785235470666,0.013301781395066528,0.07092485338126597,0.04537401320453623,0.00953275825668705,0.07603535448065797,0.01142470513992928,0.021905938230343563,0.023133023069180976,0.028489479867752868,0.010883317260671394,0.01561946325231419,-0.1845493023916744,0.13034178229846374,0.004376327307070842,0.01619440838597691,0.022463088629205628,0.2208158998865768,0.011760836291818543,0.016768251474619134,0.01547554819991271,0.060823781540466276,0.018042166624716527,0.011340973479239529,0.013181087844533569,0.06536603148341867,0.016712457817771198,-0.009584781681690734,0.08156857845992105,0.1501707209831244,0.0983462117982584,0.012281792628771895,-0.0318274417095569,0.023850215505700045,-0.021102860528084674,0.03162338536785779,0.016665211162774946,0.022342360701299198,0.015675834871370913,0.011642502975068449,0.009969446105286052,0.029317536823541667
0.0027952197167923428,-0.0009892129248420523,-0.010218966731179705,-0.007086754616320686,-0.02164264227151423,-0.025759788793502287,-0.0019359563378812661,-0.021292190182927117,-0.002917854731350725,-0.00612622606908505,0.006196673131916164,-0.016973958448924638,0.013188891499538884,-0.011987517410213646,-0.010631207331912484,0.0013396770959704595,-0.003686527690000668,-0.007572689000095398,0.020703944599655067,-0.007974206311943876,0.03759396725651739,-0.07107741578279278,-0.005809651500875691,-0.0038030797469055812,-0.013366061615139669,0.008525271934637995,0.006237092474090135,-0.001999166028372702,-0.0011409218327238064,-0.0006379112203783881,0.002944256053479686,-0.00015451938126740308,0.026308151344796863,0.0036629966978122975,0.0013634902193425573,0.0,0.016678806789255943,-0.013353161908116574,-0.007923680321861493,0.009791442367037769,0.007776569294399125,-0.0024959203009113124,-0.006258621783674972,-0.010693304721562168,-0.002687233031715215,-0.014099500224988688,-0.009411006386551802,0.012977230588047442,0.001249582310228286,0.0074196203666246
0.03275258357899577,0.06633680082263027,0.023598815901257997,0.00872332575473219,-0.062393647873139925,0.017287791525890984,0.01700308727943886,0.02457830086079645,0.07143756983801586,0.015158415388206324,0.020015587205306103,0.0582141069722681,0.015294751501783268,0.0306513721287608,0.009066385881351082,0.016590800386644858,0.0133201152562732,0.00981210335532946,0.012602553012158716,0.02229479251198777,-0.16653602550648616,0.15995118181842738,0.02702710381533148,0.009634700232910805,0.03812729378211418,0.06008695130219115,0.006464098939517425,0.0438744435983314,0.013465094082900943,0.020352520739115296,0.022011143305347657,0.01633687398221722,0.020845196909567397,0.013132172380099349,0.010349393701021193,0.0,0.026390821657388368,0.01503761173044481,0.04893436409580233,0.042790925425908094,-0.034373868816549025,-0.0008340863800004959,0.041987362391414984,0.03677673667588486,0.015358206569216359,0.02120954998335408,0.01995245470123285,0.014760252070081472,0.013543509153866928,0.030042851822461913
-0.003373726691442482,0.01021337565179189,-0.0057637260181502906,-0.02083333883649429,-0.1016334327069366,-0.033773598736059264,-0.014628883010272962,-0.0058864280985080645,0.007839953265516649,-0.02204130051001403,0.030943273513992998,0.06130525658929824,-0.01636608777246424,0.07001247399969128,-0.013311077937492252,-0.013424556155495695,-0.0167964690862716,-0.01954904613128559,-0.04490773406431287,-0.014089471685245224,-0.1939129674374671,0.1782456135835812,-0.033428275384861705,-0.023946705019353663,-0.01760769386424773,0.08922407586952741,-0.02087342003603137,-0.004360699933500909,-0.03365813166601803,0.02792565146667662,-0.04096284228233076,-0.011787823404146964,-0.020695433677333702,0.03161688967433065,-0.009195981841404443,0.002419475929705705,0.02154268163416782,0.05185183462826703,0.01983222992686719,-0.021629305581594302,0.030512107707340093,-0.028380548814309788,-0.026191948242266103,-0.02714006421124603,-0.014506808558772871,-0.021600473297409137,-0.02074306796065076,-0.04939407266845483,-0.010171516430771195,-0.029860795006365574
0.016249066412925825,-0.01838212507746955,0.006521743061181619,0.0020073283558903546,0.032323352234653366,0.0165982817442196,0.005655623346021055,0.00444096248020897,-0.02217030912034312,0.005634132324487475,-0.013909176955388252,-0.040193195179817814,0.004915918758559339,-0.039953745051618215,0.0013491717731276287,0.006670131190797809,0.0022284133799268845,0.004883041423625043,-0.012174679434750769,0.0045731021331889285,0.04962242488305125,-0.13579510210664406,0.030905074771070355,0.0009222663818134223,0.008807037013584183,-0.05401662335642999,0.00721547710807107,0.02238470737076608,0.0032080686722664557,-0.021560908848751517,0.0024219147544717753,0.009036784481708995,0.014933744419958678,-0.008756645996577272,0.007518912980522615,-0.0052293158663328934,-0.03129245300055851,-0.022535134676294186,-0.017202628659399057,0.016528817567770308,-0.01409947354625297,0.009450057391882512,0.022068842197208918,0.00947786320126372,0.005475394776281628,0.0025334182150515343,0.00481413048758931,-0.013388476050574605,0.006246284688952372,-0.0014319710683893142
0.04930054553425224,0.036516665626202566,0.007559406145327109,-0.0052084188704390535,0.0013045525068882727,0.015174863281065688,0.00281185101315062,0.045689228598720016,0.038583979058185065,-0.0008846305978332633,-0.00445437608057046,-0.018535536357532224,0.007902181793291288,-0.03558496344078048,0.002020800576409641,0.0060960656368986175,0.005681743380711553,0.006478853299715476,-0.017424410664950544,0.00227585219610082,0.04316549450243945,-0.07856660506492745,-0.0042826158088948105,-0.003133051614803219,0.005514048926340993,-0.013595547025188665,-0.004233080915879908,0.010471105019467184,-0.004568068707451334,0.007932872031006072,0.009663839904865879,0.01164237183443098,0.02637427894612638,-0.006183755841217042,-0.0022152880005659303,-0.003639404988595488,-0.007724651930509196,-0.019452516207791662,-0.009132431630261036,0.01138227247688311,-0.004290249338082225,0.004255519998670032,0.03508775948388625,0.0037200127565140077,0.00249947951949762,-0.010830317919749812,-0.0021081384692749625,-0.0064620080414590775,0.003404120250788001,0.005495793223726369
0.01269828353427439,-0.04245707451969652,-0.02786704855173089,-0.034232813733884045,0.06449518689310771,-0.03935675100947353,-0.029442779023309117,-0.043692932229918865,-0.03600144134648835,-0.034828436288571823,-0.02311705698485206,-0.01725330151007673,-0.03136080123489944,-0.002501586577057594,-0.02789920469886113,-0.033983295733136125,-0.036354783963265656,-0.04164138556696858,-0.042387802922227484,-0.02849986850816838,0.03152711551104498,-0.049364144426151016,-0.028673753206102017,-0.02218521807826867,-0.029093837620371536,-0.07103475690405868,-0.017658526388368515,-0.012246797665258205,-0.0408446344479258,-0.026235274652577942,-0.02784431269075607,-0.03417143263627668,-0.016229526191952073,-0.018666467815288013,-0.035175862064190384,0.020292312208028983,-0.00920039198551686,-0.015429910541237712,-0.030722032803997133,-0.024115850133076527,0.05745069175171508,-0.033898566319496864,-0.05149929943450755,-0.05082945139173548,-0.02876226089098003,-0.02007299291942101,-0.03706526260179089,-0.0403252535623906,-0.02833762657081158,-0.01853604059044283
0.01630095768542647,-0.033962291597504475,-0.00624770425501425,-0.010425325714072259,-0.06425955362175204,-0.022453965711785588,0.011556781019658685,-0.0014736669710172054,-0.035359438978869034,0.007645090657999389,0.022137411825084087,-0.007591928479355481,-0.003276174189862982,-0.01567405102764467,-0.004495116988380407,0.004908762720133502,0.0033138627289946146,0.007136726449314756,0.02574547151288277,0.0102851636999077,0.007640868341255166,-0.029110964910868595,-0.014022258676507287,0.005483044189452845,-0.00611864600412651,0.06505362432322317,0.003994411606632088,-0.012875400417198828,0.014832451266016709,0.022900913454716933,0.0226001230562832,0.012099073601499965,0.007973768983897834,0.009057770003688787,0.011870078581431423,-0.00278443976179969,0.01285717506312383,0.017164231782407724,0.0427891536440906,0.004736416459456693,-0.02275043744855601,0.0026317624299663773,0.004123690937099627,0.014689450761136485,0.010726888195523756,0.007076293840835087,-0.007977815200468419,0.028125832566688283,0.010474357547868265,0.03704607521042939
