AMJ,AMLP,AMU,AMUB,AMZA,ATMP,CHIE,CRAK,DDG,DIG,DRIP,DUG,EMLP,ENFR,ENY,ERX,ERY,FAN,FCG,FENY,FILL,FRAK,FXN,GASL,GEX,GREK,GRID,GUSH,ICLN,IEO,IEZ,IXC,IYE,KOL,MLPA,MLPB,MLPC,MLPG,MLPI,MLPX,MLPY,NLR,OIH,PBD,PBW,PSCE,PUW,PXE,PXI,PXJ,PZD,QCLN,RYE,TAN,TPYP,VDE,XES,XLE,XOP,YLCO,YMLI,YMLP,ZMLP
-0.04403739916175582,-0.04134622857681368,-0.04210528033357333,0.0,-0.07692321070376608,-0.04800924368833115,-0.0511110439182212,-0.043380919616352535,0.03361608543417252,-0.0705925189336868,0.21478077665328427,0.0617049183392703,0.012468969099987732,-0.02412549803916892,-0.01043220254776508,-0.12213339140780985,0.1027281170155629,-0.02308391190105326,-0.08333325438536429,-0.037037064136360494,-0.011860196825891678,-0.05357139042499708,-0.058823397582610175,-0.25831198252235205,-0.03322470817130945,-0.09476664449025933,-0.02060824431498167,-0.6140000563107497,-0.03793092757743508,-0.09003871351145733,-0.032218900828974176,-0.0253118501988405,-0.0358564802941025,0.03709928387678625,-0.04318942618281135,0.0,-0.02985075313292594,-0.03601728689465429,-0.04443461011383097,-0.05998147008020984,-0.02735047543638289,0.0022001262789821557,-0.023887947390529813,-0.03940874021525567,-0.03960399861684863,-0.040293048378425435,-0.0171554806399361,-0.09746389753533707,-0.09099841785720003,-0.024038448444475124,-0.010412799230576777,-0.043902467037670506,-0.03800849258011785,-0.050376712413538006,-0.00806915291641308,-0.03600898259488767,-0.029696684040327964,-0.03899664202191578,-0.07757119596111134,-0.012983293633256343,-0.028142760627273684,-0.0655737816287329,-0.05587674313718197
-0.10110087892814937,-0.14443331718422792,-0.10407239598783168,-0.17924511888482916,-0.1629355635796358,-0.13530142059883166,-0.009367679693351269,-0.027855189248430275,0.007598757690043036,-0.022038643870277912,0.20522293823181853,0.01529439891430665,-0.0532020918398485,-0.08838077256185682,-0.06024091369895681,-0.039750173739474086,0.027794757885870783,-0.05009461786208296,-0.08571445977754426,-0.011349412438957679,-0.03474413469920188,-0.052502047706760716,-0.07730261087804043,-0.26551727586206897,-0.04828156288603735,-0.08437508178270547,-0.05043431596404156,0.6010363871943885,-0.07287943902337701,-0.03469892488474364,-0.06092956704972784,-0.012796253952909923,-0.008582402028582651,-0.017885899563333894,-0.08862658372106186,-0.198539452294326,-0.10461527667625364,-0.1576922862820848,-0.11460789745511082,-0.08562205512554978,-0.14938488909750114,-0.0186607734896285,-0.0497890849786822,-0.04512839025073865,-0.06443307852706079,-0.1503816592571421,-0.06756769445201771,-0.060606251177635274,-0.03168881466341252,-0.06403931111087917,-0.01991753353511056,-0.06997087787718738,-0.06307779982968781,-0.14661652361320304,-0.05403837578631114,-0.01193246908043118,-0.10978040526564016,-0.011798491008901854,-0.06735161616680349,-0.06385628127674874,-0.1505790905234032,-0.17543859533169598,-0.12857136670308925
0.10340154730500516,0.1570915935800677,0.1017315982041746,0.0,0.16344753037617316,0.15291617791776665,0.04255305350546199,0.020630395023867883,-0.028054300778498013,0.051911488071916916,0.05421348850799537,-0.054481567572911116,0.04838706174265163,0.07796622929058324,0.04807692478070955,0.08160861847325455,-0.08737004803100087,0.03681621735562335,-0.045454529228829886,0.026785850902234568,0.028141210010369344,0.0069263403153168755,0.01158640429760173,-0.16431925654081014,0.049401747104675285,0.051194512531695255,0.05346466453525952,-0.08737861663191379,0.05798989561011965,0.003942555079279471,0.04949841078796928,0.02973688054860885,0.0253286133635547,0.05960244086327263,0.10416660524902974,0.0,0.09879709029716784,0.13698635988428445,0.11883284650352018,0.07300854768314438,0.09710750941700927,0.017897162047411316,0.04840147848193821,0.05800223217455262,0.04132253973619932,0.0269541090653018,0.029589495286286637,-0.036950012099020366,0.02603196143253385,0.045263313424548784,0.052147484949792766,0.05485892784256191,0.014057150287991288,0.07048445807598651,0.07070028446634045,0.025859515461388944,0.053811554647590805,0.02767742850475392,-0.026927518638024915,0.03917313926151233,0.13923900422368474,0.09294314481264508,0.06557381831193536
0.01479641986323026,0.04302224268897205,0.017681918905004326,0.15938713039960806,0.04725428165298822,0.020974595317629127,0.026077251397039928,0.019090331865796863,-0.01024216479778972,0.013007022765987074,-0.13640729591811485,-0.02044608391825972,0.016873530799547815,0.03962266860669597,0.0351681856367594,0.013668645218679262,-0.03288825153673333,-0.008637186555542083,0.01488090396595781,0.008695695367798302,0.01845970855540692,0.02407569930431454,0.0370043924425572,-0.0056178654841497104,0.04623185131410412,0.019480579083264102,0.04841398575723923,-0.4592198263480057,0.02314240756930152,0.037421963843378266,0.02358190310039312,0.007034419038774852,0.008130188645858094,0.0,0.04009447395869795,0.2659453448898724,0.057857586425818376,0.0602410219299206,0.03698457310775803,0.06391742515879772,0.043314481327674494,0.008791131283594933,0.0203303270177882,0.018273993514696184,0.058200805813140015,0.01837275437986819,0.03577717726637659,0.02984164118531845,0.03552009588628999,0.03826772575247297,0.01311945591559067,0.04829114600716113,0.02626455163193306,0.05715592488509396,0.013998053428030307,0.009725179804974702,0.04113479639353638,0.00739296821638273,0.03605847789447986,0.009424353271631537,0.035123874633547825,0.032448408517778735,0.02490837677623133
0.0958412582126184,0.07545247538647723,0.0922197648365634,0.06068154350792534,0.1024389646904085,0.10282427720658853,-0.009944718958839851,0.055096494465928486,-0.06365625696729832,0.1291539480435603,-0.4048825049254032,-0.1181892719234691,0.03855545492468932,0.07017542671637961,0.10930578724580177,0.2044228704619964,-0.1818181518430591,0.06389157139168224,0.2551320926790548,0.0652708815451249,0.07062502111636385,0.13014277347518413,0.168224180003581,0.875706165214341,0.028450409430453374,0.13375802345818355,0.050955309088569406,2.1540980366508724,0.06547608608411389,0.12669780088861735,0.13200483119777734,0.07058826425389729,0.06327542946888831,0.1578124645585894,0.07823122994258896,0.07422420131992599,0.06282361795847545,0.07088738872574178,0.07773196872005002,0.0697675390682809,0.07400719868151585,0.0346405981933651,0.1324201689931616,0.04685966310591938,0.037500045398212924,0.24570441353869546,0.10419030113845948,0.11590782014169546,0.08680443085679396,0.18622683166618267,0.04136689353158743,0.026222677319366332,0.14123219955799013,0.04325260699092614,0.07383297835140032,0.07704963714866024,0.21525871228031784,0.06517553533099607,0.17159047771094638,0.03630698373996923,0.09580845644920087,0.1428571327093721,0.08863467673174273
-0.009818694486347356,-0.0102898597750026,-0.009632611369883724,0.04542542550457627,-0.0420354607893921,-0.01841539248718929,0.11495523713626435,0.027624174125726427,-0.025786981682400484,0.0361204396632615,-0.14924916582771142,-0.049800145585210405,0.012217893580303896,0.011871184840541043,0.018641830915245437,0.05821740496755784,-0.08724275554855933,0.01000892760349262,0.0257011529347408,0.02080912593084184,0.016929415339061126,0.03640411328375638,0.033454630781073184,-0.05120484785527568,0.02589764859147289,0.043539204417840184,0.01212140040058624,0.04781708721324299,0.016759795468430806,0.026482148478898203,0.009901048304828172,0.01304946458081085,0.019545016605373614,0.029689595417796505,-0.011566774739799794,-0.02177562194604594,-0.013908250426334827,-0.008589936584218336,-0.011455253639528607,0.009963588953404372,-0.005042054145690264,-0.008422941453623716,0.002199428449012964,0.018095174975892213,0.007228862322767085,0.02965511924779995,0.02871782116100714,0.05723374509348606,0.03961344553341621,-0.011447223590865408,0.005872175956260568,0.026933509266212474,0.015988214037021525,0.017827485968608482,-0.020547926551094584,0.018825880699746743,0.002802801000199656,0.022965908417079642,0.02832479438405889,0.0610611343710794,-0.004553797676683818,-0.02999990365959898,0.008535982845705043
0.04881778237865511,0.051039624789066526,0.04984801138272323,0.02447956068245966,0.06582007301121406,0.04661747823534895,-0.0020018369668826468,0.015092104756975241,-0.01581308272768475,0.04874125403258457,-0.12085727723998152,-0.04933672890815203,0.0222842645257217,0.04860312197746521,0.022222183679681498,0.07321218145386528,-0.07439136267827015,0.028828993735475938,-0.029612823745061218,0.015855182464219308,0.02468413705903412,0.04157710135810058,0.023926697131903745,-0.08888885714285713,0.03155468482366767,-0.02153429056287836,0.017065918356889778,0.11904762610648208,0.028571333343173588,0.034847966144338084,-0.006535937490904495,0.02338978973150916,0.023461948449289397,0.01441684282747892,0.049999939784581324,0.043664456341066714,0.0465444236238271,0.06065211470493328,0.04506421361598588,0.049327312529172884,0.07770267345172674,0.02442141958993793,-0.0065838436682230566,0.013096343308861471,-0.004784585797589023,0.01875419422229227,0.03389833465561349,0.02205500664548701,0.016728808355833402,-0.007444237204525875,0.02541201270547781,0.021519967784923214,0.02656858789928452,-0.0061099661556160674,0.053308304819300566,0.024136679568382613,-0.014533204146207145,0.01812063100327466,0.03795752985495849,-0.017169934129908748,0.07319295292722712,0.061855721629260486,0.07161437473769043
-0.047272679099612296,-0.058453158135285475,-0.04806039979689259,0.0,-0.04983757558351249,-0.049429561823251575,-0.014042287219787392,-0.00045057610758009637,0.018861405048053524,-0.0550940714813029,0.09321862337933992,0.04985535581226405,-0.025885639836622714,-0.05487457247392852,-0.04219957491765277,-0.07847008269229483,0.07988297342076142,-0.02977236547819092,-0.05399060098139245,-0.016735489258186343,-0.0358544370767061,-0.0433585726783588,-0.03711337421900154,-0.15365853123141007,-0.03985912112202969,-0.030261195207080174,-0.01972343211196726,-0.109219845271766,-0.03952983094800845,-0.03702322853741395,-0.037554958571945546,-0.028486246825882282,-0.03131115203869316,-0.042635709801899575,-0.05065856555777274,0.0,-0.05795160471285207,-0.024026922008003045,-0.053387967611789364,-0.04700850910883109,-0.06112856044672524,-0.010779486201533543,-0.032400563535085365,-0.02400737164967523,-0.02578607973835851,-0.051552043840126,-0.03602369517587118,-0.02289341001735509,-0.016897391356213428,-0.0391667090666119,-0.023107701160633327,-0.04147461625180531,-0.04499319302680047,-0.08442621262938832,-0.042950032072477634,-0.035972115409082184,-0.03357479133760841,-0.01902786612723789,-0.03356512570373223,-0.030524241155054557,-0.059676051454092,-0.0412623493259582,-0.07290399500897142
0.006870158995148289,0.012416410004524085,0.0072992204573876125,0.0,0.00912204278486361,0.0039997469337735075,0.033570780969569634,0.008163412367442884,0.00925608472413294,-0.0180871830385682,-0.012743846084707494,0.02220420216196786,0.012596660695657841,0.02359481083263921,0.010380488496181041,-0.03808309370157623,0.03698706119066605,0.0614238038067635,0.008500575177075297,-0.010851203580458449,0.005810607168518015,-0.00719424882375257,-0.01311727096518005,0.0259365571866383,0.02722537776974111,0.07801415649378007,0.04354357415804161,0.002786558171422664,0.032258068402961595,-0.008491304532286406,-0.008108938108295452,-0.008523662853290209,-0.0041757573783675435,0.016194530271518584,0.010672386384901363,0.0,0.006437728320088764,0.011324381535674707,0.015184452840404131,0.0008968260075987864,0.01502492933067892,0.00984908571764151,-0.01407908875724166,0.021759633077091587,0.0074625103268189065,0.013879241727423074,0.02567974345330435,-0.009576510741306457,-0.0177019586217586,-0.02168255679949876,0.02365429760075629,0.02408646112097909,-0.010422972993416962,0.01342879716392204,0.008324373463754536,-0.004470550721774133,-0.013545300040302162,-0.012613129880234565,0.0023505727137443067,0.04712885311739428,0.017225813617683043,0.0,0.010613926670383855
0.020848994607244202,0.027358451642031132,0.0187199214434252,-0.02269993600535819,-0.01355937497860448,0.026181113969778173,-0.045275634772586434,4.984127450495144e-05,-0.02207877588827265,0.04166661702968113,-0.15565668102608374,-0.04471221955751475,0.002788116158087714,0.01004996813036835,0.017287193436126256,0.06494669578296124,-0.07264039525014238,-0.02134918663228318,0.04926114872397242,0.02020813589485268,0.008087943193544942,0.04565217872895347,0.023913129978037698,0.13924554574638834,-0.03703008830153112,-0.05526331821347828,-0.016690813841835416,0.15323538224100267,-0.029094766581545743,0.038709751096031,0.01008935683732068,0.01822556320368849,0.021295225897755985,-0.011952298174374213,0.02639922325145245,-0.05414286251149472,0.027882573098349583,0.0009736839461732797,-0.0029915412088363322,0.026881822089872737,0.0,-0.010790694855407169,0.013508259524896022,-0.01574058460551993,-0.019753041976417626,0.014373714517454462,-0.026509546139237814,0.04834604068910983,0.046474894893599177,0.004432789341737806,-0.014735458205166418,-0.01008719246695127,0.03138834887680792,-0.008833839391192842,0.013548237115737277,0.025100771030532768,0.0023882630126666185,0.0214542219882954,0.05192630482963577,-0.010211634936738972,0.024955438277264045,0.025316481191645788,0.04122342573564384
