Name,Riskiness R
DGL,[1.87364097e+11]
DGLD,[4.6759132]
DGP,[7.71177243e+11]
DGZ,[6.14192721]
DZZ,[4.84901678]
GLD,[4.01176514e+11]
GLL,[495.51366407]
IAU,[3.14260669e+11]
OUNZ,[3.61806947e+11]
SGOL,[1.13942954e+11]
UBG,[1.11450437e+12]
UGL,[8.51496805e+11]
UGLD,[6.61453484e+11]
