Name,Riskiness R
ADRE,[0.18085015]
BBRC,[0.81952123]
BICK,[0.18606382]
BKF,[0.19371354]
DBEM,[0.17663821]
DEM,[0.30910409]
DGRE,[0.28853875]
DGS,[0.18260375]
DVYE,[0.30461762]
EDC,[0.6856956]
EDIV,[0.90036333]
EDOG,[0.30641581]
EDZ,[8.94214881e+08]
EEB,[0.1826699]
EELV,[0.50819638]
EEM,[0.21446628]
EEMO,[0.68275858]
EEMS,[0.21682547]
EET,[0.45026089]
EEV,[3.41235706e+12]
EMCG,[0.4667417]
EMFM,[0.3952214]
EMIF,[0.34469419]
EMQQ,[0.13786184]
EUM,[1.90923006e+12]
EWEM,[0.28899941]
EWX,[0.17135306]
FEM,[0.16590807]
FEMS,[0.14692646]
FNDE,[0.19581961]
HEEM,[0.17702788]
HILO,[0.26237232]
IEMG,[0.19422676]
JPEM,[0.2294729]
PIE,[0.26878154]
PXH,[0.24309563]
PXR,[0.4483156]
QEMM,[0.19188354]
SCHE,[0.2224624]
SPEM,[0.20414837]
TLTE,[0.1657601]
VWO,[0.23522515]
XSOE,[0.15804315]
