,ANGL,CJNK,GHYG,HYGH,HYHG,HYIH,HYLD,HYLS,HYND,HYS,HYZD,JNK,PGHY,PHB,RIGS,SHYG,SJB,SJNK,UJB,WBII
0,-0.005519152688527874,0.005860468685181659,-0.0063598122929494185,-0.02864545351070013,-0.03154554280264378,-0.013644279513846995,-0.037071048929872924,-0.004924855431326741,-0.036710117450375904,-0.006648626516335124,-0.031021897810219124,-0.009765049050433057,-0.012638685462119575,-0.01322800118485771,-0.0030927366170918585,-0.0021725627523947705,0.012914536713905958,-0.011255720176972643,0.12078127096012994,0.005086923064815154
1,0.019656819513580927,0.016645462286440982,0.009103575906445782,-0.00013628193864660776,0.0073307690308566,0.0028093171899584084,-0.026089691377664627,0.005937955714942634,-0.008900431609058092,0.004767501500243079,-0.0023540018832391564,0.006624511094604645,0.010174680754890527,0.014528190038258634,0.020770022912270685,0.008401234708896877,-0.017229420900126094,0.006361854560125679,-0.02589798360236212,0.004883982593220836
2,0.05944991568346161,0.03293147582295173,0.04489789126261961,0.02231583078027117,0.04196770733566232,0.029179880057245432,0.03234233804827386,0.023134559504528043,0.0160883113636673,0.030736453368622057,0.025483670340553627,0.029953963819717204,0.026228950406936888,0.032035023881330546,0.0020887161025064157,0.018784181379964498,-0.027699913169557496,0.02456942644389862,0.015524827559760765,0.01566303256924217
3,0.06301034847085213,0.018070719008876003,0.037125770351998884,0.02516377668158842,0.03033682299015725,0.02388582717638585,0.043354462025316516,0.011816603339035536,0.04413346395188399,0.03384307840933539,0.027151403589507586,0.03653019707756897,0.016105350555009362,0.029930890013748723,0.014222964585213665,0.020571163263076106,-0.031373899143145534,0.03557210762601783,0.05435176175125131,-0.009755363568568105
4,-0.002129908754456038,0.0004039812328225017,-0.005508534329797749,0.003844525754088758,0.000619927445189659,0.013815788941839402,0.018198331264836685,0.0020925620624449794,0.0018395058642323146,0.008626308443981084,0.012096774193548368,0.0034084507385325467,0.016711586761028782,-0.0025051454050830043,0.006620980651198801,0.009678399285300222,-0.002606043628607299,0.009054284613632176,0.06485703474291328,0.001669021083986321
5,0.036429929421569335,0.021828527526948537,0.009065024542612765,-0.0015319113654028887,-0.006673201525271809,-0.022913996747083797,0.008340720881739622,0.0013730989573321768,-0.028755225593670646,0.012459781593087105,0.0008853917662682869,0.023551976399978407,0.013802071858897322,0.01851782853542608,0.007823753217685359,0.013268969308797677,-0.020903425804885516,0.019436387396353703,-0.05269454315816368,0.01571054309128491
6,0.016664195719146346,0.023519697928925526,0.019803911152785784,0.012274211768882002,0.0189139963702038,0.04072994561647604,0.018020710075079,0.020316396588240422,0.037220399884063206,0.012541634224703124,0.014152984778726868,0.015759707837529193,0.027311442596723464,0.0133983744890418,0.0198746742477439,0.01295830233243379,-0.012199761552477519,0.010568752948618462,0.05841208114594497,0.013038603927752749
7,0.025507243367858472,0.010908790751467263,0.019748914275644982,0.02040340516742702,0.0323459729665134,0.01294802685867527,0.015670371899894616,0.009407892341951978,0.011704008277532756,0.013921198574060947,0.01962490187527265,0.01864624367144343,0.005347200723555751,0.015917234365362562,0.005178435530190286,0.013730243771431373,-0.023157087923701115,0.01855099108314447,0.0032612304938881525,-0.004187767283572264
8,0.01152327271919492,0.009610163295544996,0.009231893136553967,0.004456204448910083,0.0071424254931004814,0.003923011031084768,-0.0022857714285714386,0.0038080019165207834,0.005197536916990276,0.013796690674820639,0.010265269900139727,0.010202982337735153,0.0019743236512713186,0.0080811347041368,0.007037167974483241,0.008300518843617079,-0.011853065414313418,0.011672377116924405,0.03900760866057294,-0.0029072891388403337
9,-0.006567693258575621,-0.011632416974989295,-0.008071003515263468,-0.0052327036636240455,-0.0012558614239281953,-0.005277053128784664,-0.0031499715435264314,-0.0031792834966869184,0.020060838586169458,-0.006015147454678565,-0.008890812494038352,-0.0074687165283650325,0.0037064219801652806,-0.0063921935642596885,-0.0035865637182537144,-0.0009857292845105714,0.009196431866481933,-0.002468023850188947,0.00521932580529427,-0.01275423316465549
