Name,Riskiness R
BDCL,[722.66720751]
BDCS,[1.76408605e+12]
BIZD,[6.90394479e+11]
CHIX,[2.10524427]
DXJF,[1.34427228e+12]
EUFN,[9.11877865e+11]
FAS,[0.51041782]
FAZ,[1.27667206e+13]
FINU,[0.48516753]
FINZ,[2.02775425e+13]
FNCL,[1.62224]
FXO,[4.37503419e+10]
IAI,[0.88525082]
IAK,[0.79964434]
IAT,[0.94702973]
IXG,[7.13863713e+11]
IYF,[9.03772087e+10]
IYG,[2.26374279]
KBE,[2.34004014]
KBWB,[0.96801636]
KBWD,[6.40822217e+11]
KBWP,[0.1441146]
KBWR,[1.44243379]
KCE,[5.22928569e+12]
KIE,[0.28468444]
KRE,[1.06473217]
LMLP,[8.97318655e+11]
PEX,[1.21708695e+10]
PFI,[2.66098428e+12]
PHDG,[1.04339098e+13]
PSCF,[4.75326302]
PSP,[16.54785372]
QABA,[1.0015578]
RWW,[5.62848192e+10]
RYF,[0.15338501]
SEF,[9.19231691e+12]
SKF,[1.60608496e+13]
UYG,[0.50312395]
VFH,[0.92683982]
VQT,[2.00633415e+12]
XLF,[0.19069255]
