Name,Riskiness R
AMJ,[2.63494926e+12]
AMLP,[4.44570695e+12]
AMU,[6.22162188e+12]
ATMP,[2.97203537e+12]
CHIE,[2.60707187e+12]
DDG,[4.25123711e+12]
DIG,[3.47383641e+12]
DUG,[2.19251168e+12]
EMLP,[6.60308127e+11]
ENFR,[9.85209776e+11]
ENY,[1.09935105e+13]
ERX,[8.06774127e+12]
ERY,[727.86257103]
FAN,[7.02698965e+11]
FCG,[8.23553199e+12]
FENY,[1.52901727e+13]
FILL,[1.28056998e+13]
FRAK,[3.72281174e+12]
FXN,[5.72295777e+12]
GASL,[5.4792848e+13]
GEX,[2.25178315e+12]
GREK,[5.59174745e+12]
GRID,[6.02730195e+11]
ICLN,[2.80549829e+12]
IEO,[1.90600962e+12]
IEZ,[1.18898686e+13]
IXC,[6.16562533e+12]
IYE,[1.70353568e+12]
KOL,[3.80938476e+12]
MLPA,[2.33955726e+12]
MLPC,[5.00120723e+12]
MLPG,[6.19535416e+12]
MLPI,[3.90560577e+12]
MLPX,[9.08188012e+11]
MLPY,[4.15907671e+12]
NLR,[9.93275862e+11]
OIH,[4.95020501e+12]
PBD,[4.67871097e+12]
PBW,[4.80314309e+12]
PSCE,[3.27444794e+12]
PUW,[3.47471423e+12]
PXE,[2.46652341e+12]
PXI,[5.15822436e+12]
PXJ,[4.12511693e+12]
PZD,[8.47265065e+11]
QCLN,[1.72188302e+12]
RYE,[1.95187566e+12]
TAN,[8.44802819e+12]
VDE,[2.35023435e+12]
XES,[3.70736105e+12]
XLE,[2.94432984e+12]
XOP,[6.79357721e+12]
YMLI,[1.39962478e+12]
YMLP,[1.7074104e+13]
ZMLP,[4.78801152e+12]
