Name,Riskiness R
ACWI,[4.32326969e+11]
ACWV,[5.23958229e+11]
ACWX,[1.38703258e+12]
CGW,[3.4388113e+11]
CRBN,[6.23862201e+11]
CWI,[1.47840458e+12]
DBEF,[5.80993192e+12]
DIM,[7.83264214e+11]
DLS,[1.56997723e+10]
DOL,[1.27182337e+12]
DTH,[7.2623304e+11]
DWM,[9.49832464e+11]
DWX,[1.54989575e+12]
EFA,[7.13362316e+11]
EFAV,[7.92965027e+11]
EFG,[5.50347824e+12]
EFV,[3.62438018e+12]
EWS,[8.43383406e+11]
EZU,[9.11370882e+11]
FDT,[4.24792511e+11]
FGD,[1.14655463e+12]
FNDC,[3.23305721e+10]
FNDF,[9.15729524e+11]
GDX,[2.11531615]
GDXJ,[0.94794049]
GII,[6.24124308e+11]
GNR,[2.20604911e+11]
GUNR,[8.69379369e+11]
GWX,[3.53152463e+11]
HEFA,[6.95225872e+11]
HEZU,[6.94889457e+11]
IDLV,[9.89049144e+11]
IDOG,[1.24336727e+12]
IDV,[8.63858445e+11]
IEFA,[9.25099977e+11]
IGF,[1.41672605e+12]
IHDG,[1.10941185e+12]
IOO,[1.75201204e+11]
IQDF,[6.38431795e+12]
IQLT,[5.45349463e+11]
IXC,[8.32552298e+11]
IXG,[7.46366397e+11]
IXJ,[2.11494945e+12]
IXP,[5.070983e+12]
IXUS,[3.26604714e+11]
JNUG,[3.00009606]
JPGE,[2.33079147e+11]
JPIN,[8.13435919e+11]
JXI,[3.42856247e+12]
KXI,[1.30659974e+12]
LIT,[0.4300956]
MOO,[7.35332095e+11]
MXI,[4.51577326e+11]
NFRA,[1.40643461e+12]
NUGT,[4.28990973]
PDN,[3.15591508e+11]
PICK,[4.4535065]
PID,[6.99629574e+12]
PPH,[1.35853543e+12]
PSP,[7.04856914e+11]
PXF,[9.70192934e+11]
QEFA,[8.30320137e+11]
ROBO,[0.2395937]
RODM,[4.04867614e+11]
RXI,[2.43368319e+12]
SCHC,[9.95659818e+11]
SCHF,[1.02138369e+12]
SCZ,[7.88488918]
SDIV,[7.93434259e+11]
SIL,[3.19909384]
SMH,[0.14879529]
SPDW,[1.00628096e+12]
TAN,[1.00072337e+13]
TLTD,[7.52215465e+11]
URA,[5.17691555e+12]
URTH,[1.29676563e+12]
VEA,[8.09979871e+11]
VEU,[1.41293435e+12]
VSS,[9.67656278e+11]
VT,[1.80626396e+12]
VXUS,[1.32989751e+12]
WDIV,[1.46658091e+12]
WOOD,[0.2978879]
XT,[0.39397692]
