Name,Riskiness R
AGF,[1.59594623]
AGQ,[3.17031396]
BCM,[0.19687138]
BDD,[0.37136629]
BNO,[0.36861671]
BOIL,[567.24915802]
BOM,[3.19981607e+12]
BOS,[1.08776587e+12]
CANE,[3.03733606e+12]
CORN,[7.65360307e+11]
CPER,[0.41584462]
DAG,[6.22332974e+12]
DBA,[1.45500204e+12]
DBB,[0.12319629]
DBC,[0.19537826]
DBE,[0.29499963]
DBO,[0.59164748]
DBP,[0.34760869]
DBS,[1.19306855]
DDP,[1.5941346]
DGAZ,[2.04315391]
DGL,[0.27190715]
DGLD,[1.38843636e+12]
DGP,[0.53037245]
DGZ,[4.26041134e+11]
DJCI,[1.1615801]
DJP,[2.36030208]
DSLV,[1.21117561e+12]
DTO,[9.92988554e+11]
DYY,[1.40960049]
DZZ,[1.12350454e+12]
FTGC,[4.33671791e+11]
FUD,[1.70469244e+11]
FUE,[2.77713751e+11]
GCC,[7.64288799e+11]
GLD,[0.19969515]
GLL,[1.02771263e+12]
GLTR,[0.28977501]
GRU,[1.12429518e+12]
GSC,[0.35966321]
GSG,[0.71139097]
GSP,[0.62850943]
IAU,[0.19370234]
KOLD,[1.17844248]
LD,[0.46313667]
NIB,[4.23694287e+12]
OLEM,[0.5441471]
OLO,[0.69015537]
OUNZ,[0.20482133]
PALL,[0.24561052]
PDBC,[0.22548993]
PPLT,[5.17985037e+11]
RJA,[7.91331014e+11]
RJI,[0.29197709]
RJN,[0.61151226]
RJZ,[0.12890039]
SCO,[3.91202681e+12]
SGOL,[0.2017354]
SIVR,[0.71441279]
SLV,[0.77139248]
SOYB,[2.64787675e+11]
SZO,[2.92620468e+11]
TAGS,[1.17851786e+12]
UAG,[7.46916998e+11]
UBG,[0.28864921]
UCI,[0.18175098]
UCIB,[0.21679133]
UCO,[3.14634824]
UGA,[0.7548112]
UGAZ,[2.34165291e+12]
UGL,[0.55817459]
UGLD,[0.87279716]
UNG,[2.6540956e+12]
UNL,[2.12099509e+11]
USCI,[0.72728454]
USL,[0.35847786]
USLV,[6.72505669]
USO,[1.12432742]
USV,[1.28545511]
WEAT,[1.18382482e+12]
ZSL,[9.42465124e+11]
