Name,Riskiness R
FPE,[0.02078342]
IPFF,[1.85704724e+12]
PFF,[0.03623196]
PFXF,[0.05406758]
PGF,[0.03081378]
PGX,[0.02896775]
PSK,[0.03832348]
SPFF,[0.12282963]
