BSCJ,BSCK,BSCL,BSCM,IBCD,IBCE,IBDC,IBDD
-0.004271569998133962,-0.005203518346913147,-0.005252833374101317,-0.005761092069666334,-0.00030481124630793216,0.000518621379274021,-0.005502799982537135,-0.0022685128250241127
-0.0019064016423556726,-0.0028528238618353422,-0.0004806558520171409,-0.00048230672993398554,-0.004582511840282799,-0.0023845601871267568,0.0015266923533546696,-0.005305379844350462
0.0019100429513751445,0.004291531228631862,0.0048032420745030965,0.0043474944414905545,0.017065006876082922,0.011154136987477288,0.01236398012985656,0.025831675357799
0.008777591125574767,0.011486650770848405,0.010884254676996998,0.007871388529393848,0.0008104738787007501,0.016488704716757542,-0.0013282963774535212,0.000281454066004049
0.003309760605166529,0.005176811385567276,0.006637960830253377,0.0028636012586331803,0.01781762690785411,0.008467820024781726,0.00760075419689067,0.006658043195860503
0.0004710224930344337,0.0009361145963761856,-0.0014125649452514804,0.00618772723325871,-0.005967901033418152,0.001618421714649534,-0.0011312848811888016,0.0034467603545549
0.007536179730145328,0.0065482692698064365,0.009905458868691788,0.008514861106563265,-0.001600740435473374,0.002929398292870667,0.001132566136135558,0.012254016092171407
-0.01121971580042493,-0.01115266936531126,-0.01214389309211572,-0.015478412470623171,-0.003908980367804002,-0.010675099186413009,-0.002451588231446657,-0.011371855199415918
0.001071580776291648,0.002380034270714532,0.0002577248390075192,0.004166367026249168,0.006729174448400845,0.010195731599005666,0.0062863853514972725,0.0004412549420841657
-0.0009460955776555605,0.0,-0.0014212771683537054,-0.002377766492831648,-0.0022143904456112984,-0.004982552142241923,-0.004639554445849705,-0.0031858612492789355
0.005208402155391729,0.006105578799615474,0.007115710165785482,0.01239264486439025,0.006253879306680815,0.010730590335318478,0.005137019421135786,0.004512454002239825
-0.010362524815705052,-0.012604628802206207,-0.013659630960177185,-0.017419381772379897,-0.009021789175751206,-0.019717083029709873,-0.007950255883189327,-0.012072046113506265
0.005799116957559557,0.008976300533039218,0.007724359757939202,0.007984675111531586,0.01076577701942482,0.016986140604190528,0.01038922384567404,0.0162557219600182
0.007109256068558737,0.00610325784837474,0.008546995053318455,0.010475939478115709,0.0044352301893185175,0.012483745509406709,0.009702975694520824,0.007905860075068563
0.0,0.00046709772046490624,-0.0009415775277039166,-0.0023561975116285264,0.0014046823278840244,-0.005255140613919635,0.001978600992820616,-0.001587311487859859
-0.00047049971369495587,0.0023317905153843444,0.002827342565920773,0.00519601361083569,0.003407016847569222,0.0073146363945486735,0.0008465275342087211,0.007014830067684414
0.0031556676544674013,0.0016774381734486385,0.002635992840898979,0.0016033320377219769,0.0020921824929170853,0.004047726736009881,-0.005021254172826686,0.0040638320731418345
0.0037611720862321726,0.0055866294492917905,0.005167222575790497,0.005169018963765096,0.007231110922067241,0.011258783721681341,0.015026079681371252,0.0062582610065699575
0.0,0.0,-0.0004675769879360148,-0.00046755566951482843,0.011367124481340128,0.006920681770468717,0.0,-0.00018583449900483177
-0.00702571570924807,-0.010185210554060709,-0.01215503684873608,-0.01543499667941464,-0.020901289383200343,-0.024604267492002785,-0.008994832454365043,-0.013090437779978346
0.0025469538675859478,0.0038339027581822814,0.004540716553732302,0.0034605116595208285,0.010282573388579163,0.002113668519552648,0.008373856895975525,0.008126194149828606
0.001413498976095969,0.002334462328742556,0.0014166823925306127,-0.0014231933901006884,0.0,0.010196753830506777,-0.0037789554949111564,-0.005842744526656272
-0.003293863504379393,-0.004192204871644996,-0.005186095665463127,-0.007125424514961684,-0.008935727853575364,-0.01254095928944968,-0.0050253122473917725,0.006255827634796469
0.001416168482576843,0.002806637046557061,0.0037910783175200695,0.007176560555476786,0.006889049628063873,0.014558547577067576,0.007052465034820364,0.0032972939266089
-0.008958108891273003,-0.013526495214924168,-0.016997427349373803,-0.019001711034591414,-0.004829433830131894,-0.0283938260338783,-0.011356318004424184,-0.022439164800529567
0.0006524817479483817,0.001963174235572037,-0.001768413375703165,0.0017521179406361667,0.0040951477943043215,0.011410513264744777,0.003652924820425786,0.014964100713886831
0.0052381497302623,0.005201072073904846,0.006749981283679559,0.0,0.0023319192408210693,0.011300403661591631,0.0045164115477024525,-0.0029627736001253753
-0.004736872008844714,-0.00658509532712595,-0.008141835449453566,-0.0077521281488651264,-0.006575460955558015,-0.018727074692507572,-0.00459149421955094,-0.0032595326069120717
0.0019039303936962493,0.003313986183555388,0.0019321427961839328,0.002441949055149445,0.001425774954643554,0.012969136797291907,0.0037476628276487227,-0.005000783432287754
0.0017590908399329553,0.0016516228213661632,0.003322680701577025,0.003988184767711319,0.007639111333624759,0.0034546759467729434,0.013887574043617157,0.01965223616096745
0.0,-0.00047250757005489104,0.00048155229949425194,0.0019465619847219891,0.0004062391654089292,0.006074403291485217,-0.006944487489121414,-0.002393383495541525
0.00047490641010509814,0.000944845540404874,0.0,0.0014572591558463448,-0.001726986504097293,0.0013534889576479801,-0.002874051692203857,0.003742830027869426
0.0033236328876996304,0.0033035812101086465,0.002887447288820929,0.0014546575688296796,0.000305303220551771,-0.00613412051234542,0.003170773460775784,-0.01032643677861533
-0.004259195444347558,-0.006114984248151652,-0.004318621836629548,-0.001937135359341496,-0.002543912436907325,0.006799356487142901,-0.00498021592914104,0.007825485806023479
0.001183139404293861,0.0015524058946551887,-0.0016040386873207232,-0.002485145812334075,0.010191124267491587,0.005685996943882633,0.007438463685318196,-0.001648437404914708
0.004279642056114706,0.005207974215996021,0.00338642953776015,0.003412761972384125,-0.0011179376254234377,-0.002817050818304701,0.009722033794743654,0.014165124611609847
-0.004261404769046965,-0.004709987848457226,-0.0004819541494012345,-0.005830749265439229,0.005395383489223922,0.00083736220704582,-0.001906333276376432,-0.013967276400906215
0.0009510259090769584,0.0023662667939234323,0.0009645845909277631,0.001955376212416187,-0.0051644666481228405,0.0048078835210324045,0.004488790115374636,0.002522373441213456
0.0016709188028307535,0.0015736847287923846,0.002316533377425639,0.004802037380766392,0.009103120810295774,0.010473860694471343,0.006784779764500606,0.007695170194308824
0.0014252189540050262,0.003778970822289956,0.0048194721770401395,0.0024333435541165713,-0.0034538486735197927,-0.011955474798560416,0.002950240572305532,0.013198777938194758
0.0014229876958966733,-0.0004705675154310013,-0.0009594390984335037,0.0,0.0026502350837388023,0.0048401046331240285,-0.008444704023977566,-0.006130054649496825
0.0009475130643947277,0.0023540982202399307,0.0019203535000288047,0.002427117254823721,0.002338285837288393,0.0077481844253824705,0.010334540355308187,0.010312265648326921
0.0001888070561919316,-0.003297854792151357,0.0006742441713407063,0.00037356101714411416,0.006204401905435178,0.0010758819795053769,-0.00024332390805271523,0.0022037714158413104
0.001895708220410584,0.005665617277930571,0.0033590522389021532,0.00679248012321641,0.004874005169646983,0.011109752060233112,0.002005021609739536,0.013561446232004722
0.0004734848245741836,0.0,0.0004777511189105692,0.00048166647740041814,0.0018185706144237329,0.004664621512068035,0.0006668453815158798,-9.471334873018211e-05
-0.0023644865865458217,-0.003286573854083488,-0.0038237311081341374,-0.0033713600933009324,-0.0068587861730526715,-0.006809603302997948,-0.006284253849793594,-0.010819016071787141
-0.006634978771437583,-0.00847813325581036,-0.011996151328167596,-0.011599863735138286,-0.004671826080113889,-0.009557709134638416,-0.0071866417411571406,-0.004125704951167107
0.004476836461259676,0.005266355795473997,0.0074889595128605595,0.00666339417905356,0.004205580674244326,0.010672521336016566,0.012503447096753295,0.014921245299042782
0.0009515043123454207,-0.001420150030322994,0.0014491281373643092,0.0014604261722405995,0.004400862256448348,0.0057637046636487025,-0.0010568138401710195,-0.0053713483900074185
0.0009502452056131576,0.004267225297403439,0.00289432506469116,0.0019447845543526454,0.004483243347969869,0.004376383517333917,0.0014425560144459364,0.009353828194874871
-0.0033236624298304115,-0.00472135643788614,-0.005772101386002002,-0.004852047417138843,-0.0036516629300544063,-0.0101665713958907,-0.002304463605485421,-0.00821609967892262
0.001661533436779857,0.0006149300471012637,0.001292284326575595,0.002431782676554044,0.00579752497350385,0.012880543183968777,0.009230690787258638,0.01743040324881627
-0.0038115226243567225,-0.003325874762497749,-0.003873901471173214,-0.008288603329760573,-0.005811663761643228,-0.00668486303233555,-0.0014409008188268288,-0.014541094391430988
0.001912900291179047,-0.0028594342986688905,0.0,0.0,-0.00030773878347907144,-0.001577086325315164,-0.005099590918099533,0.008834486023371767
-0.004295681223934228,-0.0014337913238462985,-0.0024308024183368787,-0.002458155444028688,0.006918821459859165,0.009116739284851714,0.007309146397315614,0.009782702542397088
0.005695527255832667,0.008738941684575025,0.008707455257863029,0.008930718025605962,0.006672089991838132,0.011075969921043064,0.003965007374806142,-0.0011552306663663516
-0.0004767325212532184,-0.0014275491960874034,-0.001937014712881586,-0.0063509968620970025,-0.004282802240001882,0.002816737883771343,-0.0010594048214193628,0.019758823315349814
-0.00047731512424673396,-0.004763918625825714,0.0,0.0014749781487198267,0.0006146971303837452,-0.006241846370920632,0.0017358049353536505,-0.028071772119261526
0.0004775430627730748,0.006223155237122667,0.002911345110339149,0.00343645772399797,-0.0008187795026933917,0.0015701918361305837,-0.0007701037182694388,0.008557787983118535
-0.003339835732756134,-0.003330181778275971,-0.005321858315604059,-0.005381669251672798,-0.000921853773251198,-0.006480468891785358,0.0007706972350758304,-0.008292264703182246
-0.0013954510952104355,-0.001584408790077968,-0.0005456724981220441,-0.00035636137197046715,0.008822475407696614,0.01588058862030148,0.002234593217177825,0.011301474331807948
0.0014404341401501944,0.0028739589041896947,0.0009746758874301174,0.001972397688201441,0.0,0.0023007225175512304,0.002903487001055525,-0.0007770391564981402
0.000958602700624282,0.0033428058794598425,0.004384221209316401,0.00590543799391747,0.0026614510968134635,0.008137638721605066,0.008493808717050709,0.008066786032570786
0.0,-0.002379661350075797,-0.002909845933684788,0.0019572241961921056,-0.0004084285147970095,-0.003932591803513499,-0.001818579871184137,0.0019281586817530144
0.0031157813695643567,0.003435309697258381,0.00902980816525234,0.007948522439324486,0.0035307730888202494,0.008790397692193256,0.01042119004440724,0.013555828370028692
0.006217277553281325,0.01048105327477539,0.01014447079431373,0.013113177661707208,0.013740538262808093,0.014554448134548072,0.002295243515747809,0.009498230066482876
0.002851724247754304,0.0018858250131339128,0.0009569734691806631,0.00047921563315737236,0.002225397689350991,0.0016397973435155436,0.0053436082669392725,-0.0005701773499240376
0.003317576007243823,0.004706141551477882,0.008122268210733388,0.006708454826701895,-0.0009083981243567443,0.005933113858001283,0.0014236554352723633,0.005800876610218027
0.005011721195124078,0.0052514068102672345,0.0069337513957243935,0.006053939999558285,0.015360817268634357,0.01605425314178557,0.01143696748828684,0.014288729184910628
0.0018832419868776609,0.0009338796833561881,-0.00047197970461877774,0.0023709136465669663,-0.002003544762711038,0.0002020295432638093,-0.004342890854880298,0.00197777003840344
-0.0014098014101495734,0.0,0.0,0.0004733988821829369,0.0003009783147893952,-0.0010099881296055167,0.0014226128870845226,0.0015971220144564966
0.0018825550447109612,0.00373138602491531,0.005190924072327072,0.005673290620575258,0.001505554918540233,0.0026285528213279533,-0.003124771041156813,0.006098772168713901
0.001878719386352745,-0.0009293910402259204,-0.0004693594884046245,-0.002350595155720364,-0.0007014303624188056,0.00010078705324398314,0.0019946529151851407,-0.0012122861142394288
0.00014331447169976715,0.0018153666844033906,0.0011288941396115726,0.0016005108583917668,0.008619099606967922,0.010290159803934641,0.009070140609802324,0.013313669407230142
-0.003286085201244369,-0.00511618178951007,-0.005642199514251544,-0.0070718659590236375,-0.005004838384682949,-0.007251431524348107,-0.0057721330710679185,-0.007631945893578657
0.0,0.0009350890910793765,0.002837031044140644,0.002848411523725618,-0.003722672781349509,0.0013187490174975008,-0.0030455409664160407,0.0017821337663456343
0.0028259947109110896,0.0037364140242441947,0.0033003961032823425,0.006155502917070662,0.0055542291874067975,0.005674031127105943,0.00343653659281585,-0.002527665471556371
0.003578470936365775,0.004760471880045432,0.005569434562440005,0.005628717697779506,0.0060172628807107185,0.014681013452539284,0.011190168170664816,0.02091475415143446
0.0009376759811851623,0.0009283519790232267,0.0014048289544766213,0.0,0.002010113161847662,0.0019039511424572039,0.0011375150896401312,0.0035284054918764064
0.001404875142580281,0.002317716369058519,0.002806920312187481,0.005628129696138732,0.0007024118213082201,0.0020998312303759496,0.0009471004801858148,-0.0008325441960436164
0.0014032990184605235,0.003237752434476954,0.0051300491034208225,0.0009329727968501427,0.006414546315199186,0.000998247438740167,0.0024597209481640892,0.008889426819396374
0.0029923872611545537,0.0036007689814398897,0.005303937607924132,0.010125756135572185,0.0022481632498683717,0.01582423307551953,0.007952337658465609,0.016136283235959104
-0.0032645898858341344,-0.003221246170439289,-0.003237772804797681,-0.004622939796002125,-0.007066567078653181,-0.010918537379916634,-0.0034708477729711944,-0.01131821341590086
0.002339614137176838,0.001846688660440345,0.0018562650659496996,0.004644410626717352,-0.0005014697603599475,0.0025855896868355378,0.0010353769160285527,0.001648498054514254
0.0023338088781810627,0.002764682356117936,0.004168585229190526,0.0032365149640125037,0.0073211603127124394,0.004265582180816903,-0.002162556414016289,0.003199857826372365
-0.003725978775320154,-0.003216415420913601,-0.006918783982849538,-0.007373316804451739,-0.00597337524516297,-0.01066749018810152,-0.0007537837267424584,-0.008020430899242243
0.002429222690106212,0.0021648062949265728,0.006548250970219497,0.004404064951451328,0.0044118873822063896,0.006603933232790364,0.006317235600243554,0.00496183715340155
0.0009339039661785263,0.00046067271699777156,-0.0013869698817332466,0.0018525549277766987,0.0,0.0007952497650922303,-0.005257420419185691,-0.0007331543617671143
-0.0009330326033297029,-0.000920921190728643,-0.0009259143397922789,-0.0036985561232363625,-0.0011987931409673778,-0.0023837253376816315,0.00037764901592341306,0.0
-0.0009341496010986935,-0.0004611294058629786,-0.0004635099869249122,0.0018562924107449735,0.0004004558660706437,-0.001194710530603659,-0.0026417058095624703,-0.0018345082919322946
0.0007377413019621961,-0.0008695333706350364,-0.00016170691980307332,-0.0014701121651620466,-0.0032013134369774906,-0.00019414591942129743,0.002910711854033471,-0.003886497953765867
0.00046787935965078185,0.0018500088286755,0.0,0.0013947700079626408,0.002812333421430173,0.0,0.0007558146179142247,0.0011095353106412651
0.00046761143724252766,0.0013849200374887651,0.0023230120057952585,0.0018570699934360663,0.0008016249023835294,0.003597265489714656,-0.0007552437936149216,0.0033246379201004
0.0004677365141248787,0.000921970603381885,0.0013910414302713506,0.003243426953051529,-0.0020015954935501752,0.003583986886439228,0.0007558146179142247,0.0018407904307647515
-0.0032709565680932953,-0.004606045412062597,-0.004629409602219825,-0.005080576152519343,-0.0016047995503917615,-0.007539637974212168,-0.006419871707976436,-0.008452513493484646
0.0014972449835721196,0.00175323492603782,0.0024138741264177377,-0.0006619618442709951,0.0012107749778120054,0.0014082762167859206,0.006380497946721661,0.0038798766895108243
0.0009376848082329037,0.002313955857172863,0.006973658672473491,0.009310887912717685,-0.001205772068215415,0.0016009694690524575,0.0011349732484852715,0.004811231029403754
-0.0009368063791229445,-0.004616886308363928,-0.008771963432665845,-0.010608941280862628,0.002816836537015241,-0.00639235836498624,-0.002645733943475885,-0.00552468671612154
-0.0009378322738665582,0.0,0.0009314707684085912,0.001864483686514468,0.0,0.0036186030297747696,-0.00037876467128208685,0.0014812084308014454
-0.0004722345936293123,-0.00766679835112245,-0.007971597791561697,-0.008296900031099827,-0.009724276728501584,-0.013426234031986272,-0.0024047127521069547,-0.01687888309791439
-0.0061120216021169176,-0.003277409967864176,-0.01174780831827254,-0.013164294164989071,-0.002435011326873751,-0.010988876227972476,-0.003806597160646322,-0.006410450482071841
0.0009460707012274935,-0.002817943364454997,0.0,-0.004287701359493288,0.0012204562518057839,-0.005349817472159939,-0.006113933006514647,-0.0022767761540542315
-0.0009451764974357807,0.0,0.0004755004167194373,0.0009569935228547927,-0.002438064681920217,0.00041377184779443996,-0.0003845499230778686,-0.0022822574955447075
0.0024606158820220155,-0.0004216036296059044,0.0010931917443580152,0.00219855277988715,0.0023985813214428852,-0.0006215057699508063,0.006822855996254044,0.0017050710743649858
-0.0033079615081834236,-0.0014161580658796026,-0.004757436582890235,-0.005736492992752058,-0.0036626424209145344,-0.007880456253603325,-0.00803666688265098,-0.009538248425618463
0.0018963391127823851,0.00047293777310301443,0.0019120509261505128,0.0024042856190500967,0.0008166944397124668,-0.0004183039579460228,0.006558516644833121,-0.00038556872521234
0.00047343483379038586,0.0018900610196252625,0.0014313267555104404,0.003357232840853778,0.005776722475208291,0.012940792353845484,0.0018644910012522915,0.012855515187995705
0.0026067886784675127,0.0032180633327294644,0.004494608272642246,0.0007299216645629705,-0.00203166019708292,0.0008272778531181147,-0.0007665039850604168,0.0007625805523830925
0.0009454899331142198,0.003299041126944298,0.0009510870043292203,0.005747343621175911,0.002035796243279763,0.0008269898453617358,0.001150154789350331,0.0022857134483075976
0.0018879617198059551,0.0009391526171091336,0.0,0.00047614103147862756,0.0,-0.0024783921773505802,0.0011491551875484481,-0.0030407626027424807
-0.000942521717519335,0.0009387642007734834,0.00047511675789675917,-0.0019036577163658575,-0.00081257079199182,0.0,-0.0026780968769047147,0.001906349535165744
-0.00047128698911169073,-0.0014066040879148472,0.0,0.0,0.0008132316002372978,0.0041410045484442815,0.0007675071894137095,-0.0007611295733746888
0.002549932420954348,0.0038539393754147633,0.004516460089945873,0.005681456110009368,0.003177901059636734,0.001463305000361724,0.0060115468838192005,0.005154223657701407
0.00047134165136222264,-0.00046880630795438866,0.0,0.0,0.0008113915724751482,0.000825621704489258,0.0,0.0011391139120388706
0.0014138989413607984,0.004688050906783926,0.004263498104179146,0.00570306859337401,0.0024319900772541525,0.008659666059031575,0.0030534637608266137,0.007208106949859755
-0.0028233639805407213,-0.005599704189454515,-0.00660376978273652,-0.008506617107822299,-0.006874138926222492,-0.012673873527968015,-0.005327085481574262,-0.009792898673035282
-0.00019188145718933728,-0.0003814845675794977,-0.0025767539081561195,-0.003878365939089943,0.0020705723798193475,-0.0030928335737854546,0.0006833662472169827,-0.002493662151512573
0.0009453278817127043,0.0018805997964573887,0.004291941832507825,0.005752382312147199,0.0016278198433144436,0.0004160585093685849,0.0011489719259832262,0.001911422208924589
0.0018880839515324087,0.0028154819045807405,0.00284923320165207,0.003336737660856467,0.0016255970243880572,0.009155518031700541,0.0019128222168836645,0.00228928209079188
0.0004715728620040499,0.0009361202362880386,0.0014201701860791095,0.0,-0.0008115637709694965,0.0045358126395743,-0.0007634683796013349,0.005329538531791898
-0.0009421619250791136,-0.0004677446727571229,-0.0009455038280707731,0.0014252029833031784,0.00040615370373178934,-0.0016420930175943178,0.0,0.00037861721055179137
0.003303743300288909,0.004918536359168208,0.00663625299892254,0.008178369488530174,0.004796763909928989,0.011741728904711276,0.005205794415278122,0.011952797010361971
0.0,0.0009323203696706598,0.002355349601707136,0.002828974579580675,-0.0008087315615379437,-0.0016293205917768364,-0.00038058433635935676,-0.0033745028863178
-0.001411996191703744,-0.0018630498964245282,0.0,0.00047022349020293513,-0.002024369380807648,-0.003263786783288775,-0.001905078539678789,0.002257325713700177
-0.0014136499104617645,-0.0009330930366884068,-0.003759555770135494,-0.006109239791165786,-0.0028400935920111546,-0.0016376694862492653,-0.0007631510612559764,-0.003378302782790844
0.0032114544540336075,0.003881027560053328,0.003679346488014636,0.0061468916890601065,0.0032148164486174692,0.003078358540329716,0.004054444046477985,0.004711115013824734
