Name,Riskiness R
BZF,[7.66337875e+11]
CEW,[3.15538602e+12]
CNY,[7.54853071e+11]
CROC,[1.46655703e+13]
CYB,[3.6038134e+12]
DBV,[4.80024794e+12]
DRR,[6.78012781e+12]
EUFX,[1.01610227e+13]
EUO,[2.41988593e+12]
FXA,[3.70675961e+12]
FXB,[2.79053165e+12]
FXC,[4.52891777e+12]
FXCH,[1.89133223e+12]
FXE,[7.11733532e+11]
FXF,[2.43345102e+12]
FXS,[1.25364958e+12]
FXSG,[229954.21557307]
FXY,[2.37509712e+12]
INR,[1.22832976e+12]
UDN,[4.5411786e+12]
ULE,[1.0778491e+12]
URR,[4.78545682e+11]
USDU,[3.04665318e+12]
UUP,[1.86236339e+12]
YCL,[2.27127544e+11]
YCS,[2.93798183e+12]
