Name,Riskiness R
ADRE,[7.70996134e+11]
BBRC,[2.25736882e+12]
BICK,[4.81518696e+11]
BKF,[1.93803195e+12]
DBEM,[1.21254529e+12]
DEM,[4.08348394e+12]
DGRE,[3.31249841e+11]
DGS,[3.66722079e+12]
DVYE,[7.14514376e+12]
EDC,[3.38912942e+09]
EDIV,[3.4176113e+12]
EDZ,[1.73197538e+08]
EEB,[1.70139191e+12]
EELV,[1.04547881e+12]
EEM,[6.46983448e+11]
EEMO,[1.76227482e+12]
EEMS,[3.44676431e+12]
EET,[1.54824221e+12]
EEV,[5.78917697e+12]
EMCG,[3.94287597e+12]
EMFM,[3.10382125e+12]
EMIF,[2.41882116e+12]
EUM,[1.86169286e+12]
EWEM,[7.82578119e+12]
EWX,[1.16727753e+12]
FEM,[8.85934893e+11]
FEMS,[9.31340815e+11]
FNDE,[7.76121687e+11]
HILO,[7.67952369e+11]
IEMG,[1.44084683e+12]
PIE,[1.94560602e+12]
PXH,[4.8005909e+11]
PXR,[9.32086091e+12]
SCHE,[6.11043723e+11]
SPEM,[1.38566291e+12]
TLTE,[1.05558037e+12]
VWO,[6.72752157e+11]
