Name,Riskiness R
BIL,[7.73170701e+09]
DFVL,[0.25333755]
DFVS,[1.43238799e+12]
DLBL,[0.33281334]
DLBS,[1.53847868e+12]
DTUL,[0.1581395]
DTUS,[0.21517379]
DTYL,[0.24804672]
DTYS,[70.52429992]
EDV,[0.29807382]
FLAT,[1.09463537]
GOVT,[0.07589166]
IEF,[0.09588001]
IEI,[0.05079297]
ITE,[0.04302514]
PLW,[0.10664269]
PST,[1.82718005e+12]
SCHO,[0.0165438]
SCHR,[0.06438358]
SHV,[1.58737785e+10]
SHY,[0.01999332]
SPTL,[0.18184846]
SPTS,[3.14323556e+10]
STPP,[3.25330778e+11]
TBF,[1.28703007e+12]
TBT,[8.37138332e+11]
TBX,[9.09628772e+11]
TLH,[0.09924484]
TLT,[0.188251]
TMF,[0.58615588]
TMV,[3.77197459e+12]
TTT,[3.82672645e+12]
TUZ,[0.0397147]
TYBS,[1.45783021e+12]
TYD,[0.48476039]
TYNS,[7.25641349e+11]
TYO,[9.36065854e+11]
UBT,[0.39893611]
UST,[0.22608174]
VGIT,[0.06657367]
VGLT,[0.17350005]
VGSH,[0.01959872]
ZROZ,[0.29159312]
