Name,Riskiness R
AAXJ,[0.23961312]
ADRE,[0.27570071]
AFTY,[3.14924116e+13]
AIA,[0.1747891]
ASEA,[0.66073901]
ASHR,[5.20363892e+12]
ASHS,[4.72495892e+13]
AXJV,[8.35862192e+12]
CHAD,[3.37112342e+12]
CHAU,[5.95334196e+12]
CHIE,[1.13749138e+12]
CHII,[1.11012991e+13]
CHIM,[0.55918351]
CHIQ,[0.26064701]
CN,[1.18524603]
CNXT,[4.24002981e+13]
CQQQ,[0.22994226]
CXSE,[0.19635766]
DBEM,[0.21203761]
DEM,[3.4698727e+12]
DGRE,[0.49973098]
DGS,[0.24891401]
ECNS,[7.60224927e+11]
EDC,[1.27216327]
EDIV,[1.4420355]
EDZ,[2.23345175]
EEM,[0.33095944]
EEMA,[0.21488436]
EEMV,[0.84596006]
EET,[0.76728559]
EEV,[2.07738641]
EIDO,[3.97327797]
EMQQ,[0.1940752]
EPHE,[1.21198005e+13]
EUM,[3.09545563e+13]
EWM,[0.27235049]
EWX,[0.37486272]
FCA,[0.38860741]
FEM,[0.29230999]
FEMS,[0.26878935]
FNI,[0.19534129]
FXI,[1.09972996e+12]
FXP,[57650586.58324216]
GMF,[0.22412277]
GXC,[0.29126689]
HAO,[1.66793961]
IDX,[2.52034548]
INCO,[0.17983828]
INDA,[0.42013691]
INDL,[1.61533632]
INXX,[1.16031902]
KBA,[2.15239316e+13]
KFYP,[0.37109663]
KWEB,[0.23367475]
MCHI,[0.32640558]
PEK,[7.21652303e+12]
PGJ,[0.22279984]
PIE,[0.33270832]
PIN,[0.41724153]
SCIF,[0.49721993]
SCIN,[0.72159061]
SMIN,[0.26229905]
SPEM,[0.34870744]
THD,[0.3588251]
VNM,[9.65562236e+12]
VWO,[0.49912283]
XPP,[9.86468725]
YANG,[3.1488391]
YAO,[0.40393296]
YINN,[6.72406554e+11]
YXI,[1.36154186e+13]
