Name,Riskiness R
BDCL,[0.20642499]
BIZD,[0.0959974]
CHIX,[0.19939661]
DPST,[0.40507291]
DXJF,[1.67825265]
EUFN,[0.62770765]
FAS,[0.17211198]
FINU,[0.23681785]
FINZ,[1.64575575e+14]
FNCL,[0.07167723]
FXO,[0.05825967]
IAI,[0.09836939]
IAK,[0.06596696]
IAT,[0.12090282]
IXG,[0.10855441]
IYF,[0.05857074]
IYG,[0.09330508]
JHMF,[0.09786256]
KBE,[0.15531321]
KBWB,[0.14515831]
KBWD,[0.10081615]
KBWP,[0.03920895]
KBWR,[0.14839766]
KCE,[0.16893058]
KIE,[0.048109]
KRE,[0.14980014]
LMLP,[0.29208462]
PEX,[0.17313635]
PFI,[0.13838301]
PHDG,[0.05420452]
PSCF,[0.08289064]
PSP,[0.0951353]
QABA,[0.13297216]
RYF,[0.05916325]
SEF,[6.34033393e+13]
SKF,[1.03363908e+14]
UYG,[1.52765489]
VFH,[0.06759345]
VQT,[0.05264977]
WDRW,[1.6133277]
XLF,[0.15724078]
