,Date,BJK,CARZ,CHIQ,FDIS,FXD,INCO,IYC,JHMC,PBS,PEJ,PEZ,PMR,PSCD,RCD,RETL,RTH,RXI,SCC,UCC,VCR,WBIA,XLY,XRT
0,2013-12-09,0.002136646537046445,-0.015796273734654455,-0.024645622089751025,-0.009527675595101126,-0.010187908885148846,-0.04188941650535736,-0.007096511270902949,,-0.004815586708873124,-0.0075964731055739206,-0.01572124928205076,-0.009128319069772553,-0.01157910320693854,-0.003865233699541017,-0.027796160508545695,-0.00910299583825657,-0.013169457645649151,0.007194422326694814,-0.01378523888988967,-0.01031216164927608,,-0.00997991376687839,-0.009390954915399558
1,2013-12-16,0.007171959549013953,-0.005176865448639041,-0.013897707589751361,0.019238197585370615,0.018655506134695996,0.044651170171752165,0.0227178150414743,,0.04354850293487897,0.03214945984324929,0.015972354651142696,0.02555711946740522,0.03216196690391734,0.019270716387215562,0.03983743725242885,0.01837329755751359,0.016063424821324054,-0.04744906561810777,0.04836417521620948,0.014243396007731288,,0.018300198474021305,0.0198965519324723
2,2013-12-23,0.015011615391263881,0.024370106714848738,0.0,0.014997680014727588,0.01156489105646202,-0.005342888395410587,0.0049082883982636254,,0.018695267835255276,0.012462399572492854,0.012380618897431573,0.005001083701925749,0.006604210387784001,0.012717429068863514,0.019285809982615507,-0.00787276880975768,0.01952454626085376,-0.015532984559857082,0.014533558393403999,0.019968770280652547,,0.013327041669032673,0.008343171334999702
3,2013-12-30,0.018113397235877453,-0.009669376742510316,0.002485743126223256,0.0003730649718915244,0.003126061755205667,-0.01656229585568419,0.005128723378260062,,0.003416991995337158,-0.008514336419143167,-0.0017005132842833502,0.007796808824295929,0.002669206528893566,0.003895097363802418,0.00882133852565602,0.01174235673433669,-0.0029974182989357316,-0.003808533154823225,0.00478063679246958,0.0008389963806209203,,0.0010559679255978923,0.00034296104180773883
4,2014-01-06,0.027840424568986513,0.01515926449142407,0.0012903926888373678,-0.000372925846321149,0.0028047042107211023,0.017296430493565083,0.0018168260254588352,,-0.007945726579898206,-0.0002961886370371803,0.008517847394308706,-0.03151886477734107,-0.015768889059777757,-0.0027535442881779816,-0.019262465869951055,0.0026405752051188447,0.005893074279629628,0.006007694683319111,-0.0006545122635060687,-0.0006519635354706786,,0.0,-0.020091702605925892
5,2014-01-13,0.0027452120286709228,0.010123984234490803,-0.01675269050908288,-0.019395634745535746,-0.02983235021800899,-0.024608594332181672,-0.016900172135178606,,-0.019832143661315842,-0.005035353182618281,-0.01447871442850348,-0.031360748208059806,-0.02205569630365013,-0.02773610759883887,-0.09083866828831473,-0.028641950503869872,-0.008847570973194411,0.021172662321831535,-0.034708910915777234,-0.017892157051380652,,-0.01884195892731837,-0.033434225889736435
6,2014-01-20,-0.08085418642235673,-0.03106984799779796,-0.04849263238791232,-0.02396354009345678,-0.028507288459208472,-0.029816361729131654,-0.0218868230650017,,-0.02801547395787962,-0.030366308486444265,-0.03452504375438593,-0.032987050008707164,-0.031702186716901136,-0.026074636674701723,-0.06495149678732735,-0.023894245510903956,-0.02822681187218147,0.0441253792013937,-0.040026977629074534,-0.026567882947543704,,-0.024427869148597292,-0.024345930904701003
7,2014-01-27,0.02501995425469321,-0.023273610392711162,0.0013772531359401775,-0.008963296710841744,0.00329694840037853,0.009456127482832354,-0.006687121517135592,,0.003202395695399766,-0.004605600781518893,-0.0025360317080589238,-0.010107416463827346,-0.0074709137056014055,-0.005831539482772223,-0.06672752458428656,-0.01111116556393791,-0.014150894378565275,0.013238304920567063,-0.0138514804615628,-0.007115770599482263,,-0.010708626232662461,-0.013588811999528938
8,2014-02-03,0.0011623137211883474,0.011648995570390175,0.004814335427250139,0.017302276225901123,0.015445309647916685,0.014051414154095247,0.016571447050589765,,0.007581986412717425,0.012338279359026504,0.003813693234172129,-0.000957467900612643,-0.0035423382321411513,0.025729893317060538,0.025569979346987542,0.009304899417218213,0.020145954991566888,-0.035175793263636776,0.029238926812238206,0.016493096377689857,,0.02021651142195779,0.01114602165729201
9,2014-02-10,0.022639231905101875,0.03376101226816031,0.03353872685326265,0.018167654192312355,0.01650491413829248,-0.006004440513266183,0.017575291911285738,,0.01782167185773784,0.029859884016803197,0.026342403223281807,0.019163343646561793,0.0253278136559406,0.018715777629649436,0.04351284369431628,0.016872479882231572,0.019748322129670478,-0.035937446504019456,0.0408019153204431,0.01902653537065648,,0.016851231730052096,0.005944873263635668
10,2014-02-17,-0.0018921650201403114,-0.0005064349987522056,-0.009271654670480954,0.0037965290984803006,0.016873715447860517,-0.009758549665912743,0.0015018622560416216,,0.015564276862704746,0.010650790705629585,0.014067317121528325,0.005014115362622571,0.008450785806846627,0.008293237824628935,-0.03408920764162014,-0.0001710226776070663,-0.002299681532757123,-0.008644108321109019,0.004816858955074671,0.002843605008093023,,0.0004603711684899201,0.013051043110974101
11,2014-02-24,0.04132710574847286,0.00987866789456572,0.0006684855739296659,0.02458416544801771,0.026299073474544524,0.033317875100808976,0.027576380056131475,,0.01264377131435974,0.031322893899875304,0.02823061767978014,0.03710590648309763,0.03631269175408698,0.026319223306038295,0.13234602093988598,0.03644136988008884,0.01698420846452318,-0.04359683605983296,0.038615165421559294,0.025989804298813365,,0.025153371709187924,0.04071449969250975
12,2014-03-03,0.010012671889171286,-0.0015051222857492303,-0.0013360779989913612,0.008859201866170638,0.010372269461458677,0.024977342687707037,0.009161704818801512,,0.009837339880805897,0.015895935718266523,0.015384589278734153,0.0045103188952363505,0.021148636688488716,0.0009862575532072527,0.00013902432326996458,0.0021458802782110074,0.0034592791411994345,-0.027350447664608115,0.02743594183438744,0.008935187508391349,,0.00822875026417438,0.017049909852232217
13,2014-03-10,-0.044880915452384394,-0.0401910199907642,-0.04949824410787504,-0.020856160675944993,-0.02656991840279729,0.004430595948278938,-0.01783545290419542,,-0.03259671064224605,-0.021514555008012224,-0.02261062275221396,-0.005387646292979208,-0.015228384200532423,-0.02180078809633973,-0.0225374588251654,-0.008565318139731305,-0.03078940130296777,0.042765036258993465,-0.03518838655203993,-0.021729301812310156,,-0.022852022004212158,-0.01573044807218701
14,2014-03-17,-0.021513634445518907,0.008113283562649612,0.007741053192883151,-0.0014948086900649106,0.00527285244188876,0.0269077735048337,0.00024511679345680295,,-0.012006093205074477,0.00028529226406062876,0.0028619662593406185,0.0072224719947496935,0.005979683744015781,0.001636708118739899,0.021918543731386894,0.00099696356582112,0.0008585243281534946,-0.008426820964764022,0.001810854810482721,0.0017732696204068744,,-0.002581759057088139,0.0036161445033554987
15,2014-03-24,-0.022179257146187407,0.028556716215618342,0.007681589599189924,-0.019169204336695233,-0.021598181181393686,0.05798971794037758,-0.023797635415807147,,-0.033993102394784716,-0.034826790668670435,-0.03650589010059082,-0.015841790680454472,-0.022636328725742203,-0.015671202537333305,-0.08314764758451612,-0.017593467909198843,-0.0015930027627202976,0.05949022766895717,-0.044410393780026286,-0.021706676511484606,,-0.018242956173789144,-0.022371012664747576
16,2014-03-31,0.01775138195114636,0.01850566069294276,0.0,0.005357548101897574,0.0038024634221322947,-0.006902256012216971,0.006720371939654428,,-0.011368425064426948,-0.011239560056383045,-0.003951738050095874,0.008518790660211925,0.003988499096721875,0.009735858987682682,0.0016710886084222848,0.0023654045995335797,0.008223864773971494,-0.02620339887287531,0.025007172432357786,0.00428509336723309,,0.005755956338931139,0.012643110495293545
17,2014-04-07,-0.014922439844722527,-0.027523265476554124,0.017325024551268175,-0.03882735545959369,-0.0405533908674104,0.013491549591566855,-0.03443970546097913,,-0.04106762215080646,-0.03499858629126202,-0.037441264610975945,-0.030165857174728788,-0.04536916539706359,-0.03755390326026877,-0.11131341177256002,-0.032361449922196354,-0.03080099526256285,0.06974214048293968,-0.08540964324880417,-0.03802372501797039,,-0.03727760030831922,-0.04464076419528942
18,2014-04-14,0.001573869330904392,0.02141797634215257,0.007493136008985546,0.021782298611081007,0.022935788907139314,0.00040326119375668233,0.022195273475768357,,0.036830723019638335,0.01735919286138881,0.029108777448907323,0.014618988670096065,0.012264621540679387,0.01845508851388888,0.055631422498352595,0.016025126294234273,0.02185643931563122,-0.04055452150748792,0.045539885799927654,0.02247391569554158,,0.02458228263589662,0.01010978760610175
19,2014-04-21,-0.010999913933717884,-0.01847236613746728,-0.03380656578133986,-0.00426358895445526,-0.0035233213026728645,-0.021370783012431078,-0.003379416530435262,,-0.024783028239968353,-0.021633322501474376,-0.016771005269038887,0.010423027677499258,-0.004327209602900325,-0.0049185994289997256,-0.01163926452978508,-0.0012001763904525883,-0.005777674204814631,0.0005351274413996826,0.024810362064840857,-0.004916463975533096,,-0.0051749592762759455,0.004149811599337294
20,2014-04-28,0.008738828706906485,0.006612322097980825,-0.009797121369720468,0.01479174900386226,0.019607815532374447,-0.011949024134637241,0.012885797277874221,,0.007200269172526394,0.022734512310407032,0.026222149919857045,0.01759709694278075,0.019991160560793787,0.012357111930888743,0.04056265947271833,0.0075523413074189884,0.009025829634871557,-0.025668666052544236,-0.005245265914106774,0.01530698736446676,,0.012767890917581045,0.020785256297347968
21,2014-05-05,-0.036621167176677794,-0.03132898614771744,-0.038162555386128644,-0.009973418700147509,-0.011664424879959667,0.03753132164516403,-0.005356578347675068,,-0.011354069283801676,-0.030450726582477203,-0.026296414558108695,-0.024746636807362676,-0.019173316962913634,-0.010792822532165867,-0.06082990695534397,-0.010221472957527955,-0.009680217511502772,0.010428281235113366,-0.032720551153575195,-0.010018878583600049,,-0.006381125175171167,-0.008573418612601653
22,2014-05-12,-0.010831989100757652,0.004173244627952667,0.024981669344932032,0.0,0.002232685692267123,0.04260457209409745,-0.0011782685146616218,,-0.0063804624703567734,-0.008166045839289366,0.007898386726424922,0.008865907907549044,-0.006733188296130588,0.0016884334484940087,0.004184081006855064,0.0015491848024377284,0.0002477109286014549,0.004888639092531327,0.005871124268244943,-0.0011567620595277109,,-0.0014099655497070939,0.0037231954397843625
23,2014-05-19,0.02706626505771286,0.025454237996359767,0.0,0.019372566786934203,0.017823089252717958,0.04934450591760003,0.018787048322894347,,0.03553101349854747,0.03419882200719572,0.03842228921241058,0.012727078207183424,0.01771274872466684,0.016597741070379073,0.007166771467818885,0.00601472926939707,0.01942100728792798,-0.03783805789613263,0.04627566864420583,0.020167956419141854,,0.020862758566192744,-0.004068581124521842
24,2014-05-26,0.006638460452910693,0.020263484261757062,0.0,0.00646141276168174,0.005941234344586807,-0.020940441922469022,0.008848009763196657,,0.0008267399439935741,0.015921948400955614,0.00949379113066507,0.011370408824598643,-0.005371775247262303,0.0070149367834109345,0.0186993016568534,0.011274271352245261,0.01286251123332693,-0.013482879375293692,0.01461005274464739,0.007188869282708575,,0.009219535149008539,0.006608399172412352
25,2014-06-02,-0.02018386816386122,0.019364468506208023,0.000716804332540895,0.019259953630861484,0.02082690691643874,0.07129454758402147,0.016967244380289286,,0.009500293328890255,0.01748027418034496,0.021220067821502934,0.013018074367668902,0.030244025956521703,0.02153299417902181,0.0758607933989654,0.018412261809057192,0.011141751253454247,-0.034168716860680626,0.03678488717197002,0.018031553420429496,,0.018879436237835008,0.020529740143141365
26,2014-06-09,-0.0022435425102443835,-0.018265727461011988,0.019340980204470677,-0.01556141666109817,-0.01583447866077312,-0.01260945112183497,-0.018940845010781863,,-0.004910161740831032,-0.015402947511284562,-0.02077913320560789,-0.022196660258772496,-0.017613706186808666,-0.014135466260357665,-0.06522712836640794,-0.02255761520994686,-0.012914743268035175,0.029481093487241324,-0.03308073482855704,-0.015405862865392151,,-0.01688567383956984,-0.0073681924311795825
27,2014-06-16,0.003883905774177404,0.022079082826148674,-0.005621915527807396,0.00790346070855976,0.016089243442735095,-0.036183020346906236,0.010351619538290696,,0.010690847666741644,0.01744897396354716,0.01977318835924119,0.007467077524944615,0.012593459455094822,0.00981037046782039,0.030851224999777764,0.010351254812960358,0.01224323912875223,-0.018900294938291953,0.02324366759967356,0.01049363888653004,,0.004407897986361541,0.016024354974221267
