,Date,ALTS,BTAL,CHEP,CPI,DIVA,DIVY,FLAG,FMF,FTLS,HDG,HTUS,MCRO,MNA,MOM,MRGR,QAI,QED,QLS,QMN,RALS,RLY,SIZ,VAMO,WTMF
0,2013-12-09,,0.005684653386599592,0.0054584998671275,-0.003085169717969979,,,-0.012857688369042003,-0.001955399388012766,,-0.0052959447426274165,,0.0,-0.004090685227457259,-0.0066536206126660965,0.0029434115267109318,-0.005854009043654326,,,-0.005483772962114505,0.0007021450512209432,-0.011801244153148746,-0.004286866718628233,,-0.00048356628557623085
1,2013-12-16,,-0.01027745586731335,-0.012305357546749966,0.003481651399817362,,,-0.05372845902595236,-0.010384055046461756,,0.005566311642601351,,-0.001896896121495087,-0.0011201857867622165,0.003940149879438486,0.005603220101169991,0.00935219583334301,,,0.006695575486204816,-0.004441397261888405,0.012644987929130195,-0.0031311155824310715,,0.002661452603565045
2,2013-12-23,,-0.0046728570072605705,0.005496502833220802,-0.005782606083239346,,,0.025035488590840704,0.02737257393262895,,0.0016846697166624663,,-0.001520234590539296,-0.010841242182508242,0.013343799058084766,-0.031573497143543905,-0.009265542663848504,,,-0.003129883474681544,-0.00023497014971425305,0.0024279517822035387,-0.0007851590414275661,,-0.0009652320274584181
3,2013-12-30,,-0.0005216962701283576,0.008381936607765737,0.007244358391697859,,,-0.0030601603243317044,-0.015788463687625747,,-0.002883307247732677,,0.0005903681337822304,0.012952777030653898,-0.011618900077459362,0.024148438768647428,0.011973613231688352,,,0.007005011132347523,0.006477800549181894,0.005331197172502804,0.00039284870755012966,,-0.007729416872631162
4,2014-01-06,,-0.0114822084269474,-0.002168443552802776,0.0019266457364747165,,,0.0081856113168629,0.0018047122209334384,,0.002891644747992432,,0.002296331867131007,0.004521356402350004,0.016457719435736644,0.0,0.005546003705104505,,,0.005110156113189288,-0.0011703078432046196,0.001738094634822665,0.0,,-0.004868554155845248
5,2014-01-13,,-0.0021119671761766334,-0.01629846860173579,0.0011540562833166536,,,-0.007104298272352399,0.0028022635720497077,,-0.005526189524103146,,-0.001527459644914069,0.0022505787126566143,0.0015419814363153523,0.011326892573191565,0.0017234778276735082,,,0.002346403302668662,-0.009840547295062925,0.004163756207781073,0.014925412997855972,,-0.0012230678991812208
6,2014-01-20,,0.009523886922506632,-0.005890999366016805,0.0,,,0.007155130453270021,-0.004790382138285219,,-0.009422565107468998,,-0.008412889570118848,-0.0014969914323649225,0.0,0.0,-0.009635227413483664,,,-0.0039016378997973607,-0.008282006433644474,-0.019004995393450727,0.0,,0.010041641065571691
7,2014-01-27,,-0.012054507916629088,-0.0055555395858187424,-0.0015368235758274316,,,-0.032476312436423474,-0.005615767340987941,,-0.0009756771392608691,,0.0,0.007496140987271534,-0.008083140877598186,0.003999904538598591,-0.0010423508246923828,,,0.0015668405619698907,0.0,-0.008805852911699698,0.005804953560371462,,-0.0041223310911735235
8,2014-02-03,,0.012201592105257392,-0.007821281522963462,0.0011543424795192581,,,-0.0006992785412999648,-0.0002016778133887476,,0.0021973375442877544,,0.003085271447278672,0.004464393166260625,-0.012805549088086956,0.0,0.0031304236350737365,,,-0.002737611155306283,-0.014793829132976636,0.014214670442679891,-0.0034628703347441272,,-0.005113222011011015
9,2014-02-10,,-0.007861619584343681,-0.004129041739118366,0.004611849069379166,,,0.0286912377873746,0.003026113175847947,,0.008039108430112185,,0.006535892006997818,0.011481519477203285,0.004716902330310541,-0.023107565183298043,0.00797501835636895,,,0.005097970719486035,0.0024221669202305392,0.01927116434047032,-0.009652509652509652,,-0.004160568083482775
10,2014-02-17,,-0.004754475909080377,-0.010931027499868129,0.0007651194616872632,,,0.007142851900724098,-0.0022124601033328395,,-0.000725068345158504,,0.0022918273628542004,-0.0010985620157097917,0.007824765564349212,0.0008155061121277208,0.002751908769282392,,,0.0039017180748325145,-0.000724975580570835,0.009625347536547342,0.010916179337232013,,0.0017202907305330817
11,2014-02-24,,-0.010084892457032093,-0.0015244242067116397,0.0022935643215978452,,,0.012158035441838905,0.014513195240564773,,0.003627435895929251,,0.005335290478965754,0.006231722222020351,0.019409937888198756,0.0,0.006861193943357453,,,0.0027205876862327915,0.002901454932892215,-0.0017025869127487653,0.008870034708831485,,-0.0007358996796023593
12,2014-03-03,,0.0037533188803075108,0.014503813416601655,-0.0007627459118660952,,,0.00834159195212938,-0.002582907524668903,,0.0014459681246681462,,0.000379134241951757,-0.007286050702654745,0.0015231911652703015,0.010595220166222434,-0.00034073784698447103,,,-0.0007752415864961967,0.00843813558172993,0.005457091112577536,-0.002675840978593283,,0.00883862181539403
13,2014-03-10,,0.017094084930503087,0.0018811081977940494,-0.002671785410859172,,,-0.017868827346647704,-0.014541808250405424,,-0.005534167071834469,,-0.002652580595942684,0.003669800531318574,-0.01863117941563414,0.0002685341914697971,-0.00749825726992789,,,-0.0038789362815927664,-0.006694267376058134,-0.014247036013906056,0.00344959754695285,,0.0029204622206664486
14,2014-03-17,,-0.006302519236094605,0.018400323183091538,0.0,,,0.0225741742626773,0.007277049218485485,,0.0029034406579161115,,0.0003799985303836724,0.0014625085807057668,0.014723053650641268,0.00779386341959996,-0.0013737520674161631,,,-0.0003894121037508054,0.017569451581489485,-0.0020644931156394144,0.0,,-0.010191702055812579
15,2014-03-24,,0.017970352388722133,0.013274260634219378,0.0022962368328062225,,,-0.008327828096560139,0.01645596738527548,,0.001688636706342489,,0.0015192593744315405,-0.010952943429156625,-0.03398251111177885,-0.006666719332486044,0.001031775995993443,,,0.0003895638046115044,0.01277186064928279,0.013793015975509314,-0.011077196333078692,,0.006864394389551344
16,2014-03-31,,-0.008826559804297614,0.0032751732798150805,0.00190910770280868,,,0.016666807656341612,0.008687079528178189,,0.0024085350686013232,,0.004929749314353384,0.0007383472783174377,-0.02529640416191319,0.0023922356632285983,-0.00034361837059380214,,,-0.0011682363112524164,0.01542569722813184,0.007142863642071013,0.004248783478129932,,-0.003895711343323874
17,2014-04-07,,0.02304878076357155,0.031918769757953734,-0.0030487753666981004,,,-0.03278698176973184,0.012918406337283693,,-0.005285861439693199,,0.0033962092595908,-0.010697204367570282,-0.015409529602595357,0.0,-0.009965576787860338,,,-0.005068158126725759,0.002766144765296624,-0.0005084090771008642,-0.002307653846153894,,0.005622087960768722
18,2014-04-14,,0.004608306301192035,-0.010193362861659854,0.0034403660737892324,,,0.030508337787205318,-0.01256048883760452,,0.008695497389741232,,-0.0015043260183887665,0.007084271966388393,0.015238837922617878,0.0032181725885142625,0.008677463349250033,,,0.002742853977247031,-0.006896148827643299,0.013202235215230698,-0.010023168464796861,,0.007778265703335213
