,Date,AIRR,CGW,CHII,EDOM,EVX,EXI,FIDU,FIW,FXR,IEV,ITA,IYJ,IYT,JETS,PHO,PIO,PPA,PSCI,RGI,SEA,SIJ,UXI,VIS,XAR,XLI,XTN,_PRN
679,2018-03-12,26.818029,33.843105,14.999749,29.804594,,91.444626,38.065567,48.746716,40.488499,45.801392,195.683243,147.907608,190.360626,33.439766,31.262846000000003,25.641385999999997,56.550697,65.85724599999999,120.574509,10.762936,15.782854,74.168053,140.279709,86.056084,74.70785500000001,65.037216,62.009471999999995
680,2018-03-19,25.124466,32.580593,14.434457,29.169777000000003,,87.346878,36.422184,46.208233,38.479912,44.17152,192.286224,139.825439,180.055969,31.541696999999996,29.739528999999997,24.630259,55.558754,62.486835,114.809578,10.285233,17.431662,67.39117399999999,133.911957,84.48919699999999,71.247726,61.556796999999996,60.154281999999995
681,2018-03-26,25.887384,33.35376,14.220035999999999,29.291317,,89.591812,37.138851,47.410454,39.227290999999994,45.238701,195.894165,143.016541,184.885742,31.988884000000002,30.336906,25.219265,56.357147,64.229599,117.64778100000001,10.246236999999999,16.746315,69.776924,136.612579,86.104843,72.76593000000001,62.392487,59.795207999999995
682,2018-04-02,25.518701999999998,32.952492,14.424710000000001,29.300666999999997,,88.111526,36.441821999999995,46.407641999999996,38.394985,45.287209000000004,194.578049,139.959579,180.358246,31.561571,29.799265000000002,25.111279999999997,55.900574,63.005142000000006,114.957397,10.267547,17.511120000000002,66.198097,134.02976999999998,85.738106,71.277107,61.42878,59.436138
683,2018-04-09,25.628308999999998,33.392905999999996,14.424710000000001,29.721384000000004,,89.39576,37.060314,47.489891,38.979584,46.33498,197.497269,142.799606,184.312393,30.865944,30.336906,25.4156,56.853424,64.508347,116.613029,10.572135000000001,16.77611,68.713226,136.200119,87.512337,72.472092,62.01495,59.954795999999995
684,2018-04-16,25.877419,33.715874,14.034853,30.069178000000004,,91.023094,37.816241999999995,48.433128,39.752434,46.529015,202.534134,145.47197,188.00950600000002,31.561571,31.003977000000003,25.749369,58.262852,65.055862,118.475601,10.935675,16.080832,71.536507,139.097153,89.801987,74.04905699999999,62.839565,60.74275600000001
685,2018-04-23,25.307461,33.588642,14.385725,29.740082,,89.199692,36.657806,47.450171999999995,38.523796000000004,46.393192,193.242126,141.192215,187.831573,30.687069,30.326947999999998,25.680651,55.761616000000004,63.672127,115.233337,10.680213,17.113819,66.605698,134.795776,85.678627,71.688507,62.064631999999996,58.149464
686,2018-04-30,25.209806,33.666939,14.229782,29.595171,,88.699722,36.274929,47.182091,38.315715999999995,46.199162,188.215118,140.344177,184.78688,30.229941999999998,30.087996999999998,25.445048999999997,54.362118,63.074829,112.927292,10.896372999999999,17.332338,65.87999,133.342331,83.478188,70.77758,61.518195999999996,57.680679000000005
687,2018-05-07,26.1066,33.794167,14.473443,29.899021,,91.013283,37.531544,48.194839,39.61372,46.790958,196.39883400000002,145.116974,190.955322,30.160381,30.685377000000003,25.523584,56.436554,65.80249,116.484909,11.279564,16.239752,70.651733,137.79101599999998,87.670929,73.17731500000001,63.793339,60.204147
688,2018-05-14,26.465315000000004,33.471203,14.687863,29.253921999999996,,91.140732,37.894779,47.539532,39.752434,46.490208,197.022278,146.172104,191.380417,30.180256,30.336906,25.474501,56.506035,66.857727,117.460548,10.81777,15.92191,71.556389,139.028412,88.037666,73.784599,64.09139300000001,60.792629000000005
689,2018-05-21,26.335781,33.764809,15.233664000000001,28.646215,,91.042702,37.963501,47.847324,39.990234,45.578255,199.13995400000002,146.448227,194.36578400000002,30.995132,30.516119,25.543219,56.942753,67.19619,117.54924,10.857072,15.822585,71.794975,139.46051,88.59272800000001,74.137215,65.094826,60.832522999999995
690,2018-05-28,26.545030999999998,33.627792,14.912030999999999,28.48728,,90.68978100000001,37.826057,48.045902000000005,39.970421,45.326015000000005,198.961807,146.290451,194.415222,30.208082,30.496204,25.435232,56.972530000000006,67.713852,117.056496,10.83742,15.931845000000001,71.765152,138.87129199999998,88.761238,73.716034,64.876274,60.932266000000006
691,2018-06-04,27.048233000000003,33.686512,14.843805999999999,28.590120000000002,,91.601486,38.562359,48.790572999999995,40.723457,45.510345,202.860687,149.160065,195.26535,30.200129999999998,31.013937,25.641385999999997,57.885681000000005,69.66503900000001,119.254143,10.847246,15.296157999999998,73.524734,141.434433,90.644501,74.871826,65.373024,62.318676
692,2018-06-11,26.983463,33.343971,14.424710000000001,28.46858,,90.856438,37.943874,48.512562,40.525290999999996,45.452133,196.745193,148.00628700000001,197.707031,30.597633000000002,30.824765999999997,25.346884,56.396851,69.495789,118.022278,10.670388,15.683529,72.98790699999999,139.922073,88.12688399999999,73.578903,66.62484,62.169064
693,2018-06-18,26.86389,32.805690999999996,14.034853,28.001117999999998,,87.484116,37.046906,48.075687,39.514637,43.88047,191.718201,144.120987,192.29972800000002,30.001381,30.207476,24.561543,54.788914,69.01796,115.371078,10.483706,16.309278,69.051216,135.95460500000002,86.44873,71.405602,65.869781,60.78265
694,2018-06-25,26.73003,32.776333,13.547531,25.98167,,87.212303,36.553996999999995,47.851814000000005,38.824364,44.386684,190.461456,141.705002,184.09489399999998,28.712482,30.13352,24.797157000000002,54.655281,67.494881,113.22708100000001,9.982611,16.789524,68.068375,133.371826,86.44873,70.441856,62.831272,60.007743999999995
695,2018-07-02,27.282459000000003,33.432053,13.157675,27.804626000000003,,87.371071,36.839882,48.816608,39.271190999999995,45.13126,192.043686,143.55699199999998,186.851974,29.307740999999996,30.62228,25.144457,55.222542000000004,69.498787,114.22499099999999,10.016377,16.42173,68.963348,135.192963,87.192863,70.963074,63.886421,60.017727
696,2018-07-09,27.402121,33.373329,13.274632,27.636771999999997,,88.790047,37.608821999999996,48.677357,39.817314,45.220612,198.40116899999998,146.495407,188.170471,29.574066,30.692102000000002,25.134532999999998,57.083527000000004,69.78791,116.55671699999999,9.837158,15.805415,71.698021,137.92443799999998,89.762619,72.52669499999999,63.677383,61.265598
697,2018-07-16,27.531752,33.735447,13.216154000000001,27.883616999999997,,89.623566,37.88485,49.14484,40.244282,45.36953,201.227814,147.24733,191.640244,30.349194,30.981367,25.293298999999998,57.640823,70.39606500000001,118.305504,9.867028,15.586723999999998,72.46373,139.058426,91.39971899999999,73.20525400000001,64.812172,62.164069999999995
698,2018-07-23,27.172771,34.087776,14.025107,27.984329,,91.201309,38.466476,49.284084,40.601746,45.707069,201.932007,149.097427,195.447067,31.134258000000003,31.071140000000003,25.461987,58.118515,70.376122,119.96538500000001,9.956636999999999,15.328272,73.826088,141.198257,91.538628,74.749214,64.314461,61.595043000000004
699,2018-07-30,27.442007,34.263939,13.839925,27.671328999999997,,90.42731500000001,38.515766,50.000221,40.988995,45.339741,202.11055,148.98860200000001,198.074188,30.826195000000002,31.500053,25.412374,58.028946,71.801788,120.68663799999999,9.916811000000001,15.377973999999998,73.139938,141.484222,92.66971600000001,74.591858,65.499023,62.223969
700,2018-08-06,27.382175,33.980121999999994,13.674235000000001,26.925858,,89.107574,38.26931,50.049953,41.008854,44.237774,201.207993,148.464233,197.83625800000002,30.582726,31.160912,25.154381,57.541309,72.84861,120.36058799999999,9.956636999999999,15.278568,73.050438,140.577011,93.185638,73.824799,66.016632,62.543427
701,2018-08-13,27.481894,34.117138,13.030972,26.414396000000004,,89.970863,38.762218,50.358295,41.495399,43.850590000000004,203.866058,150.225296,200.522842,30.965321000000003,31.370382,25.154381,58.367306000000006,73.715981,122.39591200000001,9.787374,14.970412,75.069122,142.450592,93.959541,75.014725,66.693527,63.34206
702,2018-08-20,27.970505,34.215004,13.450068,27.093714000000002,,90.645622,38.98896,50.57711,41.783359999999995,44.813576,205.016541,151.412552,201.662903,31.641071000000004,31.420253999999996,25.253607000000002,58.626053000000006,74.633186,122.88991499999999,10.06616,14.801423999999999,75.884552,143.33805800000002,94.773125,75.44742600000001,67.17133299999999,64.250519
703,2018-08-27,28.100136,34.498825,13.313618,27.177639000000003,,91.36999499999999,39.195976,50.696467999999996,42.200394,44.585239,205.770309,152.619568,202.009888,32.237320000000004,31.629723,25.610828,58.884795999999994,74.862488,123.779137,10.135857000000001,14.612554000000001,77.90322900000001,144.038193,95.318832,75.821129,67.430138,64.76963
704,2018-09-03,27.980473999999997,34.126923,12.738578,26.609897999999998,,90.437241,39.412861,50.626839000000004,42.111031,43.383990999999995,207.76384,153.084579,202.773239,31.780196999999998,31.779343,25.323067,59.33263,74.134697,123.93721799999999,9.757503999999999,14.612554000000001,77.137527,144.68901100000002,96.162186,76.303001,67.201195,65.218864
705,2018-09-10,28.199854,34.518398,12.923760000000001,27.222072999999998,97.214401,92.511131,40.073357,51.153996,42.696873,44.178204,213.26838700000002,155.96363799999997,206.679199,32.241299,32.158382,25.75967,60.835354,75.101768,126.93092299999999,9.956636999999999,14.016124,79.862251,147.233109,99.06926700000001,77.75844599999999,68.54502099999999,66.237122
