Name,Riskiness R
AMJ,[3.98951165e+12]
AMLP,[3.53972601e+12]
AMU,[4.17642022e+12]
ATMP,[4.58819587e+12]
CHIE,[8.78705315e+12]
DDG,[5.91670452e+11]
DIG,[4.5162331e+12]
DUG,[2.24246215e+12]
EMLP,[6.25167304e+11]
ENFR,[3.55820884e+12]
ENY,[1.14028317e+13]
ERX,[4.33946687e+12]
ERY,[1479.45021387]
FAN,[2.87620366e+12]
FCG,[2.0161607e+13]
FENY,[5.71560199e+12]
FILL,[5.28698987e+12]
FRAK,[4.6194255e+12]
FXN,[2.5085313e+12]
GASL,[5.70068173e+13]
GEX,[2.23919164e+12]
GREK,[5.69124833e+12]
GRID,[4.6973382e+11]
ICLN,[5.72220056e+12]
IEO,[1.32799191e+13]
IEZ,[7.74627108e+12]
IXC,[5.40707435e+12]
IYE,[1.08418042e+13]
KOL,[2.21003578e+12]
MLPA,[2.04540368e+12]
MLPC,[9.61479313e+12]
MLPG,[7.05201456e+12]
MLPI,[1.33215856e+12]
MLPX,[8.25519861e+11]
MLPY,[1.36833432e+13]
NLR,[1.52780127e+12]
OIH,[6.09747946e+12]
PBD,[5.01914785e+12]
PBW,[9.56984257e+12]
PSCE,[3.22119441e+12]
PUW,[3.44080969e+12]
PXE,[5.04717467e+12]
PXI,[8.95384916e+11]
PXJ,[3.71465689e+12]
PZD,[7.48720913e+11]
QCLN,[4.24770683e+12]
RYE,[2.05264307e+12]
TAN,[7.90286977e+12]
VDE,[2.12311839e+12]
XES,[3.44142549e+12]
XLE,[1.41922835e+12]
XOP,[5.93321464e+12]
YMLI,[2.70795102e+12]
YMLP,[2.23372696e+13]
ZMLP,[4.15564037e+12]
