Name,Riskiness R
ARKK,[0.08342764]
ARKW,[0.06304011]
CIBR,[0.07665809]
CQQQ,[0.08716413]
EMQQ,[0.09723585]
FDN,[0.0641121]
FTEC,[0.05499224]
FXL,[0.06321371]
HACK,[0.11419661]
IEUS,[0.08658682]
IGM,[0.05326346]
IGN,[0.09498467]
IGV,[0.05563773]
ISRA,[0.21210275]
IXN,[0.05314096]
IYW,[0.05973909]
KWEB,[0.09851553]
PNQI,[0.07115974]
PSCT,[0.07528079]
PSI,[0.07963317]
PSJ,[0.05466623]
PTF,[0.10014175]
PXQ,[0.07604811]
QQQ,[0.06108751]
QTEC,[0.05947818]
REW,[1.07530135e+13]
ROBO,[0.06231773]
ROM,[0.11984055]
RYT,[0.05044004]
SCID,[0.13508475]
SKYY,[0.05230131]
SMH,[0.06451613]
SOCL,[0.07431653]
SOXL,[0.20851066]
SOXS,[2.3068905e+13]
SOXX,[0.06949501]
SSG,[4.35685698e+13]
TDIV,[0.06246923]
TECL,[0.15633485]
TECS,[1.0954153e+13]
USD,[0.13955629]
VGT,[0.05533165]
XLK,[0.05081599]
XNTK,[0.05875088]
XSD,[0.09062766]
XSW,[0.05910761]
XT,[0.05658028]
