Name,Riskiness R
AADR,[0.10170238]
COPX,[2.33734593]
DBAW,[0.2517319]
ECON,[1.01975166e+12]
EDC,[4.57428995]
EEM,[1.83987438]
EEMS,[5.09156049e+11]
EMCG,[1.31907577e+12]
EMFM,[8.60388324e+12]
FAN,[0.27534309]
FIEG,[0.31967906]
FLN,[2.94653731e+12]
FM,[6.61542268e+12]
FNDE,[1.59446714]
FONE,[0.13364163]
FWDI,[1.07405229e+11]
GDXJ,[1.81091749]
HILO,[2.70666962e+12]
ICLN,[4.91653532e+12]
IEMG,[1.17168952]
IFV,[0.79118999]
IQDF,[4.23164556e+11]
JDST,[3.52111719]
KOL,[8.97262087e+11]
LIT,[0.30670692]
PICK,[3.77269506e+12]
QEMM,[8.84895382e+11]
SIL,[2.71814597]
SLVP,[1.67350767]
SLX,[2.37330483]
SOCL,[0.1198362]
SOIL,[7.4150143e+12]
VIDI,[9.61117996]
