,Date,BIL,DFVL,DFVS,DLBL,DLBS,DTUL,DTUS,DTYL,DTYS,EDV,FLAT,GOVT,IEF,IEI,ITE,PLW,PST,RISE,SCHO,SCHR,SHV,SHY,SPTL,SPTS,STPP,TAPR,TBF,TBT,TBX,TLH,TLT,TMF,TMV,TTT,TUZ,TYBS,TYD,TYNS,TYO,UBT,UST,VGIT,VGLT,VGSH,ZROZ
17,2006-08-01,,,,,,,,,,,,,58.244617000000005,,,,,,,,,65.69351999999999,,,,,,,,,57.528884999999995,,,,,,,,,,,,,,
18,2006-09-01,,,,,,,,,,,,,58.956127,,,,,,,,,65.981163,,,,,,,,,58.631241,,,,,,,,,,,,,,
19,2006-10-01,,,,,,,,,,,,,59.272575,,,,,,,,,66.25428000000001,,,,,,,,,59.128555000000006,,,,,,,,,,,,,,
20,2006-11-01,,,,,,,,,,,,,60.056045999999995,,,,,,,,,66.572159,,,,,,,,,60.500454000000005,,,,,,,,,,,,,,
21,2006-12-01,,,,,,,,,,,,,59.124359,,,,,,,,,66.420433,,,,,,,,,58.676743,,,,,,,,,,,,,,
22,2007-01-01,,,,,,,,,,,,,59.271834999999996,78.545456,,,,,,,98.26802099999999,66.97187,,,,,,,,70.342667,58.508446,,,,,,,,,,,,,,
23,2007-02-01,,,,,,,,,,,,,60.260783999999994,79.473778,,,,,,,98.37619000000001,67.205963,,,,,,,,72.16261300000001,60.246025,,,,,,,,,,,,,,
24,2007-03-01,,,,,,,,,,,,,60.207306,79.655121,,,,,,,98.805077,67.534225,,,,,,,,71.539009,59.23653,,,,,,,,,,,,,,
25,2007-04-01,,,,,,,,,,,,,60.537144,79.986626,,,,,,,99.147072,67.720566,,,,,,,,71.937927,59.779327,,,,,,,,,,,,,,
26,2007-05-01,84.98610699999999,,,,,,,,,,,,59.699837,79.283035,41.532539,,,,,,99.569885,67.682426,17.17576,,,,,,,70.78958100000001,58.398624,,,,,,,,,,,,,,
27,2007-06-01,85.357239,,,,,,,,,,,,59.405666000000004,79.392616,41.343284999999995,,,,,,99.926765,68.000343,16.899110999999998,,,,,,,70.279907,57.791561,,,,,,,,,,,,,,
28,2007-07-01,85.32016,,,,,,,,,,,,60.75629,80.682823,41.745434,,,,,,100.244415,68.604233,17.339706,,,,,,,72.045662,59.714802,,,,,,,,,,,,,,
29,2007-08-01,85.716988,,,,,,,,,,,,62.128799,82.202286,42.883629,,,,,,100.946152,69.32518,17.845966,,,,,,,73.35994699999999,60.7785,,,,,,,,,,,,,,
30,2007-09-01,85.89484399999999,,,,,,,,,,,,62.179207,82.585709,42.769779,,,,,,101.286682,69.7061,17.733025,,,,,,,73.30972299999999,60.906055,,,,,,,,,,,,,,
31,2007-10-01,86.264229,,,,,,,,,,,,62.866119,83.25705699999999,43.209297,18.847637,,,,,101.729088,70.047501,18.087456,,,,,,,74.935455,62.02364300000001,,,,,,,,,,,,,,
32,2007-11-01,86.622559,,,,,,,,,,,,65.422501,86.030266,44.141384,19.439365,,,,,102.319244,71.298325,18.792992,,,,,,,77.75569200000001,65.31055500000001,,,,,,,,,,,,,,
33,2007-12-01,86.605736,,,,,,,,,,,,65.226051,86.024345,44.183777,19.433004,,,,,102.19145999999999,71.29599,18.700003,,,,,,,77.298798,64.666412,,,,,,,,,,,,,,
34,2008-01-01,87.455627,,,,,,,,,54.254238,,,67.8909,89.113289,45.658958,19.961168,,,,,103.617195,72.967049,19.299788,,,,,,,80.008629,66.5522,,,,,,,,,,,,,,
35,2008-02-01,87.37953900000001,,,,,,,,,52.360687,,,68.51747900000001,90.270172,46.023888,20.01861,,,,,103.532761,73.526016,19.313841,,,,,,,80.238434,66.01975300000001,,,,,,,,,,,,,,
36,2008-03-01,87.636803,,,,,,,,,55.328368999999995,,,69.436584,90.999413,46.328457,20.339810999999997,,,,,103.927879,73.76479300000001,19.497145,,,,,,,80.780647,67.416275,,,,,,,,,,,,,,
37,2008-04-01,87.61200699999999,,,,,,,,,52.962864,,,67.73710600000001,88.900864,45.598812,19.86722,,,,,104.029083,73.135765,19.097151,,,,,,,79.29431899999999,65.704391,,,,,,,,,,,,,,
38,2008-05-01,87.726547,,,,,,,,,50.950253000000004,,,66.54995,87.79160300000001,45.087399,19.473395999999997,70.985161,,,,104.09030899999999,72.893311,18.689404999999997,,,,,285.031433,,77.704346,63.978249,,,,,,,,,,,,,,
39,2008-06-01,87.944962,,,,,,,,,53.291786,,,67.287155,88.425331,45.399075,19.763802,69.364265,,,,104.247231,73.017593,19.077543,,,,,268.765167,,78.95652,65.675095,,,,,,,,,,,,,,
40,2008-07-01,88.092766,,,,,,,,,52.225842,,,67.785477,89.068481,45.648685,19.852535,68.273849,,,,104.508926,73.338165,19.078447,,,,,270.68582200000003,,79.35159300000001,65.43561600000001,,,,,,,,,,,,,,
41,2008-08-01,88.14275400000001,,,,,,,,,55.381336,,,68.811829,89.949738,46.136909,20.172884,66.260017,,,,104.6278,73.63877099999999,19.489193,,,,,256.575317,,80.811012,67.226288,,,,,,,,,,,,,,
42,2008-09-01,88.596519,,,,,,,,,56.810019999999994,,,68.724991,90.85123399999999,46.366721999999996,20.358006,65.61165600000001,,,,104.984573,74.239685,19.621407,,,,,244.38540600000002,,81.015831,68.218399,,,,,,,,,,,,,,
43,2008-10-01,88.3909,,,,,,,,,56.133244,,,68.123192,92.19606,46.876339,20.035535999999997,67.604164,,,,105.213646,75.02035500000001,18.948963,,,,,252.674759,,77.839874,66.98719,,,,,,,,,,,,,,
44,2008-11-01,88.376984,,,,,,,,,69.120705,,,73.38969399999999,95.717575,48.455357,22.033421,57.640930000000004,,,,105.552582,75.808952,21.341413,,,,,190.193741,,86.943207,76.522614,,,,,,,,,,,,,,
45,2008-12-01,88.39035,,,,,,,,,82.806343,,,76.913002,97.189667,49.371368,23.660868,51.895557000000004,,,,105.543343,75.978844,23.192635,,,,,148.264648,,93.234779,86.734077,,,,,,,,,,,,,,
46,2009-01-01,88.66841099999999,,,,,,,,,65.64325,,,74.445,96.409821,48.854919,21.928141,55.375381000000004,,,,105.75851399999999,76.19854000000001,21.394385999999997,,,,,187.835983,,87.436172,75.904678,,,,,,,,,,,,,,
47,2009-02-01,88.649109,,,,,,,,,64.73219300000001,,,73.69032299999999,95.581627,48.587353,21.680788,55.503502000000005,,,,105.662659,75.963509,21.071289,,,,,189.289948,,86.502251,74.536575,,,,,,,,,,,,,,
48,2009-03-01,88.645264,,,,,,,,,67.39664499999999,,,76.144661,97.2882,49.32589,22.508948999999998,51.275688,,,,105.75178500000001,76.350655,22.015448000000003,,,,,171.488724,,90.810707,77.551643,,,,,,,,,,,,,,
49,2009-04-01,88.697395,,,,,,,,,59.721897,,,74.03858199999999,95.938301,48.821636,21.552912,53.916835999999996,,,,105.823769,76.214073,20.967398,,,,,193.769699,,86.678329,72.153847,9.767746,317.835938,,,,22.321795,,59.00376899999999,,,,,,
50,2009-05-01,88.71288299999999,,,,,,,,,56.584435,,,72.49099,95.03025799999999,48.527767,21.052198,55.759731,,,,105.77674099999999,76.232773,20.402622,,,,,206.855347,,84.73853299999999,69.475899,8.345081,354.514404,,,,20.519287,,63.44648000000001,,,,,,
51,2009-06-01,88.703224,,,,,,,,,57.376006999999994,,,72.088181,94.38849599999999,48.286076,21.077648,55.779442,,,,105.85158500000001,76.193466,20.509228,,,,,200.096405,,85.09620699999999,69.982887,8.343073,336.898193,,45.93803,,20.258881,,63.283606999999996,,,,,,
52,2009-07-01,88.652939,,,,,,,,,57.813705000000006,,,72.70195799999999,94.899048,48.407848,21.23616,54.330753,,,,105.857376,76.294327,20.541882,,,,,194.24125700000002,,85.679115,70.388458,8.381152,320.903412,,46.001499,,20.459679,,61.492043,,,,,,
53,2009-08-01,88.712891,,,,,,,,,60.502708,,,73.248413,95.704483,48.78764,21.562502,53.128432999999994,,,,105.90248899999999,76.606491,20.974501,,,,47.807796,182.963257,,87.113213,71.94792199999999,8.870252,292.244324,,46.137791,,20.85973,,59.610004,,,,,,
54,2009-09-01,88.736076,,,,,,,,,62.051834,,,74.07866700000001,96.408424,49.093128,21.934006,51.689606,,,,105.90061200000001,76.791428,21.492821,,,,46.499203,172.942703,,88.579727,73.729507,9.457981,265.86389199999996,,46.249302,,21.337339,,57.420315,,,,,,
55,2009-10-01,88.73999,,,,,,,,,58.732997999999995,,,73.981522,96.545105,49.185162,21.742765,51.413662,,,,105.957306,76.899467,21.121197,,,,47.492943,179.426605,,87.841179,71.80549599999999,8.627638000000001,284.444122,,46.360863,,21.038025,,57.963207,,,,,,
56,2009-11-01,88.705162,,,,,,,,,58.927535999999996,,,75.04763,97.850052,49.742805,22.095602,49.058308000000004,,,,105.97846200000001,77.278885,21.464237,,,,46.755016,174.043015,,89.920128,72.668816,7.988927,243.164444,,46.588898,,22.199735999999998,,50.136463,,,50.038166,,55.34826700000001,56.319922999999996
57,2009-12-01,88.72641,,,,,,,,,46.499404999999996,,,72.053947,95.385223,48.593266,21.011148000000002,53.158001,,,,105.96309699999999,76.195724,20.147774,,,,49.69688,196.009598,,84.792503,67.818237,7.036888,336.793243,,46.276737,,18.997854,,63.447410999999995,,,48.485043,,54.906605000000006,50.524646999999995
58,2010-01-01,88.734177,,,,,,,,,55.200474,,,74.063805,97.64020500000001,49.47654,21.521162,50.526711,,,,106.014999,77.413895,20.725361,,,,48.230872999999995,184.967346,,87.72077900000001,70.115196,7.619125,307.086365,,46.572433000000004,,20.130914999999998,,58.952769999999994,33.15012,,49.560417,44.367096000000004,55.363170999999994,51.877911
59,2010-02-01,88.714844,,,,,,,,,54.792072,,,74.063805,97.83195500000001,49.519329,21.546485999999998,49.984684,,,,106.014999,77.46021999999999,20.771235,,,,48.250546,184.888748,,87.536461,69.62906600000001,7.480347999999999,308.320038,,46.64085,,20.263054,,58.183944999999994,32.852215,32.572025,49.790257000000004,44.296638,55.443302,51.759327
60,2010-03-01,88.714844,,,,,,,,,51.953777,,,73.326447,97.085732,49.296558000000005,21.336903,50.812508,,,,105.99768799999998,77.260017,20.460732,,,,49.106541,191.33334399999998,,86.573654,68.221001,6.943436999999999,325.690186,,46.558456,,19.259607,,60.490402,31.481846,31.842772999999998,49.457184000000005,43.51445,55.344696,48.669338
61,2010-04-01,88.67615500000001,,,,,,,,,55.676719999999996,,,74.526482,97.96234100000001,49.648022,21.781323999999998,48.880924,,,,105.995773,77.487053,20.9666,,,,47.355194,177.579666,,88.50891899999999,70.448593,7.671492999999999,291.64074700000003,,46.676109000000004,,20.268484,,57.434470999999995,33.620715999999994,32.880028,49.859768,44.746181,55.455349,52.327988
62,2010-05-01,88.714844,,,,,,,,,60.360588,,,76.700172,99.45405600000001,50.329525,22.529857999999997,45.944126000000004,,,,106.008278,77.840034,21.856173000000002,,,,44.787212,158.285217,,91.405624,74.064911,8.940169000000001,242.83657799999997,,46.875384999999994,,22.261356,,51.970634000000004,36.996544,34.691853,50.647040999999994,46.630657,55.723991000000005,57.296978
63,2010-06-01,88.734177,,,,,,,,,64.734932,,,79.055389,101.307503,50.993835,23.336275,43.027035,,,,106.042923,78.172974,22.898699,,,,42.120838,139.42301899999998,,94.929405,78.366577,10.380287,200.792938,,47.073921,,24.266663,,46.852612,41.321827,36.739212,51.834198,48.922363,55.97155,62.303417
64,2010-07-01,88.695488,,,,,,,,,63.90948100000001,,,79.79051199999999,102.438393,51.376228000000005,23.379389,41.972549,,,,106.019798,78.32294499999999,22.967625,,,,42.356972,140.876968,,95.712288,77.650764,10.031089,204.987427,,47.185257,,24.654885999999998,,45.993023,40.546684,37.672298,52.265591,48.979675,56.048279,60.902313
65,2010-08-01,88.695488,,,,44.91,50.459998999999996,49.32,52.57,47.349998,72.140404,52.049999,,82.465401,103.923172,52.005928000000004,24.577322,39.025894,,46.754814,44.531368,106.04583000000001,78.511963,24.524462,,47.810001,,38.83461,118.163757,,100.894577,84.151382,12.633105,156.52868700000002,,47.300442,,27.65682,,40.618114,47.559784,40.190742,53.310390000000005,52.260661999999996,56.218464000000004,69.643784
66,2010-09-01,88.695488,,,53.439999,45.400002,51.419998,48.630001,52.779999,46.639998999999996,68.347939,51.919998,,82.474396,104.44036899999999,52.173119,24.27751,38.730244,,46.792145,44.662514,106.072769,78.606186,24.090334,,48.139998999999996,,39.602047,122.800728,,100.020462,82.051659,11.467713999999999,166.546127,,47.387798,,27.175186,,40.786079,45.032505,40.303978,53.50345600000001,51.330822,56.261948,65.227592
67,2010-10-01,88.714844,,,51.52,48.029999,51.830002,47.27,52.029999,46.380001,62.676398999999996,50.959998999999996,,82.479721,105.03798700000002,52.321529,23.895182000000002,38.602131,,46.882656,44.812195,106.071808,78.78337900000001,23.316105,,49.740002000000004,,41.382912,133.567917,,98.40430500000001,78.325638,9.934201,189.492477,,47.436169,,27.129381,,40.657639,41.069588,40.154499,53.711826,49.750091999999995,56.41750699999999,59.310471
68,2010-11-01,88.714844,,,50.450001,49.25,51.66,48.09,51.549999,48.18,61.505714000000005,49.880001,,81.736755,104.037483,52.007183000000005,23.5546,39.183578000000004,,46.783764,44.391026000000004,106.070816,78.62015500000001,22.895128,,49.150002,,41.943737,136.672287,,97.05994399999999,77.044128,9.3352,194.87129199999998,,47.390537,,26.359603999999997,,41.438183,39.541691,39.316525,53.140034,48.882359,56.30444,57.934155000000004
69,2010-12-01,88.695488,,,46.77,53.619999,49.740002000000004,49.34,45.669998,52.169998,58.042789,46.02,,78.71820100000001,101.73999,50.954758,22.891443,41.726177,,46.694096,43.212849,106.09873999999999,78.43040500000001,21.917919,,53.490002000000004,,43.537659000000005,145.553238,,93.011627,73.920387,7.936763000000001,213.228378,,47.421248999999996,,22.514893,,45.291519,36.274848999999996,36.866043,51.65514,47.047005,56.153324,55.28099399999999
70,2011-01-01,88.695488,,,45.349998,54.02,51.099998,48.549999,47.369999,52.43,55.300757999999995,45.900002,,79.103821,102.681572,51.446434,22.550131,41.667038,,46.806206,43.538727,106.097755,78.65655500000001,21.737667000000002,,53.509997999999996,,44.521561,153.451767,,92.839371,72.13732900000001,7.463317,231.042664,,47.362679,,23.607294,,45.202595,34.294712,36.938511,52.223698,46.103415999999996,56.299038,51.508549
71,2011-02-01,88.695488,,,46.490002000000004,53.060001,50.619999,48.84,46.459998999999996,53.09,56.79594,45.5,,78.741203,102.07624799999999,51.218959999999996,22.699306,41.71632,,46.731491,43.327713,106.097755,78.497551,21.88459,,53.779999,,43.695084,147.871735,,93.254547,73.07048,7.798102,218.360458,,47.315090000000005,,23.46781,,45.232234999999996,35.397853999999995,36.317963,51.923962,46.749607,56.273975,53.598618
72,2011-03-01,88.695488,,,46.240002000000004,53.23,49.919998,49.630001,46.16,53.099998,56.16226999999999,46.09,,78.634598,101.81746700000001,51.208927,22.673970999999998,41.706459,,46.664181,43.241982,106.11702700000001,78.401917,21.858393,,53.549999,,43.606525,147.125107,,93.102531,73.113411,7.755058999999999,215.745087,,47.296425,39.474907,22.827066000000002,39.486504,45.153197999999996,35.231705,36.417606,51.83033,46.697121,56.208960999999995,52.870971999999995
73,2011-04-01,88.695488,,,48.110001000000004,51.200001,52.610001000000004,46.669998,49.240002000000004,50.0,58.495833999999995,46.349998,,80.05418399999999,103.41280400000001,51.709911,23.072063,40.188789,,46.902489,43.893406,106.17386599999999,78.81498,22.272510999999998,,53.0,,42.534077,140.091049,38.896248,94.854759,74.750435,8.264412,200.00337199999998,,47.505569,38.703762,24.608841,38.772659000000004,42.584301,36.955994,37.556835,52.65635699999999,47.716797,56.390223999999996,55.374413
74,2011-05-01,88.714844,,,51.150002,48.240002000000004,54.689999,44.669998,53.32,46.049999,61.847094999999996,48.23,,82.069458,105.09548999999998,52.361202,23.731039000000003,38.138946999999995,,47.080238,44.748917,106.16423,79.103081,23.002781,,50.990002000000004,,41.018867,130.345596,37.822906,97.571861,77.30351999999999,9.120505,179.030899,,47.676525,37.141940999999996,26.486425,37.833897,39.402836,39.514072,39.45483,53.661434,49.31406,56.645045999999994,58.152138
75,2011-06-01,88.714844,,,49.7444,49.669998,54.84,44.400002,52.720001,46.540001000000004,58.56055799999999,47.380001,,81.657562,104.93935400000001,52.420238,23.398653,38.326190999999994,,47.060665,44.622803000000005,106.182526,79.099533,22.591322,,51.860001000000004,,41.865021,135.61128200000002,38.167557,96.22747,75.55471800000001,8.446152,189.541824,,47.682095000000004,37.971661,25.810139000000003,37.775227,39.689362,37.437073,39.178515999999995,53.539837,48.358692,56.648773,54.560660999999996
76,2011-07-01,88.714844,49.779999,48.099998,53.689999,45.619999,55.529999,42.849998,56.990002000000004,41.689999,62.707623,50.700001,,84.255577,107.083359,53.071125,24.176897,35.980686,,47.15704,45.65591,106.12373400000001,79.330467,23.553247,,48.880001,,39.956257,123.62593799999999,36.739727,100.025536,78.909103,9.567680000000001,163.881393,,47.806492,36.214611,28.540461999999998,36.738682,35.92495,40.920227000000004,41.420773,54.710167000000006,50.290752000000005,56.787471999999994,58.943817
77,2011-08-01,88.714844,55.669998,44.09,61.369999,38.630001,57.84,41.220001,63.5,36.040001000000004,72.97364,54.630001,,88.174385,109.040123,54.031456000000006,25.652407,32.610275,,47.36116,46.834742999999996,106.169975,79.604042,25.809948000000002,,43.939999,,36.079681,100.00891899999999,34.917995,106.546371,86.544754,12.183788999999999,115.521332,,47.95628,32.153893,32.563789,35.125191,30.885973,48.947086,45.49762,56.230141,54.71122,57.013905,69.679588
78,2011-09-01,88.695488,56.119999,44.459998999999996,65.269997,33.560001,57.259997999999996,41.849998,64.519997,34.330002,89.654999,57.049999,,90.163925,109.392319,54.224861,27.158037,31.122168,,47.316299,47.245899,106.184395,79.529907,28.304346000000002,,41.98,,31.632446,76.39188399999999,34.090835999999996,111.96836100000002,98.004517,17.222305,76.33980600000001,,47.934719,29.176679999999998,34.665253,34.196213,28.722174,62.052349,47.418278,56.538123999999996,60.17790600000001,56.930969,87.200439
79,2011-10-01,88.656837,56.119999,45.77,63.310001,35.650002,57.400002,41.630001,63.650002,35.41,84.284515,55.68,,89.023163,109.38715400000001,54.087692000000004,26.555496,31.782452000000003,,47.288139,46.936873999999996,106.16996,79.561852,27.313459,,43.209998999999996,,32.695060999999995,81.068123,34.996773,109.724281,94.29660799999999,15.005548000000001,82.360138,,47.945,30.758018,33.246319,35.027401,29.591646,57.055758999999995,46.093128,56.261456,57.924141000000006,56.946808,82.171509
80,2011-11-01,88.67615500000001,56.119999,43.669998,64.699997,34.360001000000004,57.509997999999996,41.419998,64.279999,34.599998,87.197441,56.240002000000004,,89.53842900000001,109.626251,54.248008999999996,26.908493,31.299559000000002,,47.38467,47.169715999999994,106.156517,79.598549,27.885502000000002,,42.41,,31.907934,76.902725,34.159763,110.95285,96.16771700000001,15.739685,76.03385899999999,,47.981594,28.805747999999998,33.825569,34.313553000000006,28.820978000000004,59.010052,46.596008000000005,56.617199,59.190174,56.979485,84.99344599999999
81,2011-12-01,88.656837,56.119999,42.360001000000004,66.82,31.969998999999998,57.560001,41.509997999999996,66.75,32.259997999999996,89.246742,58.330002,,91.161606,110.31696299999999,54.269436,27.458060999999997,30.06768,,47.379059000000005,47.708351,106.17961899999999,79.606087,28.629839,29.026267999999998,40.209998999999996,,30.668221000000003,71.008286,33.736336,113.378212,99.172874,17.102737,67.07243299999999,,47.969353000000005,27.663667999999998,34.96611,33.482365,27.052395,63.030304,48.204334,57.104801,60.877136,56.910416000000005,88.88359799999999
82,2012-01-01,88.641304,58.759997999999996,40.389998999999996,67.000099,31.57,58.119999,40.720001,67.809998,30.6,90.526649,59.330002,,92.29162600000001,111.242798,54.847359,27.630899,29.466524,,47.421261,48.066563,106.168999,79.751274,28.780621999999997,29.103566999999998,40.5,,30.678061,71.008286,33.303062,114.484711,99.408905,16.974585,67.013222,,48.057632,28.942408,36.678290999999994,33.374802,26.212568,62.509113,49.142139,57.572993999999994,61.017765000000004,57.020621999999996,87.698532
83,2012-02-01,88.66068299999999,58.759997999999996,42.099998,65.730003,33.040001000000004,57.349998,41.48,66.800003,31.91,87.55632,58.849998,22.539085,91.11284599999999,110.43661499999999,54.480895999999994,27.168940999999997,30.018403999999997,,47.336864,47.655567,106.15938600000001,79.60981,28.077257,29.064916999999998,39.630001,,31.406146999999997,74.230583,33.371998,112.56646,96.595688,15.625293,71.484062,,47.966328000000004,27.351307000000002,35.452477,33.756172,26.854788,59.265965,48.140907,57.156124,59.765476,56.995360999999995,84.832939
84,2012-03-01,88.641304,54.98,43.77,63.59,35.77,57.029999,41.650002,65.400002,33.779999,81.155846,57.080002,22.366539000000003,89.67890200000001,109.806541,54.247585,26.487568,30.954632,,47.302109,47.252617,106.14975700000001,79.544655,27.004504999999998,28.99728,40.77,,32.695060999999995,80.360794,33.874203,109.64113600000002,92.514809,13.579669,80.129662,100.972435,47.947517,29.205965000000003,33.666538,34.205996999999996,27.991028000000004,54.045235,46.559765000000006,56.58695600000001,57.191074,56.957939,78.192177
85,2012-04-01,88.66068299999999,54.98,40.68,66.339996,32.240002000000004,57.099998,40.75,68.33000200000001,30.309998999999998,87.243927,59.560001,22.638969,91.92018900000001,111.112724,54.805618,27.337601,29.348263,,47.416603,47.991665000000005,106.14975700000001,79.709755,28.187872,29.093904,38.84,,31.091299,72.737328,33.027344,113.531853,96.95697,15.531326000000002,68.70089,87.446167,48.060505,28.376246999999996,36.297237,33.374802,25.866756,59.3195,48.892967,57.544323,59.874947,57.071175,84.237984
86,2012-05-01,88.66068299999999,54.98,39.900002,69.360001,27.17,57.82,40.619999,71.43,26.9,99.531593,62.790001000000004,23.088932,94.569611,112.05228400000001,55.19860799999999,28.695269,27.663054,,47.410053000000005,48.629711,106.17863500000001,79.75700400000001,30.373459000000004,29.151876,35.349998,,28.434763,60.712677,32.259266,119.139664,105.72596000000001,20.020129999999998,52.327557,66.800789,48.069927,25.56498,39.538551,32.250244,23.663439,70.309792,51.774361,58.219952,64.616692,57.091789,96.855812
87,2012-06-01,88.62197900000001,59.700001,39.919998,70.279999,28.219998999999998,57.82,41.200001,70.900002,27.549999,96.65332,62.68,22.971066,94.179161,111.835678,55.121745999999995,28.410754999999998,27.840445000000003,,47.376259000000005,48.527119,106.168999,79.679573,29.998434000000003,29.045589,35.599998,,28.808646999999997,62.245231999999994,32.328201,117.97678400000001,103.988228,18.863594,54.143528,68.97608199999999,48.031273,26.101854,38.960075,32.289359999999995,23.77212,67.86958299999999,51.167263,58.14703000000001,63.635605000000005,57.06559,94.050079
88,2012-07-01,88.62197900000001,59.700001,39.919998,70.989998,26.450001,58.400002,40.02,72.379997,25.950001,102.974754,63.25,23.197556,95.507637,112.623497,55.450084999999994,29.015682,27.042187,,47.501144000000004,48.942749,106.168999,79.85719300000001,30.995131,29.161539,34.970001,,27.677158000000002,57.372501,31.855534000000002,120.52362099999999,107.948326,21.020054000000002,47.925804,60.82867099999999,48.160461,25.242857,40.355765999999996,31.810204,22.833488,72.852432,52.5173,58.616585,65.638565,57.148993999999995,100.540871
89,2012-08-01,88.62197900000001,59.700001,38.360001000000004,71.0,26.66,58.130001,40.139998999999996,72.529999,25.809998999999998,100.359665,63.18,23.170399,95.395584,112.76702900000001,55.414370999999996,28.847034000000004,27.042187,,47.511501,48.9314,106.188278,79.862923,30.603483,29.151876,34.75,,27.97233,58.512089,31.776753999999997,119.90731000000001,106.52926599999999,20.051455999999998,49.722034,62.727097,48.136894,25.594263,40.314445,32.250244,22.68528,70.654381,52.3451,58.660599,65.078781,57.2146,97.710236
90,2012-09-01,88.62197900000001,60.84,38.099998,70.550003,27.85,57.630001,40.299999,72.32,26.08,95.58065,63.189999,23.080118,95.07267,112.758926,55.433158999999996,28.540276000000002,27.140739,,47.476738,48.903458,106.17863500000001,79.87804399999999,29.980159999999998,29.200190999999997,34.830002,,28.621706,61.262825,31.766907,118.71727800000001,103.828529,18.473264999999998,52.554545999999995,66.919449,48.150104999999996,25.926147,39.8783,32.211132,22.744564,67.338684,52.055107,58.646641,63.84196899999999,57.194931000000004,92.94626600000001
91,2012-10-01,88.641304,60.84,39.029999,68.748001,28.0,57.169998,40.810001,70.589996,26.77,95.938141,63.049999,23.052666000000002,94.704201,112.392242,55.32555,28.413963,27.298417999999998,,47.477665,48.74585,106.16996,79.82504300000001,29.909233,29.190527000000003,35.380001,,28.700416999999998,61.400364,31.894920000000003,118.328903,103.32972,18.080528,52.76181,67.23584,48.116131,26.160421,39.432957,32.113346,22.902649,66.425896,51.493233000000004,58.504481999999996,63.725613,57.171452,92.876541
92,2012-11-01,88.62197900000001,60.84,37.25,71.379997,26.85,57.669998,40.349998,72.610001,25.280001000000002,97.648735,63.830002,23.143021,95.62728100000001,112.987793,55.52169,28.745026,26.707115,,47.506821,49.062878000000005,106.181526,79.864723,30.283935999999997,29.190527000000003,33.880001,,28.218306,59.484669,31.579813,119.904518,104.746803,18.786493,50.126678000000005,64.03227199999999,48.144428000000005,25.574741,40.585327,32.113346,22.122103,68.148972,52.47198100000001,58.742881999999994,64.182213,57.199596,94.35675
