Name,Riskiness R
ACIM,[3.80691095e+10]
ACWF,[1.03968808]
ARKQ,[0.18006317]
BJK,[0.49772974]
CIL,[0.65274752]
CIZ,[8.66299215e+12]
CUT,[0.41617268]
DBAW,[5.54254108e+11]
DBEZ,[7.15856004e+11]
DEW,[3.5668964e+11]
DGT,[72.2441235]
DNL,[1.66785634e+11]
DOO,[2.35137595e+11]
DUST,[1.04736486e+13]
EFAD,[1.5708708e+12]
EFZ,[2.04291624e+12]
EUMV,[3.0047667e+11]
EXI,[0.5168903]
FAN,[1.03728723]
FILL,[0.60369133]
FPA,[1.53549824e+11]
FYLD,[0.84689669]
GEX,[2.92950774e+12]
GHII,[15.07457044]
GOEX,[0.42506191]
GRES,[5.28411073e+11]
GRID,[0.23821876]
HAP,[1.75469368]
IDHQ,[3.41093904e+11]
IMTM,[3.9136905e+11]
IPKW,[0.21767065]
IQDE,[2.24283891e+12]
IQDY,[4.07683532e+11]
ISCF,[0.37099418]
ISRA,[1.82385075e+12]
IVAL,[0.87685743]
JDST,[8.24076733e+13]
LOWC,[3.13513785e+11]
LVL,[2.41796791e+11]
NLR,[3.00164323e+12]
PBD,[9.58412461e+11]
PIO,[5.3989593e+11]
PIZ,[7.9733985e+11]
PSAU,[0.448664]
PZD,[0.21941374]
QWLD,[3.5573491e+11]
RING,[0.43348988]
SEA,[1.74840191e+12]
SGDJ,[0.54110283]
SILJ,[0.38600264]
TOK,[3.94439136e+10]
TOLZ,[2.73136396e+11]
VEGI,[1.30955604e+12]
YMLP,[3.74633778e+12]
