Name,Riskiness R
DBJP,[0.59995034]
DBKO,[0.23862509]
DFJ,[0.09147932]
DIM,[0.22691596]
DLS,[0.36993061]
DOL,[0.2948045]
DOO,[0.27342059]
DTH,[0.26536859]
DVYA,[0.14809451]
DWM,[0.24323611]
DXJ,[6.09854599e+12]
DXJF,[8.39078917e+11]
DXJS,[0.21668048]
ENZL,[0.09824374]
EPP,[0.15131369]
EWA,[0.14956068]
EWJ,[0.20030632]
EWS,[0.27436483]
EWT,[0.17011967]
EWV,[3.62110044e+13]
EWY,[0.29586334]
FAUS,[0.18123193]
FDT,[0.28682673]
FDTS,[0.35870071]
FHK,[0.45634229]
FJP,[0.39146191]
FKO,[4.00094157e+12]
FNDC,[0.13981183]
FNDF,[0.17731275]
FPA,[1.05308562]
GSIE,[0.18852438]
GWX,[0.3002269]
HAUD,[0.1767178]
HEWJ,[0.79513494]
HEWY,[0.23884774]
HFXI,[0.21142532]
HFXJ,[0.2021633]
HJPX,[2.13820667]
IDHQ,[0.24958497]
IDLB,[0.18371732]
IDOG,[0.20102796]
IPAC,[0.12344843]
ISCF,[0.16365567]
ISZE,[0.09458457]
IVAL,[0.26761821]
IVLU,[0.33154177]
JHDG,[4.06997759]
JPIN,[0.27276269]
JPMV,[0.08068833]
JPN,[0.16285424]
JPNL,[0.67154373]
JPXN,[0.20754504]
PAF,[0.15103854]
PDN,[0.30113342]
PXF,[0.22035866]
SCIJ,[0.14945452]
SCIX,[0.13839417]
SCJ,[0.09999831]
VPL,[0.13838171]
