Name,Riskiness R
ARKG,[0.38428145]
BBC,[2.45541114]
BBH,[2.1259588e+12]
BBP,[0.53869101]
BIB,[3.33420388e+10]
BIS,[328.66006462]
CNCR,[1.58973549e+12]
CURE,[0.35731864]
FBT,[0.69580471]
FHLC,[0.32455813]
FXH,[0.39540299]
IBB,[4.17422624e+11]
IHE,[1.24547462e+12]
IHF,[0.12628739]
IHI,[0.07481014]
IXJ,[6.80587602e+10]
IYH,[0.34964892]
JHMH,[0.34476652]
LABD,[1.91004069e+13]
LABU,[1.19179722]
PBE,[3.00408555e+11]
PJP,[1.75895361e+12]
PPH,[1.4060593e+12]
PSCH,[0.10277278]
PTH,[0.23075674]
RXD,[4.97409099e+12]
RXL,[0.27121292]
RYH,[0.54287231]
SBIO,[3.3112684]
UBIO,[5.38713084]
VHT,[0.32787129]
XBI,[0.77830613]
XHE,[0.07578882]
XHS,[0.66393102]
XLV,[0.40846764]
XPH,[2.70079549e+12]
ZBIO,[2.31139972e+12]
