Name,Riskiness R
CQQQ,[0.26249957]
FDN,[0.07663394]
FTEC,[0.06529671]
FXL,[0.09565982]
IEUS,[0.28582718]
IGM,[0.06031242]
IGN,[0.1296766]
IGV,[0.06594675]
ISRA,[2.95692333e+12]
IXN,[0.06653391]
KWEB,[0.28432554]
PNQI,[0.08256864]
PSCT,[0.05941808]
PSJ,[0.06752043]
PTF,[0.11840412]
PXQ,[0.14532051]
QQQ,[0.06305012]
QTEC,[0.06804748]
REW,[3.51431441e+13]
ROBO,[0.14606669]
ROM,[0.40687823]
RYT,[0.06303098]
SKYY,[0.0763631]
SMH,[0.09043323]
SOCL,[0.11682783]
SOXL,[0.26513187]
SOXX,[0.08400807]
SSG,[2.64386519e+13]
TDIV,[0.11292553]
TECL,[0.18234238]
TECS,[5.11612968e+13]
USD,[0.81297925]
VGT,[0.06328099]
XLK,[0.05923791]
XNTK,[0.07515266]
XSD,[0.09366585]
XSW,[0.09259952]
