,Date,DGL,DGLD,DGP,DGZ,DZZ,GLD,GLL,IAU,OUNZ,SGOL,UBG,UGL,UGLD
312,2011-02-28,49.457596,,42.779999,14.97,7.76,139.350006,108.760002,13.96,,142.050003,38.91,70.870003,
313,2011-03-07,49.063904,,42.07,15.11,7.9,138.220001,110.440002,13.85,,140.880005,38.119999,69.699997,
314,2011-03-14,49.113121,,42.169998,15.09,7.88,138.369995,109.879997,13.86,,141.029999,37.880001,69.779999,
315,2011-03-21,49.418228000000006,,42.689999,14.98,7.77,139.259995,108.32,13.95,,141.990005,38.540001000000004,70.599998,
316,2011-03-28,49.388702,,42.650002,14.98,7.77,139.199997,108.360001,13.95,,141.889999,38.419998,70.459999,
317,2011-04-04,50.993,,45.419998,14.49,7.29,143.66000400000001,101.440002,14.39,,146.46000700000002,39.599998,75.07,
318,2011-04-11,51.416222,,46.200001,14.37,7.14,145.050003,99.400002,14.53,,147.869995,39.91,76.349998,
319,2011-04-18,52.065815,,47.220001,14.18,6.95,146.740005,97.120003,14.7,,149.600006,40.650002,78.139999,
320,2011-04-25,54.00474200000001,,50.700001,13.61,6.36,152.369995,89.879997,15.27,,155.259995,41.919998,84.120003,
321,2011-05-02,51.504799,,46.040001000000004,14.24,6.96,145.300003,98.639999,14.57,,148.169998,39.959998999999996,76.480003,
322,2011-05-09,51.573696000000005,,46.189999,14.22,6.94,145.630005,98.120003,14.59,,148.419998,40.119999,76.639999,
323,2011-05-16,52.262653,,47.490002000000004,14.02,6.76,147.490005,95.239998,14.79,,150.399994,39.73,78.699997,
324,2011-05-23,53.079570999999994,,48.959998999999996,13.83,6.57,149.699997,92.32,15.01,,152.669998,41.32,81.050003,
325,2011-05-30,53.25672900000001,,49.25,13.79,6.53,150.220001,91.68,15.05,,153.139999,41.59,81.489998,
326,2011-06-06,52.863032999999994,,48.59,13.88,6.62,149.240005,92.91999799999999,14.96,,152.130005,41.369999,80.360001,
327,2011-06-13,53.138622,,49.09,13.8,6.55,149.940002,91.839996,15.03,,152.860001,41.209998999999996,81.120003,
328,2011-06-20,51.770538,,46.599998,14.16,6.89,146.259995,96.480003,14.66,,149.070007,40.669998,77.010002,
329,2011-06-27,51.317795000000004,,45.799999,14.29,7.01,144.929993,98.08000200000001,14.52,,147.759995,40.189999,75.620003,
330,2011-07-04,53.217361,,49.23,13.76,6.5,150.25,90.959999,15.07,,153.149994,41.240002000000004,81.209999,
331,2011-07-11,54.998817,,52.380001,13.29,6.04,155.199997,85.040001,15.56,,158.240005,42.740002000000004,86.559998,
332,2011-07-18,55.264565000000005,,52.900002,13.19,5.95,156.119995,84.040001,15.65,,159.100006,42.759997999999996,87.559998,
333,2011-07-25,56.022415,,54.259997999999996,12.99,5.75,158.28999299999998,81.68,15.87,,161.360001,43.75,89.949997,
334,2011-08-01,57.223179,,56.59,12.68,5.49,161.75,77.839996,16.219998999999998,,164.929993,44.77,93.879997,
335,2011-08-08,60.185715,,62.27,12.03,4.89,169.970001,70.160004,17.040001,,173.300003,46.919998,103.379997,
336,2011-08-15,63.699417000000004,,69.139999,11.19,4.18,179.949997,62.360001000000004,18.040001,,183.440002,49.849998,115.75,
337,2011-08-22,62.754555,,67.309998,11.39,4.36,177.470001,63.080002,17.799999,,180.919998,48.450001,111.660004,
338,2011-08-29,64.850967,,71.760002,11.02,4.06,183.240005,58.919998,18.370001000000002,,186.78999299999998,50.439999,118.91999799999999,
339,2011-09-05,63.994682,,69.849998,11.17,4.18,180.699997,60.119999,18.120001000000002,,184.199997,50.060001,115.349998,
340,2011-09-12,62.311653,,66.220001,11.46,4.41,176.029999,63.200001,17.629998999999998,,179.380005,48.759997999999996,109.290001,
341,2011-09-19,56.622799,,53.990002000000004,12.52,5.18,159.800003,75.879997,16.02,,162.919998,44.18,89.800003,
342,2011-09-26,55.933838,,52.52,12.6,5.28,158.059998,76.68,15.83,,161.059998,44.700001,87.349998,
343,2011-10-03,56.278319999999994,,53.25,12.5,5.19,159.179993,75.279999,15.97,,162.389999,44.09,88.639999,
344,2011-10-10,57.823558999999996,,56.09,12.18,4.9,163.399994,71.279999,16.389999,,166.610001,44.540001000000004,93.150002,
345,2011-10-17,56.406268999999995,53.25,53.470001,12.49,5.18,159.520004,74.519997,15.99,,162.669998,43.939999,88.540001,462.10000599999995
346,2011-10-24,59.949496999999994,44.389998999999996,60.18,11.68,4.49,169.619995,65.519997,17.01,,172.96000700000002,46.75,100.0,552.599976
347,2011-10-31,60.431774,43.279999,61.09,11.6,4.44,170.850006,64.400002,17.139999,,174.179993,47.439999,101.32,564.0
348,2011-11-07,61.484901,40.650002,63.290001000000004,11.39,4.28,173.96000700000002,61.84,17.440001000000002,,177.369995,48.0,104.900002,593.0
349,2011-11-14,59.299907999999995,45.25,58.830002,11.82,4.63,167.619995,66.440002,16.82,,170.889999,46.32,97.309998,528.900024
350,2011-11-21,57.71529399999999,47.310001,55.869999,12.11,4.84,163.399994,69.879997,16.389999,,166.580002,45.349998,92.400002,489.700012
351,2011-11-28,59.998711,42.799999,60.360001000000004,11.66,4.49,169.820007,64.639999,17.030001000000002,,173.100006,46.919998,99.639999,546.799988
352,2011-12-05,58.817631000000006,45.52,57.939999,11.89,4.67,166.399994,67.08000200000001,16.68,,169.619995,45.919998,95.489998,514.799988
353,2011-12-12,54.831497,58.150002,49.970001,12.67,5.27,155.229996,76.279999,15.57,,158.300003,42.779999,82.779999,413.799988
354,2011-12-19,55.17598,53.669998,50.650002,12.6,5.22,156.309998,75.32,15.67,,159.33999599999999,43.009997999999996,83.849998,419.799988
355,2011-12-26,53.591366,56.130001,47.610001000000004,12.89,5.45,151.990005,79.239998,15.23,,154.929993,41.779999,79.010002,386.399994
356,2012-01-02,55.412193,52.59,50.799999,12.47,5.07,157.199997,73.599998,15.76,,160.21000700000002,43.360001000000004,84.33000200000001,424.60000599999995
357,2012-01-09,56.081469999999996,50.720001,52.040001000000004,12.29,4.93,159.259995,71.480003,15.97,,162.369995,43.77,86.440002,440.299988
358,2012-01-16,57.105076000000004,48.040001000000004,53.790001000000004,12.05,4.73,162.070007,69.040001,16.24,,165.21000700000002,44.599998,89.400002,463.89999400000005
359,2012-01-23,59.506595999999995,42.0,58.040001000000004,11.46,4.24,168.970001,62.959998999999996,16.950001,,172.259995,46.279999,97.050003,523.099976
360,2012-01-30,59.083378,42.759997999999996,57.189999,11.56,4.32,167.639999,63.880001,16.82,,170.929993,46.450001,95.5,512.099976
361,2012-02-06,58.87669,43.360001000000004,56.849998,11.6,4.35,167.139999,64.199997,16.77,,170.369995,46.060001,94.769997,506.0
362,2012-02-13,58.906212,42.970001,56.93,11.58,4.33,167.350006,63.959998999999996,16.799999,,170.630005,45.860001000000004,94.93,506.799988
363,2012-02-20,60.658145999999995,39.290001000000004,60.299999,11.24,4.08,172.229996,60.240002000000004,17.280001000000002,,175.58999599999999,48.610001000000004,100.43,552.299988
364,2012-02-27,58.522362,43.23,56.240002000000004,11.64,4.38,166.33999599999999,64.32,16.68,,169.570007,45.400002,93.5,493.200012
365,2012-03-05,58.551891000000005,43.060001,56.209998999999996,11.65,4.39,166.380005,64.199997,16.68,,169.600006,45.630001,93.470001,492.60000599999995
366,2012-03-12,56.711376,46.959998999999996,52.720001,12.01,4.65,161.300003,68.120003,16.190001000000002,,164.399994,44.200001,87.75,447.0
367,2012-03-19,56.731064,46.490002000000004,52.82,11.98,4.63,161.529999,67.800003,16.200001,,164.619995,44.5,87.860001,448.0
368,2012-03-26,56.868855,46.040001000000004,53.169998,11.95,4.61,162.119995,67.239998,16.27,,165.229996,44.169998,88.400002,451.200012
369,2012-04-02,55.56966800000001,48.98,50.669998,12.23,4.82,158.309998,70.08000200000001,15.88,,161.440002,43.5,84.190002,419.0
370,2012-04-09,56.435795,47.110001000000004,52.279999,12.04,4.68,160.850006,67.91999799999999,16.139999,,163.929993,44.279999,86.83000200000001,438.0
371,2012-04-16,55.94368000000001,47.689999,51.369999,12.15,4.77,159.53999299999998,69.0,16.01,,162.550003,43.849998,85.300003,426.5
372,2012-04-23,56.662167000000004,45.869999,52.669998,11.99,4.65,161.380005,67.279999,16.200001,,164.5,44.200001,87.360001,442.10000599999995
373,2012-04-30,55.933838,47.630001,51.360001000000004,12.14,4.77,159.470001,68.800003,16.0,,162.559998,43.59,85.129997,426.39999400000005
374,2012-05-07,53.807899,53.209998999999996,47.5,12.58,5.11,153.559998,74.040001,15.41,,156.5,42.470001,78.860001,379.0
375,2012-05-14,54.142536,51.950001,48.18,12.5,5.04,154.550003,72.839996,15.51,,157.580002,42.490002000000004,79.809998,385.100006
376,2012-05-21,53.473263,53.57,46.919998,12.65,5.15,152.679993,74.400002,15.32,,155.66000400000001,42.209998999999996,77.769997,370.5
377,2012-05-28,55.215346999999994,48.299999,49.779999,12.23,4.81,157.5,69.559998,15.81,,160.509995,41.59,82.620003,404.799988
378,2012-06-04,54.21143299999999,50.889998999999996,48.119999,12.46,5.0,154.729996,71.639999,15.54,,157.830002,42.630001,79.589996,382.899994
379,2012-06-11,55.254715000000004,47.73,49.990002000000004,12.19,4.79,157.83999599999999,68.839996,15.84,,160.929993,43.389998999999996,82.68,405.399994
380,2012-06-18,53.433891,52.490002000000004,46.810001,12.64,5.14,152.639999,73.519997,15.32,,155.649994,41.700001,77.349998,365.0
381,2012-06-25,54.309856,49.439999,48.290001000000004,12.42,4.98,155.190002,70.91999799999999,15.56,,158.179993,41.91,79.739998,381.299988
382,2012-07-02,53.807899,50.900002,47.400002,12.53,5.07,153.71000700000002,72.120003,15.42,,156.66000400000001,41.91,78.25,369.899994
383,2012-07-09,53.916164,50.099998,47.630001,12.5,5.04,154.139999,71.480003,15.47,,157.110001,42.25,78.5,372.200012
384,2012-07-16,53.758686,50.540001000000004,47.360001000000004,12.53,5.07,153.669998,71.839996,15.42,,156.679993,42.209998999999996,78.07,369.100006
385,2012-07-23,55.09724,46.740002000000004,49.709998999999996,12.23,4.82,157.53999299999998,68.199997,15.82,,160.580002,43.029999,81.949997,396.200012
386,2012-07-30,54.319694999999996,48.52,48.43,12.4,4.96,155.550003,70.040001,15.61,,158.53999299999998,42.669998,79.800003,380.0
387,2012-08-06,54.929924,47.0,49.439999,12.26,4.86,157.179993,68.480003,15.78,,160.199997,43.16,81.480003,392.399994
388,2012-08-13,54.782288,47.419998,49.18,12.3,4.87,156.720001,68.800003,15.74,,159.78999299999998,42.529999,80.970001,388.600006
389,2012-08-20,56.622799,42.700001,52.43,11.88,4.54,161.970001,64.279999,16.26,,165.100006,44.380001,86.379997,427.89999400000005
390,2012-08-27,57.370815,41.139998999999996,53.799999,11.72,4.42,164.220001,62.439999,16.48,,167.320007,44.0,88.589996,444.60000599999995
391,2012-09-03,58.87669,37.84,56.610001000000004,11.4,4.19,168.440002,59.200001,16.91,,171.740005,46.209998999999996,93.230003,480.0
392,2012-09-10,60.06760799999999,35.529999,58.82,11.15,4.0,171.800003,56.720001,17.25,,175.179993,47.080002,96.970001,508.89999400000005
393,2012-09-17,60.126663,35.41,58.900002,11.15,3.99,171.96000700000002,56.560001,17.27,,175.28999299999998,46.959998999999996,97.040001,509.799988
394,2012-09-24,60.116817000000005,35.34,58.869999,11.15,3.99,171.889999,56.48,17.27,,175.28999299999998,46.959998999999996,96.91999799999999,509.200012
395,2012-10-01,60.35303100000001,34.889998999999996,59.349998,11.11,3.96,172.619995,55.98,17.34,,176.0,47.470001,97.639999,514.799988
396,2012-10-08,59.427856000000006,36.439999,57.549999,11.27,4.08,170.059998,57.639998999999996,17.08,,173.369995,46.849998,94.650002,491.60000599999995
397,2012-10-15,58.305836,38.5,55.41,11.47,4.23,166.970001,59.709998999999996,16.77,,170.149994,45.720001,91.129997,464.39999400000005
398,2012-10-22,57.92198199999999,39.119999,54.66,11.54,4.28,165.929993,60.380001,16.67,,169.110001,45.459998999999996,89.989998,455.39999400000005
399,2012-10-29,56.750748,41.360001000000004,52.439999,11.78,4.44,162.600006,62.82,16.33,,165.75,44.529999,86.339996,427.60000599999995
400,2012-11-05,58.571575,37.490002000000004,55.919998,11.42,4.18,167.820007,58.889998999999996,16.84,,171.029999,45.959998999999996,91.93,468.799988
401,2012-11-12,57.853085,38.880001,54.610001000000004,11.55,4.28,165.880005,60.240002000000004,16.65,,169.130005,45.43,89.779999,453.10000599999995
402,2012-11-19,59.23101,36.209998999999996,57.119999,11.27,4.08,169.610001,57.549999,17.030001000000002,,172.929993,46.110001000000004,93.849998,484.200012
403,2012-11-26,57.912144,38.73,54.740002000000004,11.53,4.27,166.050003,59.939999,16.68,,169.220001,45.459998999999996,89.83000200000001,452.5
404,2012-12-03,57.577503,39.32,54.110001000000004,11.6,4.32,165.16000400000001,60.5,16.59,,168.360001,45.150002,88.760002,444.89999400000005
405,2012-12-10,57.20349100000001,39.860001000000004,53.43,11.66,4.36,164.130005,61.209998999999996,16.48,,167.350006,44.919998,87.68,436.0
406,2012-12-17,55.835415000000005,42.66,50.869999,11.94,4.56,160.330002,64.040001,16.09,,163.419998,43.790001000000004,83.519997,405.5
407,2012-12-24,55.933838,42.540001000000004,51.009997999999996,11.91,4.56,160.53999299999998,63.880001,16.129998999999998,,163.610001,43.560001,83.75,406.700012
408,2012-12-31,55.845257,42.439999,50.959998999999996,11.93,4.57,160.440002,63.689999,16.110001,,163.580002,43.849998,83.489998,405.5
409,2013-01-07,56.071631999999994,41.919998,51.369999,11.88,4.53,161.059998,63.16,16.17,,164.16000400000001,43.82,84.190002,409.0
410,2013-01-14,56.799960999999996,40.18,52.650002,11.73,4.42,163.08999599999999,61.540001000000004,16.389999,,166.229996,44.689999,86.230003,424.60000599999995
411,2013-01-21,55.89447,42.07,51.049999,11.91,4.56,160.649994,63.380001,16.139999,,163.820007,43.939999,83.650002,405.700012
412,2013-01-28,56.16021,41.369999,51.549999,11.85,4.51,161.449997,62.709998999999996,16.219998999999998,,164.619995,44.119999,84.470001,410.799988
413,2013-02-04,56.19958100000001,41.349998,51.57,11.85,4.51,161.570007,62.610001000000004,16.219998999999998,,164.639999,44.209998999999996,84.480003,410.899994
414,2013-02-11,54.093327,46.040001000000004,47.82,12.28,4.84,155.759995,67.230003,15.65,,158.820007,42.540001000000004,78.5,367.700012
415,2013-02-18,53.089408999999996,48.580002,46.060001,12.49,4.99,152.970001,69.629997,15.36,,155.91000400000001,41.529999,75.699997,347.5
416,2013-02-25,52.902409,48.790001000000004,45.759997999999996,12.51,5.03,152.440002,70.0,15.32,,155.479996,41.619999,75.139999,343.799988
417,2013-03-04,53.000828000000006,48.549999,45.900002,12.49,5.01,152.71000700000002,69.739998,15.34,,155.679993,41.700001,75.370003,345.200012
418,2013-03-11,53.453575,47.299999,46.630001,12.4,4.93,154.0,68.510002,15.48,,157.009995,42.040001000000004,76.589996,353.200012
419,2013-03-18,54.00474200000001,45.810001,47.59,12.25,4.83,155.550003,67.129997,15.62,,158.570007,42.490002000000004,78.129997,364.399994
420,2013-03-25,53.620892000000005,46.82,46.889998999999996,12.41,4.89,154.449997,68.010002,15.52,,157.46000700000002,42.189999,77.010002,355.899994
421,2013-04-01,52.971302,48.259997999999996,45.849998,12.48,5.01,152.809998,69.360001,15.35,,155.78999299999998,40.98,75.279999,343.399994
422,2013-04-08,49.851292,56.990002000000004,40.459998999999996,13.21,5.57,143.949997,77.800003,14.47,,146.669998,39.130001,66.660004,285.200012
423,2013-04-15,46.849384,64.970001,35.349998,13.87,6.1,135.470001,85.860001,13.61,,138.130005,36.759997999999996,58.549999,229.69999700000002
424,2013-04-22,48.768639,57.259997999999996,38.630001,13.44,5.76,140.91000400000001,79.099998,14.16,,143.630005,38.450001,63.189999,257.399994
425,2013-04-29,49.191856,55.630001,39.330002,13.35,5.69,142.08999599999999,77.800003,14.28,,144.83999599999999,38.689999,64.230003,263.100006
426,2013-05-06,48.296207,58.310001,37.950001,13.58,5.89,139.600006,80.099998,14.04,,142.330002,37.939999,61.91,248.30000299999998
427,2013-05-13,45.245090000000005,70.160004,33.16,14.38,6.56,131.070007,90.760002,13.17,,133.619995,35.639998999999996,54.5,204.899994
428,2013-05-20,46.199795,65.800003,34.68,14.11,6.35,133.759995,86.470001,13.45,,136.369995,35.810001,56.66,217.600006
429,2013-05-27,46.209637,65.349998,34.779999,14.12,6.35,133.919998,86.089996,13.46,,136.429993,36.549999,56.700001,217.600006
430,2013-06-03,46.012791,65.980003,34.48,14.17,6.41,133.279999,86.82,13.4,,135.869995,37.099998,56.169998,214.30000299999998
431,2013-06-10,46.416325,64.16999799999999,35.029999,14.05,6.3,134.429993,85.339996,13.51,,136.990005,36.150002,57.080002,219.100006
432,2013-06-17,43.089622,77.790001,30.18,15.03,7.17,125.050003,97.519997,12.58,,127.489998,33.860001000000004,49.25,173.800003
433,2013-06-24,41.022743,88.900002,27.01,15.62,7.68,119.110001,106.5,11.99,,121.43,32.330002,44.630001,150.0
434,2013-07-01,40.58968,90.470001,26.51,15.76,7.84,118.089996,107.629997,11.87,,120.43,32.009997999999996,43.630001,144.699997
435,2013-07-08,42.686091999999995,77.400002,29.15,14.96,7.04,124.129997,97.099998,12.47,,126.489998,33.669998,48.110001000000004,166.699997
436,2013-07-15,43.010887,75.440002,29.6,14.83,6.92,125.110001,95.349998,12.57,,127.480003,33.959998999999996,48.869999,171.0
437,2013-07-22,44.300228000000004,68.709999,31.25,14.36,6.44,128.779999,89.800003,12.95,,131.330002,34.950001,51.830002,185.600006
438,2013-07-29,43.443946999999994,72.730003,30.09,14.67,6.75,126.360001,93.279999,12.7,,128.779999,34.32,49.880001,174.800003
439,2013-08-05,43.571899,71.57,30.32,14.61,6.7,126.860001,92.32,12.75,,129.309998,34.369999,50.029999,176.800003
440,2013-08-12,45.628941,62.16,33.119999,13.93,6.09,132.580002,83.900002,13.33,,135.179993,35.950001,54.830002,201.800003
441,2013-08-19,46.406487,58.950001,34.200001,13.67,5.85,134.899994,81.040001,13.56,,137.529999,36.580002,56.59,211.600006
442,2013-08-26,46.357269,58.98,34.060001,13.69,5.87,134.619995,81.0,13.53,,137.259995,36.599998,56.369999,210.399994
443,2013-09-02,46.150581,59.470001,33.830002,13.75,5.91,134.149994,81.650002,13.49,,136.770004,36.400002,55.950001,207.399994
444,2013-09-09,43.89669,68.260002,30.620001000000002,14.38,6.45,127.82,89.470001,12.85,,130.270004,34.700001,50.75,178.899994
445,2013-09-16,44.251019,66.440002,30.700001,14.36,6.43,127.959999,88.379997,12.86,,130.509995,34.91,50.68,178.100006
446,2013-09-23,44.349441999999996,64.739998,31.25,14.25,6.34,128.970001,86.860001,12.96,,131.580002,34.700001,51.490002000000004,182.300003
447,2013-09-30,43.473473,67.889999,30.02,14.53,6.58,126.529999,90.0,12.72,,128.940002,34.299999,49.48,171.199997
448,2013-10-07,41.938076,74.190002,28.129998999999998,14.96,6.97,122.599998,95.459999,12.32,,124.959999,33.25,46.439999,154.899994
449,2013-10-14,43.552215999999994,66.510002,30.139999,14.48,6.55,126.849998,88.730003,12.76,,129.369995,34.32,49.610001000000004,171.5
450,2013-10-21,44.821873,60.84,31.860001,14.07,6.18,130.46000700000002,83.720001,13.12,,132.990005,35.380001,52.419998,186.0
451,2013-10-28,43.621109000000004,65.91999799999999,30.200001,14.47,6.54,126.949997,88.160004,12.77,,129.46000700000002,34.400002,49.41,170.899994
452,2013-11-04,42.656566999999995,69.989998,28.959999,14.76,6.79,124.279999,91.760002,12.49,,126.730003,33.669998,47.369999,160.300003
453,2013-11-11,42.656566999999995,70.010002,28.91,14.77,6.8,124.32,91.660004,12.49,,126.709999,33.700001,47.439999,160.0
454,2013-11-18,41.101479,77.660004,26.82,15.25,7.24,119.91999799999999,98.279999,12.06,,122.25,32.5,44.110001000000004,143.399994
455,2013-11-25,41.367222,76.089996,27.200001,15.17,7.17,120.699997,96.949997,12.13,,123.040001,32.720001,44.68,146.300003
456,2013-12-02,40.599522,79.91999799999999,26.190001000000002,15.44,7.42,118.550003,100.260002,11.93,,120.82,32.09,43.119999,137.699997
457,2013-12-09,40.884949,77.760002,26.559998999999998,15.33,7.32,119.379997,98.41999799999999,12.01,,121.690002,32.240002000000004,43.66,140.199997
458,2013-12-16,39.664501,84.120003,25.02,15.77,7.72,115.940002,104.019997,11.65,,118.220001,31.33,41.130001,127.5
459,2013-12-23,40.087723,81.349998,25.559998999999998,15.6,7.57,117.120003,101.910004,11.78,,119.370003,31.75,41.919998,131.600006
460,2013-12-30,40.845581,76.540001,26.5,15.3,7.28,119.290001,97.980003,12.01,,121.720001,32.310001,43.490002000000004,139.300003
461,2014-01-06,41.180217999999996,74.849998,26.91,15.16,7.15,120.260002,96.300003,12.09,,122.559998,32.599998,44.119999,142.5
462,2014-01-13,41.416435,73.400002,27.18,15.07,7.05,120.93,95.120003,12.16,,123.290001,32.689999,44.630001,144.300003
463,2014-01-20,41.869178999999995,70.660004,27.77,14.87,6.86,122.290001,92.75,12.31,,124.660004,33.099998,45.599998,149.300003
464,2014-01-27,41.091637,74.599998,26.809998999999998,15.19,7.18,120.089996,96.099998,12.07,,122.389999,32.450001,43.939999,141.0
465,2014-02-03,41.829811,70.519997,27.74,14.92,6.91,122.16999799999999,92.650002,12.3,,124.58000200000001,33.060001,45.490002000000004,148.699997
466,2014-02-10,43.552215999999994,62.310001,29.969998999999998,14.29,6.31,127.150002,85.400002,12.8,,129.580002,33.73,49.189999,167.100006
467,2014-02-17,43.89669,61.509997999999996,30.15,14.21,6.25,127.58000200000001,84.650002,12.84,,130.130005,34.560001,49.57,169.300003
468,2014-02-24,43.788429,61.23,30.16,14.21,6.26,127.620003,84.690002,12.85,,130.100006,34.75,49.5,168.699997
469,2014-03-03,44.270702,59.0,30.879998999999998,14.04,6.11,129.08999599999999,82.459999,12.99,,131.679993,34.939999,50.689999,174.399994
470,2014-03-10,45.678154,53.610001000000004,32.779999,13.58,5.7,133.100006,77.610001,13.4,,135.729996,36.09,53.799999,191.399994
471,2014-03-17,44.113228,59.470001,30.58,14.11,6.15,128.470001,83.059998,12.93,,131.0,34.869999,50.16,171.699997
472,2014-03-24,42.646721,65.190002,28.73,14.54,6.55,124.559998,87.870003,12.53,,127.029999,33.68,47.060001,156.399994
473,2014-03-31,42.991199,63.490002000000004,29.16,14.42,6.44,125.57,86.650002,12.63,,128.029999,33.950001,47.810001,160.0
474,2014-04-07,43.463634000000006,61.369999,29.799999,14.26,6.28,126.93,84.639999,12.77,,129.46000700000002,34.389998999999996,48.869999,165.0
475,2014-04-14,42.695934,64.389999,28.76,14.52,6.52,124.75,87.510002,12.56,,127.199997,33.700001,47.150002,156.300003
476,2014-04-21,42.912459999999996,63.34,29.09,14.44,6.46,125.43,86.43,12.62,,127.870003,33.98,47.689999,158.800003
477,2014-04-28,42.804199,63.75,28.91,14.47,6.48,125.059998,86.879997,12.58,,127.459999,34.009997999999996,47.32,157.199997
478,2014-05-05,42.440033,65.18,28.51,14.57,6.59,124.099998,88.0,12.5,,126.57,33.57,46.639998999999996,153.699997
479,2014-05-12,42.617195,64.300003,28.67,14.54,6.53,124.5,87.389999,12.54,12.94,126.870003,34.0,46.93,155.100006
480,2014-05-19,42.567982,64.339996,28.67,14.52,6.53,124.510002,87.33000200000001,12.53,12.93,126.91999799999999,33.599998,46.849998,155.0
481,2014-05-26,41.091637,70.83000200000001,26.77,14.99,6.96,120.43,93.260002,12.13,12.5,122.769997,32.529999,43.849998,139.699997
482,2014-06-02,41.219584999999995,70.389999,26.860001,14.96,6.93,120.610001,92.800003,12.14,12.53,122.980003,32.59,44.0,140.300003
483,2014-06-09,42.006972999999995,66.379997,27.870001000000002,14.67,6.66,122.959999,89.279999,12.38,12.77,125.349998,33.310001,45.669998,148.300003
484,2014-06-16,43.306152000000004,60.23,29.5,14.21,6.24,126.5,84.08000200000001,12.73,13.14,128.970001,34.32,48.389998999999996,161.399994
485,2014-06-23,43.37505,60.139998999999996,29.59,14.18,6.19,126.660004,83.849998,12.75,13.16,129.380005,34.380001,48.439999,162.600006
486,2014-06-30,43.493159999999996,59.549999,29.75,14.13,6.17,127.160004,83.339996,12.78,13.19,129.509995,34.349998,48.700001,163.5
487,2014-07-07,44.083698,57.209998999999996,30.540001,13.94,5.99,128.779999,81.07,12.97,13.37,131.28999299999998,34.849998,50.049999,170.399994
488,2014-07-14,43.128994,60.599998,29.280001000000002,14.23,6.25,126.129997,84.209999,12.71,13.1,128.600006,34.25,47.959998999999996,159.5
489,2014-07-21,42.971519,60.849998,29.110001,14.28,6.29,125.790001,84.559998,12.67,13.069,128.28999299999998,34.209998999999996,47.650002,158.5
490,2014-07-28,42.449878999999996,62.82,28.42,14.43,6.41,124.379997,86.470001,12.52,12.93,126.849998,33.77,46.619999,152.800003
491,2014-08-04,43.069939,60.389998999999996,29.219998999999998,14.23,6.23,126.190002,83.839996,12.71,13.11,128.690002,34.189999,47.939999,159.399994
492,2014-08-11,42.882934999999996,61.060001,28.879998999999998,14.29,6.29,125.480003,84.57,12.63,13.05,127.949997,34.009997999999996,47.32,156.600006
493,2014-08-18,41.997128000000004,64.5,27.85,14.57,6.54,123.190002,87.769997,12.4,12.8,125.559998,33.290001000000004,45.66,148.0
494,2014-08-25,42.243187,63.400002,28.139999,14.5,6.47,123.860001,87.019997,12.46,12.86,126.300003,33.599998,46.110001000000004,150.100006
495,2014-09-01,41.593594,66.089996,27.309998999999998,14.7,6.67,122.059998,89.269997,12.29,12.665,124.400002,32.970001,44.709998999999996,143.600006
496,2014-09-08,40.284565,72.440002,25.620001000000002,15.14,7.05,118.379997,94.910004,11.91,12.29,120.709999,32.02,42.130001,130.699997
497,2014-09-15,39.821976,74.91999799999999,25.049999,15.28,7.19,117.089996,96.940002,11.79,12.16,119.389999,31.67,41.119999,126.300003
498,2014-09-22,39.782608,74.760002,25.02,15.28,7.18,117.059998,96.93,11.79,12.16,119.349998,31.559998999999998,41.169998,126.5
499,2014-09-29,38.936172,79.449997,23.93,15.6,7.47,114.610001,101.0,11.53,11.9,116.83000200000001,31.02,39.400002,118.199997
500,2014-10-06,39.95977,73.309998,25.219998999999998,15.2,7.1,117.589996,95.620003,11.85,12.22,119.940002,31.799999,41.529999,128.199997
501,2014-10-13,40.442043,70.660004,25.82,15.0,6.93,118.989998,93.480003,11.99,12.369,121.349998,32.200001,42.439999,132.5
502,2014-10-20,40.235355,71.790001,25.540001,15.09,7.01,118.349998,94.389999,11.92,12.29,120.650002,31.959999,41.93,130.0
503,2014-10-27,38.178314,82.760002,23.110001,15.85,7.72,112.660004,103.75,11.35,11.704,114.839996,30.190001000000002,37.950001,111.400002
504,2014-11-03,38.345634000000004,81.389999,23.209999,15.79,7.67,112.970001,102.83000200000001,11.37,11.74,115.110001,30.530001000000002,38.110001000000004,112.0
505,2014-11-10,38.818062,78.160004,23.82,15.58,7.48,114.470001,99.870003,11.53,11.89,116.730003,30.48,39.139998999999996,116.599998
506,2014-11-17,39.14286,76.059998,24.209999,15.46,7.33,115.389999,98.43,11.62,11.99,117.610001,31.190001000000002,39.82,119.400002
507,2014-11-24,37.922409,83.089996,22.82,15.92,7.81,112.110001,104.050003,11.29,11.656,114.32,30.450001,37.540001000000004,108.699997
508,2014-12-01,38.827908,76.870003,23.82,15.56,7.47,114.43,99.660004,11.54,11.89,116.660004,30.91,39.150002,115.599998
509,2014-12-08,39.821976,70.620003,25.049999,15.15,7.06,117.410004,94.279999,11.83,12.206,119.690002,31.719998999999998,41.119999,124.800003
510,2014-12-15,38.955856,75.370003,24.0,15.52,7.41,114.769997,98.68,11.57,11.93,117.08000200000001,31.01,39.279999,116.300003
511,2014-12-22,38.955856,75.150002,24.0,15.51,7.41,114.83000200000001,98.540001,11.57,11.92,117.120003,30.41,39.25,116.0
