Name,Riskiness R
ADRE,[0.0996028]
BBRC,[0.17383611]
BICK,[0.11147542]
BKF,[0.11387301]
DBEM,[0.10477235]
DEM,[0.14579538]
DGRE,[0.12238464]
DGS,[0.09698089]
DVYE,[0.12951144]
EDC,[0.40244921]
EDIV,[0.15260424]
EDOG,[0.25526909]
EDZ,[2.4584113e+13]
EEB,[0.09877413]
EELV,[0.12517845]
EEM,[0.1286873]
EEMO,[0.17077164]
EEMS,[0.1142811]
EET,[0.26885818]
EEV,[1.45106801e+13]
EMCG,[0.16049014]
EMFM,[0.16201516]
EMIF,[0.32945396]
EMQQ,[0.09865693]
EUM,[9.33263501e+12]
EWEM,[0.1393079]
EWX,[0.09497898]
FEM,[0.1137726]
FEMS,[0.10616646]
FNDE,[0.11731107]
HEEM,[0.1215455]
HILO,[0.13850262]
IEMG,[0.11554734]
JPEM,[0.11699806]
PIE,[0.11237447]
PXH,[0.12801123]
PXR,[0.23158457]
QEMM,[0.10718976]
SCHE,[0.12551121]
SDEM,[0.17828552]
SPEM,[0.11298957]
TLTE,[0.10111611]
VWO,[0.12950532]
XCEM,[0.1385208]
XSOE,[0.10057678]
