Name,Riskiness R
DRN,[0.48238545]
DRV,[1.96863908e+14]
DRW,[0.37873795]
FFR,[0.41646532]
FRI,[0.18977544]
GQRE,[0.13531254]
GRI,[0.35229533]
ICF,[0.15403996]
IFEU,[1.61833429]
IFGL,[2.07609088e+12]
IYR,[0.14843974]
KBWY,[0.15631686]
MORL,[0.23877851]
MORT,[0.15609186]
PSR,[0.12859035]
REK,[8.38244737e+12]
REM,[0.16051273]
ROOF,[0.20688961]
RWO,[0.40278983]
RWR,[0.16715081]
RWX,[4.16265451e+12]
SCHH,[0.16822833]
SRS,[1.71838165e+13]
TAO,[0.21777476]
URE,[0.87839632]
USRT,[0.18921341]
VNQ,[0.16434404]
VNQI,[0.66737281]
WPS,[2.31047933e+13]
WREI,[0.18039725]
