Date,Open,High,Low,Close,Adj Close,Volume
2011-03-01,25.920000,26.930000,25.650000,26.840000,24.322010,1324200
2011-04-01,27.000000,27.670000,26.730000,27.570000,24.983528,2157100
2011-05-01,27.580000,27.780001,25.879999,26.730000,24.222332,825400
2011-06-01,26.740000,26.850000,25.010000,26.360001,23.887043,1061900
2011-07-01,26.190001,26.820000,25.629999,26.110001,23.660501,564300
2011-08-01,26.250000,26.250000,22.080000,24.639999,22.328407,955400
2011-09-01,24.750000,24.860001,21.570000,21.860001,19.809210,462700
2011-10-01,21.760000,24.500000,20.820000,23.400000,21.204733,792400
2011-11-01,22.780001,23.930000,21.840000,23.549999,21.340664,369500
2011-12-01,23.299999,23.809999,22.129999,22.559999,20.443541,237900
2012-01-01,22.990000,23.750000,22.620001,23.600000,21.581829,147100
2012-02-01,23.850000,24.650000,23.770000,24.450001,22.359138,106300
2012-03-01,24.440001,25.860001,23.709999,25.430000,23.255333,456600
2012-04-01,25.389999,25.600000,24.250000,24.650000,22.542034,405600
2012-05-01,24.830000,24.959999,22.320000,22.799999,20.850239,453300
2012-06-01,22.400000,23.780001,22.180000,23.780001,21.746437,730700
2012-07-01,23.680000,24.209999,22.590000,23.230000,21.243465,264200
2012-08-01,23.360001,23.969999,22.990000,23.700001,21.673275,165100
2012-09-01,23.540001,24.770000,23.420000,24.559999,22.459732,93800
2012-10-01,24.700001,25.500000,24.299999,25.309999,23.145594,220700
2012-11-01,25.469999,25.680000,24.490000,25.530001,23.346781,343700
2012-12-01,25.480000,26.080000,25.209999,25.580000,23.392506,146600
2013-01-01,26.170000,26.389999,25.719999,26.120001,24.224115,158100
2013-02-01,26.200001,26.469999,25.680000,26.360001,24.446695,119600
2013-03-01,26.209999,26.889999,26.139999,26.510000,24.585806,108800
2013-04-01,26.400000,26.400000,25.200001,26.360001,24.446695,147000
2013-05-01,26.209999,26.969999,26.049999,26.240000,24.335402,89000
2013-06-01,26.190001,26.459999,24.910000,25.740000,23.871695,116700
2013-07-01,25.920000,26.760000,25.400000,25.990000,24.103548,79500
2013-08-01,26.040001,26.940001,25.850000,25.850000,23.973713,80300
