Name,Riskiness R
BZF,[0.21865993]
CEW,[0.25532419]
CNY,[2.04670157]
CROC,[2.9624377e+11]
CYB,[0.32102608]
DBV,[8.96595336e+11]
DRR,[28.49810607]
EUFX,[7.26861648e+11]
EUO,[2.86075687e+11]
FXA,[1.18615173]
FXB,[1.08293303e+12]
FXC,[2.67837056e+11]
FXCH,[3.68990981e+09]
FXE,[0.59332546]
FXF,[3.60662285e+11]
FXS,[4.17813904e+11]
FXSG,[1.32276324e+10]
FXY,[0.28403744]
INR,[0.03703426]
UDN,[1.19225496e+11]
ULE,[12.02835874]
URR,[0.57048059]
USDU,[5.43202737e+11]
UUP,[0.44857741]
YCL,[0.86463698]
YCS,[1.11760495e+12]
