Name,Riskiness R
AADR,[0.0930514]
COPX,[1.3441293]
DBAW,[0.14574048]
ECON,[0.43322901]
EDC,[1.02545728]
EEM,[0.31335528]
EEMS,[0.33991265]
EMCG,[0.68110146]
EMFM,[8.89287322]
FAN,[0.12729174]
FIEG,[0.2254115]
FLN,[2.93115295]
FM,[3.56974892e+11]
FNDE,[0.33102427]
FONE,[0.08519335]
FPA,[0.14415975]
FWDI,[0.40343577]
GDXJ,[0.82990285]
HEEM,[0.28495743]
HGI,[0.38158446]
HILO,[1.36039227]
ICLN,[1.56232351]
IEMG,[0.28397175]
IFV,[0.15800679]
IQDF,[0.22332339]
JDST,[1.211793e+13]
KOL,[1.92726412]
LIT,[0.14737113]
PBD,[0.39724219]
PICK,[1.73175326]
QEMM,[0.29437312]
SIL,[0.66800757]
SLVP,[0.58076955]
SLX,[0.69435516]
SOCL,[0.11226507]
SOIL,[0.78020064]
TLTE,[0.25146221]
VIDI,[0.1550252]
