Name,Riskiness R
BIL,[61266.65146811]
DFVL,[1.49900501]
DFVS,[7.44363697e+12]
DLBS,[3145.59037853]
DTUL,[5.33030125e+12]
DTUS,[2.4972459e+12]
DTYL,[1.33659264e+12]
DTYS,[2.52178296e+12]
EDV,[0.72778377]
FLAT,[2.40297479e+12]
GOVT,[2.18960537e+12]
IEI,[74691753.68614101]
ITE,[4.44851529e+12]
PLW,[4.1613253e+10]
SCHO,[4.98541301e+12]
SCHR,[1.44186264e+12]
SHV,[2.71462198e+12]
SHY,[2.2115881e+12]
SPTL,[1.06574747]
SPTS,[2.65151745e+12]
STPP,[1.81442175e+13]
TAPR,[1.627228e+13]
TBF,[1.5189716e+13]
TBX,[3.15766111e+12]
TLH,[1.30232858]
TMF,[1.01155173]
TMV,[548.16216065]
TTT,[1.73464105e+13]
TUZ,[2.40996741e+12]
TYBS,[4.43162905e+12]
TYD,[0.26635252]
TYNS,[8.10188513e+12]
TYO,[2.82892895e+13]
UBT,[0.75443759]
UST,[4.73100309e+10]
VGIT,[2.78114354e+12]
VGLT,[0.44192194]
VGSH,[2.25744696e+12]
ZROZ,[0.55429822]
