Name,Riskiness R
CHIM,[0.53847478]
COPX,[1.00964535]
CROP,[0.82391521]
CUT,[4.31692029e+10]
DUST,[1.13356003e+13]
FLM,[1.28295707]
FMAT,[1.56493634]
FTAG,[7.13655356e+12]
FTRI,[3.24303899e+12]
FXZ,[0.3507125]
GDX,[2.38062859]
GDXJ,[0.71563453]
GDXS,[7.99920396e+12]
GDXX,[0.89808471]
GNR,[2.70624147e+11]
GOEX,[0.54908887]
GRES,[7.35286802e+11]
GUNR,[9.79768081e+11]
HAP,[8.19433962e+11]
HOML,[0.37893958]
IGE,[4.33267959e+12]
ITB,[0.22109385]
IYM,[4.43763201e+10]
JDST,[7.60805588e+12]
JNUG,[2.26180064]
LIT,[0.17107522]
MOO,[1.83284501e+12]
MXI,[1.16163978e+11]
NUGT,[4.34138612]
PAGG,[2.2749991e+12]
PICK,[3.03631463]
PKB,[0.29345224]
PSAU,[2.58253218]
PSCM,[2.43934449]
PYZ,[1.44737242]
REMX,[2.44796315]
RING,[2.04146027]
RTM,[0.80731259]
SBM,[4.37717778e+12]
SGDM,[3.35684708]
SIL,[1.52093479]
SILJ,[0.65879185]
SLVP,[1.26895162]
SLX,[0.58605725]
SMN,[6.07652881e+12]
SOIL,[1.04267736e+12]
URA,[5.09369079e+12]
UYM,[0.53734051]
VAW,[1.66983857]
VEGI,[1.44994692e+12]
WOOD,[1.00996553]
XHB,[2.42759296e+11]
XLB,[1.71417907e+10]
XME,[0.79687887]
