CARZ,CROP,DZK,EDOM,EFO,EFU,FDTS,FLM,FPXI,FTAG,FTRI,GDXS,HGI,HSCZ,IDMO,IPO,ISZE,PAGG,PEX,ROGS,SCID,SMCP,SOIL,YLCO
-0.01956149103506469,0.03228931744005027,0.030838825638920337,-0.0018559152208616246,0.028704334555817144,-0.03696622117060889,0.04744982659992808,0.009789669226813836,0.03234325622771659,-0.024920730492357646,-0.012070229366823004,-0.12223451327433625,0.009290130375194815,0.019312315518346227,0.010560437760158092,0.011950346151594408,0.0031542728296316018,-0.044481096614979766,-0.008045730729765685,0.03259568665873225,0.007024361432341572,0.00045417801998179103,-0.039062488001887205,0.013949433304272023
0.029052196623510138,-0.016890809416317404,-0.06966515259142039,0.005951045483947782,-0.04819678246931109,0.047768052362821584,-0.04041869492916727,-0.017739294554455384,-0.011708786981624423,0.017863848017850747,0.013049330343470495,0.10396975425330816,-0.004711129697450799,0.011693754788318595,-0.057675606070961276,-0.04216275362302207,-0.024788577158460445,0.015763662986062202,-0.007477866489922515,-0.02727979767935836,-0.035299203236705386,-0.07258288367758138,0.0011613906395872744,-0.030954428202923576
-0.013860260064898594,-0.0117722383125541,-0.057342108395808125,-0.020048490697227802,-0.03661642515927552,0.030936333376005758,-0.020100495559368103,0.03254932869696196,-0.035899509494268664,0.009610775846328022,0.03752356405542781,0.2939497716894978,-0.0033333126517840787,0.010471190728837156,-0.04225356234808246,0.02765442944619903,-0.0192627824126517,0.021729751050938276,0.024664874271543118,0.025240331724469944,-0.03286585791554633,0.04644897459742569,0.016241589624126217,-0.061224489795918324
0.029306172700031618,0.012234375272282128,0.1009064874795899,0.04847141214710835,0.05111853871162179,-0.0497501389613717,0.0075414842351904455,0.02277817867716808,-0.017274366213233337,0.03581154337785985,0.04068696869488088,-0.05822673136303485,0.008695757291301747,0.017616584220065273,0.0044563127508293375,-0.006727560513971109,0.0004268687664291456,0.025855094283057743,0.020669773907969046,0.028135998471448785,0.00570904616505261,0.060710947647845924,0.025113923793672704,0.0255198487712665
0.04490161129627359,0.04113114956974217,0.07475619248967454,0.035238405051924535,0.06522494950732298,-0.06592787835288738,0.036444877476695184,0.005368860501712918,0.061829496921652974,0.05957825852490521,0.007005127732203727,-0.2622950819672132,0.04802032133246906,0.02322363633526529,0.054154611052333095,0.03628458870292348,0.014291744654911481,0.041358101561339164,0.022403124180324148,0.02217508573462758,0.06170095329960041,0.010230223574840106,0.1059366545619824,0.024884792626728068
0.0075629156953488,0.018862058580585584,0.028024204532860232,-0.012494738125867998,0.021806843924737227,-0.02431788143483057,0.025603771450838725,0.00870251169496615,0.013303709032452142,-0.005389757893673461,-0.023478053247283224,0.0692063492063492,0.006385753233755539,0.029514538419570274,0.008043966927853042,0.05508877943012449,0.05420400803469139,-0.0047337977332216,0.0027840633870601073,0.028560673161564555,0.011504753857550776,0.035792230467044966,-0.04158002496133757,0.017985611510791463
0.009174163961889123,-0.01699542315230148,0.0962934752716956,0.0715035293823502,0.06297301916626763,-0.06413365911274928,0.011347610074692129,0.025294137254901896,0.05032826341919086,0.032930446400045166,0.0017808633184501683,-0.032660273159144874,0.0145938071745005,0.021124119253789733,0.015539864064101103,0.02300889531182968,0.029959583697609062,0.013476193542890796,0.016153471508198482,0.013627303518103463,0.043766008606573314,0.0261272650653182,0.00867689717466495,0.014134275618374569
-0.0023964831880845306,0.016363047100294563,0.07191407663704641,0.0031384073675584986,0.04678069618879509,-0.04774295166974738,0.03215315435451041,0.03327592210220076,0.032291698606454686,0.00976836616578136,0.023375949818360223,0.03376298135279425,0.02187224631198606,0.030772113542000483,0.009362435106182652,0.03041547236472517,0.0,-0.002016512161555553,0.05308017973961033,0.014275399194099403,0.054485096946124974,0.0005749486652977143,-0.0010753647216205696,0.028745644599303143
0.007732640765324014,0.03675579216964738,0.10246978031550767,0.10676574268565622,0.06897214594170094,-0.07060021266456208,0.037602241570617416,-0.014436405967729087,0.05449040708990456,0.01518775809322953,-0.01396151786323056,-0.05522565320665082,0.036419734249465485,0.025696206276579862,0.028547939949476436,0.05756307689122275,0.050314335706912496,-0.02040009704276112,0.02534325159947352,-0.0030286738056148482,0.04793719106831665,-0.01370870957149902,-0.004305648034132776,0.0016934801016087698
0.007399225512904927,-0.004687950970411181,0.003936011668902693,-0.007773821802507014,-0.0006188002565965397,-0.004036706531799714,0.006302660353817144,0.018779342723004692,0.006698566842167594,-0.008267771415825709,-0.028318690544254174,0.04714016341923319,-0.014889756421509324,-0.0013976546842716273,0.005631476254972744,-0.004767710422593399,-0.016167557781759163,-0.014817870918792596,-0.02587203754793876,0.011436765966015144,-0.0020623157879278912,0.006658343459910807,0.0,0.0300084530853762
0.026987561083155826,0.01471890049333852,0.07614599671763289,0.07001776659365988,0.05279925722451096,-0.04826824602342407,0.0470972505304893,0.01235019354838709,0.060040218300124085,0.03157056131491252,0.05666436576586376,-0.08103241296518605,0.030377010609157862,-0.005598253650023775,0.0642583933285753,0.03182943773415242,0.04250232697508708,0.03965521559092572,0.06350439819019721,0.039089679909272715,0.03343978022278464,0.017362545789063908,0.04756748907765721,0.04226508001641352
0.010726765100961938,-0.018566901065925,-0.003222718487369219,-0.004739416049211231,-0.002268225765259797,-0.004258623881386195,0.013812196679441351,0.0009104698073733324,0.029473448986506237,-0.020574587844684283,0.008726013081660907,-0.15662965382103194,-0.01774087258296482,0.025605713231371046,-0.0003801091588824496,0.013198645837541307,-0.00018658316025047336,-0.0027493406535981178,-0.0265650938140446,0.009839537811749302,-0.0034902352780791647,-0.03136944204106292,-0.033023828081104836,-0.009448818897637734
0.06871844663379711,0.022169703412577717,0.06606681391928684,0.04336731599327491,0.04403471523480766,-0.042379381849389164,0.015110270607784504,0.03310896792597826,0.005819045735682557,0.06143468651457014,0.0233563714284528,0.14312267657992556,0.021673453261849187,0.03420823722073887,0.023193928790475538,0.01915723172223536,0.014741655273130832,0.034265504527420804,0.00261044515554687,0.03055509673101965,0.03542628022413569,0.014053234921270108,0.08217717633430897,-0.0011923688394277082
0.037033789703306286,0.012724113694151691,0.04351273098627431,0.0009829744386145724,0.03193546494544733,-0.034104733878342064,0.03912337704048549,0.02218696914620592,0.01974522680570796,0.03568252333103245,0.03662511465566748,0.04065040650406502,0.02347540703168804,0.032034714286716726,0.033628074634100544,0.05477700013037712,0.019124632301046357,0.01913736553814016,0.026736552803908558,0.009520635313529622,0.002114204856515764,-0.00996984238613332,0.012820647641296905,-0.0003979307600476725
0.019230883570555274,0.00028550342403420856,0.01882738205033424,0.005701261753049274,0.00976869494243505,-0.014712038980702688,0.028079117836701698,0.01877691677479621,-0.012363332244958064,0.0028933651325437986,-0.00247328119883242,-0.0019531249999999586,-0.004064946338019474,-0.011041602334669257,0.009406587067151207,-0.00855929554819988,0.009599306388981715,-0.00861432031545302,-0.01730262227402095,0.026302062571893863,0.003164616636911156,0.06965577760553976,-0.011684562536240244,-0.01648089171974528
-0.004481254734865851,-0.0028546555091579465,0.022448209127651702,0.008422429550774166,0.026545987723565874,-0.027730443972140962,0.019049724387502798,0.006594521585974214,0.018417187955887232,0.015146094066295175,0.02314040716205195,-0.08741030658838878,0.016909697513481325,0.019958441171615462,0.008960506034416945,0.014748234364524902,0.012296304799653296,0.03400082589461837,-0.13579350935554535,0.0038156327086563374,-0.02839123288880756,0.0193756779805587,0.03743833228310413,0.01878086294827177
0.035062719085463184,0.017307343784149498,0.16513208568915402,0.08103591906120547,0.09657716373985092,-0.09126813833788083,0.07117116859074883,0.04837898619820236,0.11098438952409842,0.04618116086791296,0.04765758638312277,-0.05503931379556823,0.055303625632013666,0.0295590260502342,0.07983693192843236,0.004253840064797863,0.04848348150047549,0.03328063006565275,0.21137570813045906,0.058259524792380175,0.11445393396036553,0.021843342473398784,0.01953779360633704,-0.015891934843067227
-0.02197282305883332,-0.04770014999482899,-0.15751771823933422,-0.04651991444979127,-0.1016844603109881,0.09077745718012012,-0.06707316277504585,-0.06281041499759654,-0.04825115860845868,-0.04719862499554119,-0.030069401133242225,0.21180030257186072,-0.05312165523747011,-0.014711051456145782,-0.028486283769393675,0.0024708574475687233,-0.0385271207198396,-0.02732439820260484,-0.026541573606115584,-0.042197913526231125,-0.049168024862584835,-0.06202891198091464,-0.03846142826390372,-0.07428340734759789
-0.04329523126440514,-0.011627892626679957,-0.02813909413230034,-0.02264782529399163,-0.020893821054534512,0.01814964443404964,-0.01893167672467841,-0.02820998364814543,-0.0029507914715560628,-0.05238777687798203,-0.01987282526613919,-0.06554307116104863,-0.019086199160902727,-0.024121341054392374,-0.05182411003532696,0.010915494429208588,-0.02375890058862045,-0.02152492001845413,-0.011566997536567251,0.006973062785434153,-0.0037217562835058994,0.0016392787173643744,-0.027316999040522497,0.0200610553859573
0.01002933282982061,0.028657513173900768,0.03654629454776636,0.010373517858551774,0.027124075926291926,-0.038695599760679183,0.022827803638505752,0.04415900774102737,-0.01292030547451502,0.014519539579038603,0.0342257101778984,-0.04676018704074823,0.01606783532290501,0.03988510732489512,0.016060959650991573,-0.0021227915540955647,0.018162043346841523,0.02510053585010551,0.013933319010329912,0.002140369990435005,0.01831900075205196,0.007903560593964569,0.02808417440582015,0.008123129542539449
-0.03535954813288671,-0.008211116051336155,-0.05822477730116686,-0.049439315623484664,-0.04178079325746767,0.04658514247444352,-0.02208200551990156,-0.034540843623954286,-0.0130861315985595,0.017439708697271142,0.009456359321947458,0.0077084793272600705,-0.008191957447054513,0.003876752383581467,-0.016335181630901745,0.017470356105884606,-0.015269408154343968,-0.013474062719340794,-0.009350871419049498,0.01419689843329179,-0.02649030483480434,0.022970297029702904,0.018536488948130547,-0.0016963528413909733
-0.06678385917851484,-0.019515077557202592,-0.0583970091408631,-0.07643735039726635,-0.03883722034066015,0.03111501966791997,-0.03847931674949608,-0.0242582726746645,-0.039088487243243125,-0.042304852585630284,-0.03590948698260374,-0.0021557719054242407,-0.031858421156225336,-0.009591333233050777,-0.034296009560826526,0.02197798861134383,0.005905319077423929,-0.00959768563479839,-0.004719755786811763,-0.02152374303537563,-0.017355649562586013,0.01149829655439418,-0.007662801248804757,-0.010195412064570877
0.02140520963790251,-0.014776911152057225,0.07727838487903978,0.08498426005718647,0.054784321690006084,-0.04903605693112439,0.014749258880883569,0.01931679484886425,0.030803555469695737,0.023922287829368574,0.04562444096348975,0.09213185587845836,0.04081022064380252,0.0030043440136179184,0.03108814708471942,-0.005240223974080279,0.010179183937044116,0.014703956329597388,0.0455030207449119,0.017218159761567226,0.0215707133482642,0.0017988670035263355,0.026061843788527973,0.012017167381974144
-0.030707633245402068,-0.017141020169047113,-0.0753736770160367,-0.0359019036135285,-0.04935363588586652,0.044953667796399734,-0.02662872831904397,-0.028075152550441983,-0.015739227786369433,-0.004870866069614997,-0.018823526348469653,0.2876651777168018,-0.003564927924806801,0.007251290569237698,-0.016537992500002402,0.0402842774306449,-0.01627469212733721,0.010354977702618349,-0.016098792555813052,0.007064358813547677,-0.011730758202435769,0.06204630549400177,0.017873848603306694,0.016963528413910186
0.0016529479249310938,-0.007785736902754249,0.01531982210757836,-0.015077137495277018,0.014585834565700166,-0.02066647897491186,0.019296587423331672,0.0216645788348904,0.004283268807317647,-0.016942666105582406,0.018385205787405604,0.001288418589205619,-0.02444848199446581,-0.0005437417960260243,0.02466368959541008,-0.014643656018191259,0.015364736501875644,0.01903366462607996,-0.016362091283906317,-0.012003171360414214,-0.009934239261583223,-0.041657709187711424,-0.0009241750241840641,-0.0010842368640533696
-0.05485010182005343,-0.06967991480415879,-0.2282489648441003,-0.10788819345336233,-0.18737823842243026,0.17579674781604487,-0.12637637621932396,-0.1159215585792544,-0.1147610470642787,-0.09649193926058253,-0.04572874768721101,-0.06656763177431319,-0.07132860795979806,-0.08000002006901719,-0.0951860559957188,-0.12633335828766198,-0.09387808029321246,-0.09375396043877114,-0.049776932127592384,-0.07825813975211812,-0.083886639644496,-0.10322823210316187,-0.09158182281373158,-0.045670869165901365
