Name,Riskiness R
AGF,[7.14146381e+12]
AGQ,[8.16353636e+12]
BCM,[1.8871209e+12]
BDD,[0.40719348]
BNO,[1.15309622e+12]
BOIL,[3.67844023e+13]
BOM,[3.94185613e+09]
BOS,[49.65246507]
CANE,[8.17598369e+12]
CORN,[4.93290042e+12]
CPER,[4.42195277]
DAG,[3.60739557e+13]
DBA,[8.58766804e+12]
DBB,[0.2764491]
DBC,[1.34250539e+12]
DBE,[2.29796729e+12]
DBO,[6.89692286e+12]
DBP,[4.327034]
DBS,[3.03935322e+12]
DDP,[0.86515967]
DGAZ,[1.49912177]
DGL,[0.99561721]
DGLD,[4.13958927e+13]
DGP,[0.81834828]
DGZ,[1.27955733e+13]
DJCI,[4.56742255e+12]
DJP,[1.06306912e+13]
DSLV,[1.32549409e+13]
DTO,[16.61645893]
DYY,[3.13613728]
DZZ,[6.88058794e+12]
FTGC,[1.53483983e+13]
FUD,[1.16821982e+13]
FUE,[6.78058585e+12]
GCC,[1.22403879e+13]
GLD,[0.51529647]
GLL,[2.41814049e+13]
GLTR,[2.47163167]
GRU,[6.84394716e+12]
GSC,[2.63155058e+12]
GSG,[3.89389911e+12]
GSP,[4.31473475e+12]
IAU,[0.47641276]
KOLD,[0.66335731]
LD,[0.64401671]
NIB,[1.53493165e+13]
OLEM,[7.60266971e+12]
OLO,[8.48223603e+12]
OUNZ,[0.51745543]
PALL,[0.47032433]
PDBC,[7.49803956e+11]
PPLT,[9.57145658e+12]
RJA,[4.26836758e+12]
RJI,[2.92012247e+12]
RJN,[2.39663695e+13]
RJZ,[0.65448901]
SCO,[2.29776046e+13]
SGOL,[0.50950001]
SIVR,[8.56700868e+11]
SLV,[1.5720188e+12]
SZO,[4.13777047]
TAGS,[1.79880546e+13]
UAG,[6.32229201e+12]
UBG,[0.41701313]
UCI,[1.41384473e+12]
UCO,[4.79867297]
UGA,[3.5828073e+12]
UGL,[0.66638518]
UGLD,[1.2674969]
UNG,[1.0275206]
UNL,[2.43714786e+13]
USCI,[4.2676239e+12]
USL,[2.97877506e+12]
USLV,[1.43832999]
USO,[4.0559435e+13]
USV,[1.69547976e+12]
ZSL,[6.5428089e+12]
