,AMJ,AMLP,AMU,AMUB,AMZA,ATMP,CRAK,DDG,DIG,DRIP,DUG,ENFR,ENY,ERY,FAN,FCG,FENY,FILL,FRAK,FXN,GASL,GEX,GREK,GRID,GUSH,ICLN,IEO,IEZ,IMLP,IXC,IYE,KOL,MLPA,MLPB,MLPC,MLPG,MLPI,MLPO,MLPY,NLR,OIH,PBD,PBW,PSCE,PUW,PXE,PXI,PXJ,PZD,QCLN,RYE,TAN,VDE,XES,XLE,XOP,YLCO,YMLI,YMLP,ZMLP
0,-0.016309257087456452,-0.021910057410677357,-0.014305170878994154,,,-0.006213297321952157,,-0.04909863560413019,0.1103277765922188,,-0.1069375327813066,0.008890733537159664,0.04223327650453132,-0.15002101849284624,0.06942020446115128,0.01952738268293181,0.053852412092497845,0.06224053818288713,0.061566320160894354,0.06121608213613552,0.04717548076923077,0.09121148668662546,0.11527882204167442,0.060803412436058746,,0.07922689092228914,0.048174189014330564,0.0834013356586824,-0.011836234169259089,0.05895409553980247,0.05449942328588849,0.027103549874646395,-0.01607921451608453,,0.0030348319404624392,-0.0009376862450384374,0.0022863415133419786,,-0.017534087966705067,0.06647344300518862,0.07343891089801383,0.11883567862858815,0.11719982376805564,0.10485879217241248,0.05571847426719143,0.02631586372153841,0.04901613643879758,0.08981282848940547,0.07360163801189624,0.10234502315612015,0.044323630750750326,0.18738870522709428,0.05569608782693635,0.09551959046090139,0.05121114849075955,0.059923969648918426,,0.0028554393973366514,-0.021551776442769555,-0.014738772733627154
1,0.027643293201945193,0.014359563469270534,0.024856250556582853,,,0.029851680060618013,,-0.030657456794074923,0.04724649208094992,,-0.05312931525399564,0.01839074607080831,0.04739029901852413,-0.06940995004636688,-0.009860399716455916,0.04334681445667135,0.021619543039555458,-0.001953127284568158,0.018874442582983215,0.03555890793782106,0.1230989956958393,-0.02133800199727394,0.007793368796854146,-0.0030708837644823866,,0.0026857702677077484,0.02878610330532119,0.029828311852777373,0.028939494847612407,0.019566665803355948,0.021233874055070222,0.016492592399007133,0.028448875509758404,,0.007942476401219709,0.018952149127126963,0.021020326947318826,,0.012499629779995977,-0.02038824114226812,0.03092987156492312,-0.02456660214961088,-0.0354223286405118,0.05154430085079872,0.014197565501137226,0.049194820221887404,0.044560612455110275,0.029378186738328347,-0.005789005729022699,-0.01789185913817364,0.01998013896261592,-0.05331907344824692,0.024902219971019685,0.031011166505238427,0.01608675754741846,0.030707369778145602,,0.0018987742688300463,0.00914310711579502,0.012930937915611755
2,0.041684697239602254,0.02548137032842584,0.04061441089833857,,,0.04219266403506233,,-0.06450276295561894,0.10051416441953161,,-0.0960680321334129,0.042189134387995174,0.0672618775053555,-0.15130529911813984,0.016490600551388918,0.09244416587528644,0.05566966931412832,0.0735813716658745,0.0687100010718911,0.04542149636047967,0.29535002554931017,-0.0337705775561637,-0.0561660567089099,-0.017584283828339407,,-0.04464259909712893,0.06563649144056476,0.03623981282900512,0.04439951751547097,0.05985824407541678,0.05301054213837397,0.029204831564356496,0.028500698933680027,,0.0502158692367898,0.027078583900310677,0.02435356620914384,,0.018518831872865335,0.0031712781825470287,0.03556516232358166,-0.03777789978856023,-0.06748699963340361,0.011476298847271294,-0.007608206565458984,0.07638200319595873,0.04300525376394928,0.03854706671819763,-0.023291588005794443,-0.07072033662282805,0.05924183280288436,-0.07532232917362214,0.0506969656835346,0.0206197934808149,0.057726222636317624,0.08255901004440078,,0.03852024524378744,0.01785703942034285,0.05075786585190578
3,0.02103949657249352,0.00717829888579233,0.023286410064631575,,,0.028027610900298455,,0.009786493184728436,0.01527181691968433,,-0.0315070953928398,0.03376888782804568,0.016069128270809113,-0.05524176091238583,0.07364990351177479,-0.0030973634163410898,0.013172375068312613,0.01749887978685378,0.017648946857941335,0.009868316186773776,-0.02445759368836292,0.048693635709974696,-0.018973792694378055,-0.022804743645363414,,0.04112120407019268,0.02942146028299952,0.012172742090280117,0.021255890294483996,0.0066825703824087,0.012897384778801306,-0.035733096444142194,0.008433674590134539,,0.035481477307559815,0.04488675904506157,0.04598934723996067,,0.05671397706474749,0.002766340943812128,0.01918648617065968,0.02309477063185404,-0.021244167163882038,-0.01615375503030974,0.0015332358863668516,-0.006878500764458797,0.010763429723390167,-0.0017844983148115059,0.019454376577799005,-0.00954389450382174,0.011164775431545967,-0.0022015678895797247,0.012822412273880797,-0.004920854872675476,0.016748230200883896,-0.00734430215964317,,0.020852542519718336,-0.0027412958486815026,0.01666665190153884
4,0.0706958566017487,0.041666666666666755,0.0707530623934847,,,0.07208980263527431,,-0.06607928775682008,0.11642027797517616,,-0.10026699816096418,0.06427834125695439,0.060827173031824215,-0.1541527188606011,0.016768202768860076,0.04749210985397912,0.049476381749579385,0.03081349849475927,0.06844219124788044,0.060441598517268665,0.1500202183582693,0.0637437781924527,-0.01098891337303857,0.011802464079111036,,0.0646318694186125,0.042870997872541027,0.08404403856054495,0.08263732094863309,0.03897200394902015,0.04816364878858814,0.020163368992168158,0.048973292116521475,,0.04335659028225853,0.057260542983860414,0.056648512367767544,,0.05263182102474699,0.03507383744284801,0.08734945743663096,0.0489090027345562,0.06821704397360243,0.0650898402171114,0.03490518518996875,0.0314334315275723,0.06831580978759198,0.06864498376574793,0.011695637020948054,0.10010683101588601,0.054183109976618855,0.09266973389279784,0.05349432393704738,0.05955722154047839,0.050257036138980644,0.06801662767917638,,0.03222888325638206,0.054902236695577616,0.011166549761707872
5,-0.03780078911676044,-0.027368421052631556,-0.03544356650629387,,,-0.026615732420012462,,0.024056565876036044,-0.07871864567830723,,0.068537371704685,-0.02745849788662478,-0.04554557142471978,0.09897868910624684,-0.05247278910185217,-0.11802950291586026,-0.0338478064614483,-0.02883642044165118,-0.06521739063657507,-0.03829665304265217,-0.32858649789029537,-0.07984796509407081,-0.06177780938923347,-0.04841881816225526,,-0.04860445217367988,-0.04089835537090065,-0.06376378223212141,-0.03976456411731956,-0.030387437254816442,-0.031158802029262113,0.001068603581375154,-0.023081359191295305,,-0.02389066570506663,-0.04806043647218321,-0.046433316023811386,,-0.04797992256459214,-0.044926835200455255,-0.06198050376942009,-0.0692731463198457,-0.08199764414179078,-0.11622543799433911,-0.04107809994058092,-0.056214435069166915,-0.057838985249254876,-0.07372390420054833,-0.06397602170303959,-0.06958448102274897,-0.04408550950128123,-0.11554855485053886,-0.037371361502411375,-0.08700867474010912,-0.03018776963749786,-0.08316017198738672,,-0.009608962353210968,-0.01436927312450767,-0.0002318828390155039
6,0.07003956397788834,0.04491336580086584,0.06626874211962917,,,0.06445305469414771,,0.0023030690028952388,0.057353660058317824,,-0.054292912133317495,0.06623424566959911,0.03927507473049686,-0.07433870652228178,-0.014308330809494112,0.02120473832930372,0.02644743041810624,0.01702272262985178,0.03441874272691697,0.032407497915822495,0.04582351400890285,0.07636364708084115,0.011842726088854052,0.04717764075301924,,0.052725819978556084,0.03272711917455127,0.018656776063963022,0.07453997265372388,0.0247418045016111,0.024831217691468836,0.03255061251960891,0.03721188752694934,,0.08018045111137982,0.10612613400791591,0.09877463393553204,,0.08308542642866601,0.024516872478953636,0.01808778814632316,0.06264502512651535,0.08585039124491192,0.02970503793926274,0.035681108426685225,0.040726507682719744,0.059918328340893875,0.026086893841202857,0.028758053146952733,0.09690934835346263,0.03289473618731786,0.10071036663486688,0.026554884253907212,0.01938092573992923,0.021836270978041243,0.0499404414628061,,0.05310531816115111,0.007559595533464427,0.038516649632581924
7,-0.004948502697191948,-0.007250078055415722,-0.004405429001739904,,,-0.002820800501674681,,0.0758272423840181,-0.15283423514731478,,0.16608811897192355,-0.04034574213936456,-0.1145350237837364,0.25868713700027607,-0.07419365557155659,-0.15573388103922045,-0.08217257072524534,-0.07621074780642946,-0.10371710006440803,-0.10831316933628998,-0.4041061592388583,-0.08538080223746393,-0.12968168660720614,-0.04880641152016414,,-0.0772496027428551,-0.09361005340781677,-0.09998622393568046,-0.0037890662252719268,-0.07957174272284828,-0.08177451985958906,-0.11576231018154876,0.0014634601868325956,,-0.038881580717425424,-0.018735547278320445,-0.010817771757011353,,-0.026905758076777912,-0.011284133935855015,-0.10061632559557636,-0.06113543004173018,-0.07320637105045766,-0.12648779149380762,-0.10485344582062159,-0.11792712389476213,-0.10782500779276037,-0.10663860716629878,-0.06861492323045822,-0.08834763647418113,-0.10553488635060884,-0.06314813214361806,-0.07830741136871466,-0.12215916788511334,-0.0822362471478556,-0.12928509512866215,,-0.021794879821502865,-0.030055165492598346,-0.03662752585552778
8,-0.04559150330897332,-0.03077725612936898,-0.04486998153090149,,,-0.02783783532434528,,0.048697117694563564,-0.08073795760653395,,0.05495757026175194,-0.01573570476737417,-0.09101636260053134,0.06503072088594983,-0.04128001657465097,-0.16080324115702663,-0.03474182177623936,-0.05705484136630437,-0.10501672800309145,-0.05971636017090786,-0.46176470588235297,-0.04415720101555622,-0.15545983836603663,0.016462752952525778,,-0.03863835761023419,-0.06525002271094384,-0.08333410788725283,-0.049493234924479906,-0.0463048190489193,-0.032509727941724326,-0.023962615041153316,-0.028258158606781592,,-0.03708768691883216,-0.06634869433462733,-0.057742864630353725,,-0.08090106225296441,0.03994478159910033,-0.08889337522190033,-0.023683527807911404,-0.039182308735854994,-0.1337181078990746,-0.035754287464410686,-0.04813867697804522,-0.08020984250510645,-0.11841960799599122,-0.007263021064283905,-0.04108672613602548,-0.04877210053408366,-0.05658069561386102,-0.0398869051996004,-0.11232679692390792,-0.03034587633349591,-0.11363531596159339,,-0.02191426314878033,-0.04794117870070123,-0.021367908254770616
9,-0.038294670384469646,-0.025834230355220502,-0.039148210557522864,,-0.002477459310668955,-0.012408672954618241,,0.07372719306227561,-0.18120599725000114,,0.18645539731031904,-0.026925818380652222,-0.11580460549376081,0.2626726506173545,0.014572018542396188,-0.16255848595880731,-0.09044246055397279,-0.08299253195398253,-0.13751866353006628,-0.11157013543566541,-0.47540983606557374,0.004391389270384642,0.04585993563056393,-0.009446915387028913,,-0.02105265880868297,-0.10782144276358066,-0.14398813721578568,-0.04202211345107676,-0.08682118293004203,-0.09189845832277921,-0.029341281254015885,-0.021958574927345684,,-0.03159013180773956,-0.013239773684374479,-0.0007884555700367575,,-0.07781926928146703,0.0,-0.15619479652390722,-0.03656592663422542,-0.0877484644022356,-0.1839510583240194,-0.03275249334898281,-0.10739099421668455,-0.13791826452114148,-0.16023344150131896,0.0189199863657309,-0.02736721838879938,-0.09557755883408442,-0.06831795165934373,-0.0925412446876529,-0.16193447796629884,-0.08693650971693359,-0.16083451152514902,,-0.013122103844215848,-0.12085348041693326,-0.04999981688492809
