Name,Riskiness R
ADRE,[0.17848891]
BBRC,[0.4127474]
BICK,[0.16820162]
BKF,[0.19114532]
DBEM,[0.24701934]
DEM,[0.3453113]
DGRE,[0.35648479]
DGS,[0.21520568]
DVYE,[0.3154484]
EDC,[0.94298871]
EDIV,[0.25063046]
EDOG,[1.47799753]
EDZ,[4.30190328e+13]
EEB,[0.13853005]
EELV,[0.31941088]
EEM,[0.25542619]
EEMO,[0.95268496]
EEMS,[225.59492007]
EET,[0.54721691]
EEV,[5.18994041e+11]
EMFM,[0.44096406]
EMIF,[2.36920356e+12]
EMQQ,[0.31152856]
EUM,[9.73501835e+12]
EWEM,[0.3571485]
EWX,[0.33648212]
FEM,[0.17935894]
FEMS,[0.25297822]
FNDE,[0.14906866]
GEM,[0.24790486]
HILO,[0.29617339]
IEMG,[0.24285552]
JPEM,[0.19230563]
PIE,[1.76571519]
PXH,[0.13924117]
PXR,[0.82813876]
QEMM,[0.73337409]
SCHE,[0.24346237]
SDEM,[0.57629347]
SPEM,[0.20474091]
TLTE,[0.32505292]
XCEM,[0.20498085]
XSOE,[0.24470071]
