Name,Riskiness R
BDCL,[0.37871471]
BDCS,[0.19808939]
BIZD,[0.16187527]
CHIX,[0.32638618]
DXJF,[0.9805784]
EUFN,[0.37530595]
FAS,[0.26249594]
FAZ,[1.05098201e+13]
FINU,[0.28161049]
FINZ,[6.91935135e+12]
FNCL,[0.09070058]
FXO,[0.07570266]
IAI,[0.12370756]
IAK,[0.07563464]
IAT,[0.13755723]
IXG,[0.14098031]
IYF,[0.08849239]
IYG,[0.1155245]
KBE,[0.15102327]
KBWB,[0.1366589]
KBWD,[0.17814837]
KBWP,[0.05644045]
KBWR,[0.16229337]
KCE,[0.31306146]
KIE,[0.0623618]
KRE,[0.15097712]
LMLP,[14.53671364]
PEX,[0.11673265]
PFI,[0.20779628]
PHDG,[6.71664437e+09]
PSCF,[0.10695774]
PSP,[0.1136996]
QABA,[0.12542097]
RWW,[0.09993103]
RYF,[0.06977666]
SEF,[1.34220531e+12]
SKF,[7.83672309e+12]
UYG,[0.18189697]
VFH,[0.08867343]
VQT,[5.34409095e+11]
XLF,[0.07780734]
