Name,Riskiness R
DRN,[0.52837963]
DRV,[6.88293272e+12]
DRW,[1.45050896e+12]
FFR,[1.26502918e+12]
FRI,[4.0924167e+09]
GQRE,[1.51415486e+12]
GRI,[1.83913318e+12]
ICF,[1.11051536]
IFEU,[2.11557107e+12]
IFGL,[5.24122665e+12]
IYR,[1.78886753e+11]
KBWY,[0.44697964]
MORL,[0.7328905]
MORT,[2.25822338e+12]
PSR,[7.06527398]
REK,[7.02618248e+12]
REM,[2.62411719e+11]
REZ,[0.72656751]
ROOF,[1.35431125e+11]
RWO,[6.24108756e+11]
RWR,[1.82415416]
RWX,[4.42188042e+12]
SCHH,[1.42991578]
SRS,[1.28966151e+13]
TAO,[1.44699394e+11]
URE,[0.5341707]
USRT,[1.85334454e+11]
VNQ,[2.75664086]
VNQI,[1.65870683e+12]
WPS,[1.33441844e+12]
WREI,[1.30465936]
