Name,Riskiness R
AMJ,[0.64522011]
AMLP,[4.10078857e+12]
AMU,[0.63060395]
AMZA,[2.39729727]
ATMP,[0.31729628]
CRAK,[0.04418733]
DDG,[5.16070545e+13]
DIG,[0.39219388]
DRIP,[8.41526673e+13]
DUG,[1.47230672e+13]
ENFR,[0.20426506]
ENY,[0.29322131]
ERY,[3.16718589]
FAN,[0.12904339]
FCG,[2.15196663e+11]
FENY,[0.19949059]
FILL,[0.10854095]
FRAK,[0.5239634]
FXN,[0.36749265]
GASL,[6.40036059e+13]
GEX,[0.16642083]
GREK,[4.45679687e+12]
GRID,[0.07005012]
GUSH,[3.17455543]
ICLN,[1.0314818e+11]
IEO,[0.2433964]
IEZ,[1.4271455]
IMLP,[0.4548539]
IXC,[0.11906493]
IYE,[0.19217516]
KOL,[0.14322915]
MLPA,[0.64176461]
MLPC,[0.61100336]
MLPG,[0.24999345]
MLPI,[0.79308712]
MLPO,[0.56312409]
MLPY,[1.37307855]
NLR,[0.11256004]
OIH,[7.09174696]
PBD,[0.19566966]
PBW,[0.18921113]
PSCE,[1.47972942]
PUW,[0.14209359]
PXE,[0.37345887]
PXI,[0.3689687]
PXJ,[8.01821088e+12]
PZD,[0.05456074]
QCLN,[0.09203939]
RYE,[0.26993173]
TAN,[3.1432612e+13]
VDE,[0.1854402]
XES,[2.57018197]
XLE,[0.18125622]
XOP,[0.36781556]
YLCO,[0.13740992]
YMLI,[0.43970454]
YMLP,[1.30852337]
ZMLP,[1.96795975e+12]
