Name,Riskiness R
AAXJ,[0.36202671]
ADRE,[1.02023087]
AIA,[0.2200435]
ASEA,[6.28188321e+12]
ASHR,[0.3108688]
ASHS,[0.47401375]
CHIE,[7.06899885e+12]
CHII,[0.39243698]
CHIM,[0.41285842]
CHIQ,[0.71590829]
CN,[0.24013834]
CQQQ,[0.28638844]
CXSE,[0.28917842]
DBEM,[7.74517076]
DEM,[4.7227554e+12]
DGRE,[1.31539635e+12]
DGS,[2.40649529]
ECNS,[0.9094792]
EDC,[6.39600344]
EDIV,[5.71603e+12]
EDZ,[1.715626]
EEM,[8.51079176e+10]
EEMA,[0.29297141]
EEMV,[2.77367265e+12]
EET,[4.3074203e+12]
EEV,[1.80745069]
EIDO,[2.27477983e+11]
EPHE,[5.49104564e+11]
EUM,[1.35133424e+13]
EWM,[0.31542125]
EWX,[2.548513e+12]
FCA,[0.58336001]
FEM,[18.49533331]
FEMS,[2.07206346]
FNI,[0.24432883]
FXI,[0.40321981]
FXP,[1.48251507e+14]
GMF,[0.22084732]
GXC,[0.2703254]
HAO,[0.74249437]
IDX,[1.39953149e+12]
INCO,[0.13358803]
INDA,[0.32269873]
INDL,[1.49423453]
INXX,[5.08317123]
KBA,[0.41248959]
KFYP,[0.32497881]
KWEB,[0.28476214]
MCHI,[0.28860175]
PEK,[0.27159337]
PGJ,[0.27689401]
PIE,[3.52899584e+12]
PIN,[0.46041279]
SCIF,[0.39452362]
SCIN,[0.51970117]
SMIN,[0.16193131]
SPEM,[1.28712538]
THD,[0.36651119]
VNM,[6.33311338e+12]
VWO,[3.80412338]
XPP,[0.72196527]
YANG,[2.73725226]
YAO,[0.32825445]
YINN,[1.38329699]
YXI,[2.38626691e+13]
