Name,Riskiness R
DBO,[0.30778534]
DTO,[2.09687338e+13]
OLEM,[0.34371977]
OLO,[5.36708969e+11]
SCO,[3.04837858e+12]
SZO,[3.51086697e+12]
UCO,[0.66791258]
USL,[0.27283577]
USO,[0.47388958]
