Name,Riskiness R
AADR,[0.50241734]
COPX,[0.30034738]
CRAK,[0.08598377]
DBAW,[2.43689833]
ECON,[3.76316646e+12]
EDC,[0.52826723]
EEM,[0.48165189]
EEMS,[6.21983966e+11]
EMCG,[2.75946959e+11]
EMFM,[1.54570936]
FAN,[2.60982173e+11]
FIEG,[0.59401233]
FLN,[0.33722828]
FM,[1.41905603e+11]
FNDE,[0.20333482]
FONE,[0.29832501]
FPA,[3.94133698e+11]
FPXI,[0.87484795]
FWDI,[6.39400995e+10]
GDXJ,[0.60575366]
GDXS,[1.31244344e+13]
HAWX,[1.47930021e+10]
HEEM,[1.16537635]
HGI,[6.5122205]
HILO,[0.60608177]
ICLN,[5.439689e+12]
IEMG,[0.46381651]
IFV,[9.09098565e+11]
IQDF,[2.3063939e+11]
JDST,[1.5738581e+13]
KOL,[0.10675802]
LIT,[0.17129463]
PBD,[2.4755425e+12]
PICK,[0.19839201]
QEMM,[0.88465968]
SIL,[0.78181063]
SLVP,[0.5581206]
SLX,[0.177414]
SOCL,[0.22945879]
SOIL,[1.62142644e+11]
TLEH,[1.26953589e+11]
TLTE,[0.92707005]
VIDI,[0.61341938]
