Name,Riskiness R
ADRE,[2.62192244]
BBRC,[2.51904684e+12]
BICK,[1.9017021]
BKF,[1.73184501]
DBEM,[1.57617715]
DEM,[2.95243958e+11]
DGRE,[5.35072011e+11]
DGS,[2.19392221e+11]
DVYE,[4.08736437e+11]
EDC,[1.06854109e+10]
EDIV,[1.22156642e+12]
EDOG,[3.58262483e+10]
EDZ,[66471552.39017697]
EEB,[1.41658087]
EELV,[3.60476746e+12]
EEM,[1.37692991e+11]
EEMO,[7.19013743e+11]
EEMS,[2.45758709e+11]
EET,[3.91572562e+11]
EEV,[3.05050916e+11]
EMCG,[1.74431488e+12]
EMFM,[1.00195154e+12]
EMIF,[3.16709394e+11]
EUM,[1.84452194e+11]
EWEM,[7.60348995e+11]
EWX,[7.42450471e+10]
FEM,[3.3416891]
FEMS,[2.62474813e+10]
FNDE,[0.97406622]
HILO,[1.23493155e+12]
IEMG,[2.63139416e+10]
PIE,[3.38540322e+11]
PXH,[0.8525234]
PXR,[1.18993881e+11]
SCHE,[1.89758157]
SPEM,[1.80571808]
TLTE,[2.12113256]
VWO,[2.12977279]
