Name,Riskiness R
DBJP,[0.27175145]
DBKO,[1.58382602e+12]
DFJ,[0.06882546]
DIM,[0.48719874]
DLS,[7.28369681e+12]
DOL,[2.11170616e+12]
DOO,[6.88595245e+12]
DTH,[1.62723364e+12]
DVYA,[1.50651366]
DWM,[4.25407625e+11]
DXJ,[1.08982384]
DXJS,[0.13170993]
ENZL,[0.20569783]
EPP,[0.75464666]
EWA,[1.43637057]
EWJ,[0.25599047]
EWS,[2.12775215e+12]
EWT,[0.78006444]
EWV,[6.45110259e+13]
EWY,[1.62647616e+10]
FAUS,[0.32735012]
FDT,[2.78876762]
FDTS,[2.97927443e+12]
FHK,[4.35494865]
FJP,[0.25618475]
FKO,[9.17482075e+12]
FNDC,[0.19474801]
FNDF,[6.99980284e+11]
FPA,[0.26542628]
GWX,[1.69012754]
IDHQ,[0.35994243]
IDOG,[3.89615021e+12]
JPN,[1.54967514e+13]
JPNL,[0.90634706]
JPXN,[0.20093406]
PAF,[0.68729278]
PDN,[1.59768342e+12]
PXF,[2.43339183e+12]
SCJ,[0.08775102]
VPL,[0.26762183]
