,Date,ADRE,BBRC,BICK,BKF,DBEM,DEM,DGRE,DGS,DVYE,EDC,EDIV,EDOG,EDZ,EEB,EELV,EEM,EEMO,EEMS,EET,EEV,EMCG,EMFM,EMIF,EMQQ,EUM,EWEM,EWX,FEM,FEMS,FNDE,GEM,HEEM,HILO,IEMG,JPEM,PIE,PXH,PXR,QEMM,ROAM,SCHE,SDEM,SPEM,TLEH,TLTE,VWO,XCEM,XSOE
0,2013-12-09,-0.02282983019260954,-0.007316827270767396,-0.031726986744720555,-0.030192953893493378,-0.025171569836984518,-0.02472742558390009,-0.023609443885881657,-0.02267912730026244,-0.01544588595216251,-0.07127804347305783,-0.020760360680768215,,0.07191603081512996,-0.02237976274028928,-0.015422895143822817,-0.02360531278052544,-0.032137811070515714,-0.027980840098026875,-0.04562285675169944,0.04541017413109075,-0.019802242728383376,-0.013403594315818624,-0.01568859408459071,,0.02297562901691897,-0.024778617818275974,-0.024793443024285447,-0.015637586234295207,-0.017922222080381245,-0.019065457714014748,,,-0.01236610689933564,-0.02059589971921794,,-0.01634001483468863,-0.021866378036301287,-0.021631284667305416,,,-0.02339426979342059,,-0.023654908289255958,,-0.022587976476832042,-0.023953914509030925,,
1,2013-12-16,-0.01657166806268589,0.0029482327667240743,0.002903426903453931,-0.01261367104839637,0.001408390087812071,0.00039940757481008246,0.0,-0.016699265419285327,-0.024246650081673364,-0.013610619052381489,-0.017369121829759145,,0.0038662581441835627,0.0014491740415755762,-0.011657791936423353,-0.011477538890376027,-0.024061591093485053,-0.008592906158414536,-0.01191630103644154,0.004670695042752079,-0.01333304514924794,0.003293405187080677,-0.015938515356952652,,0.001840893272094829,-0.009982143330399986,-0.02390279594187587,-0.013849368750353716,-0.004847518144391605,0.0045730202904893345,,,-0.0028461251697905693,-0.01224980496060891,,-0.00885946587580458,-0.0034772608050655843,-0.006659726884818079,,,-0.01055613818547333,,-0.0069676160040112334,,0.0015667624753099157,-0.009667735281294876,,
2,2013-12-23,0.034195242063085565,-0.007839213596163415,0.027731661741397583,0.027777789707450738,0.014776608639832947,0.008780753297575506,0.0032786603332117226,0.0017642473518062586,0.011311958182133906,0.06094296476657658,0.01590665323401632,,-0.06275483244320838,-0.002604311826652137,0.02715870958771081,0.02947281458293455,-0.012327442722805712,0.028757256186526855,0.03842385133395,-0.0413761215352209,0.008189721624045803,-0.005744771578814389,0.034456062252738916,,-0.020580713568913136,0.01950187336125703,0.03226755699380191,0.020385811264519015,0.019777335483301038,0.010622299054004818,,,-0.028538701982285676,0.028328283147825376,,0.013991696386454859,0.015123013060587508,0.0209817594572225,,,-0.0020518406733650266,,0.02466537650634363,,0.005670455552666895,0.02351526157498931,,
3,2013-12-30,-0.02783750938700033,0.0034389910124471915,-0.03030295222717738,-0.029803037950700172,-0.02315891260896652,-0.023490293082805883,-0.015603837822819325,0.0013916795826605815,-0.011869855499559925,-0.08706653652911901,-0.01672218973583907,,0.08121843650781234,-0.002410694308171654,-0.02601178394958691,-0.02857146546595778,-0.014478323870588972,-0.003210009551312158,-0.054017518521493925,0.053831220098564656,-0.017135504134502145,-0.0075635227173094085,-0.024684146848131774,,0.027017037629246305,-0.014768029290563988,-0.0013144149360963411,-0.022303381102443644,0.004514847440106471,-0.0211481450750006,,,0.0005740239748591787,-0.025365492454749294,,-0.011627771849092496,-0.023703393816350077,-0.01875837640816626,,,0.0028665112007707355,,-0.020382520462737388,,-0.009045883115800445,-0.025080066776392247,,
4,2014-01-06,-0.005560114403521553,0.0069515429792129544,-0.00833335622572566,-0.002468447826605623,-0.0033191010588424358,-0.002239480901981966,-0.0008326982780276095,0.007959496508299909,0.002739802458385718,0.008310287278783279,-0.013344409044090646,,-0.015649534485188313,-0.005963163502583243,0.0,0.0037387893230462353,0.0010131784109746504,0.015242581594571552,0.004996315603189543,-0.007363137973467197,0.0008280991255230594,0.009999977937014085,0.00542333032093323,,-0.0036537221127699087,0.006424079027410464,0.006580523537211204,0.0012443337317935978,0.00814588787293969,-0.002313074188463682,,,0.01491640886335296,0.003956044595599643,,0.0005602691848631162,0.0030351077615546297,-0.00619250760346754,,,0.0021042364644739114,,-0.0020807174320177065,,-0.004155005642581393,0.005548717492495998,,
5,2014-01-13,-0.006709677435306048,0.0,0.006302504407979298,-0.00934837459336035,0.002854478715546399,-0.00897775197973172,0.0025002235730452608,-0.011187044735308448,-0.013871534407863472,-0.0349293655779181,-0.005303548449543939,,0.03247790424193062,-0.008698192802496955,-0.014465825493300132,-0.011919307274725371,-0.009109437879345492,-0.0038061710087914685,-0.024431802499101492,0.019935107645132503,-0.018204171846300597,-0.003712828318221784,-0.005693613416013754,,0.010267641400652906,-0.01975679819907459,-0.006973300299538043,-0.0062138418785694675,-0.00027838803497677296,-0.00927357666599482,,,-0.013521432750459065,-0.008917316739636793,,-0.024075975566609904,-0.01059044339843178,-0.001354581736806253,,,-0.007979708478538438,,-0.012670501691211667,,-0.006159445562680274,-0.01078507674649452,,
6,2014-01-20,-0.040247893507560716,-0.021203118951036968,-0.05386230662946842,-0.04135444379297171,-0.033681128411641496,-0.03314802780640304,-0.03491307560768383,-0.03283056834282063,-0.033034821882888754,-0.11752740723920292,-0.04052231997892088,,0.11702585656491311,-0.04387291616611769,-0.04027098380368487,-0.03895475624659599,-0.031154090674369788,-0.03162830116674535,-0.08066397142322344,0.07818179343876659,-0.042983885010930076,-0.028157489327777896,-0.030741564341470812,,0.03738659997506551,-0.024496065650786016,-0.03006358052324236,-0.04001662081731231,-0.025362227281319105,-0.03588128746908891,,,-0.041120512039757806,-0.03996665589127918,,-0.043029564814467104,-0.03873589353585896,-0.037439313367129884,,,-0.04276037793435322,,-0.025990901073417456,,-0.03718502275693994,-0.0375252517250277,,
7,2014-01-27,-0.01348953950153703,-0.010075687419881617,-0.001765182462763424,-0.008396069390178706,0.001472672000826444,-0.010008219927220141,-0.026700832292026015,-0.010779538668887157,-0.021159241023462724,-0.007834113239382897,-0.01806067708120736,,0.00590795246838424,-0.02088608884658776,-0.00666674932313524,-0.001307446214026793,-0.0068527173667177685,-0.012932687820213111,0.0023757183434713076,0.004215910768572367,-0.014971116831457056,-0.010225750881651582,-0.017412863748098542,,0.002449305945639587,-0.017482691626640567,-0.014253312822375021,-0.0017368171381157555,-0.008864768238796936,-0.005663567693721651,,,-0.026724456767307413,-0.0010899274537997305,,0.004796291501113792,-0.012725175938671063,-0.0025365752466662015,,,-0.008845805156041227,,-0.008005251940711508,,-0.006644737894577451,-0.007639905820564847,,
8,2014-02-03,0.017241386109486598,0.008651383777197359,0.00928392964054336,0.011678967081509851,0.008823422593285493,0.021079868229128995,0.026990965053870594,0.020171317847394357,0.018013773820152554,0.037621857145817394,0.01839286467062181,,-0.053249790742602186,0.022624418940119434,0.006316563483986987,0.014139801035002375,0.03078538580653532,0.014656836271494458,0.019434265674865187,-0.03316544133250017,0.008046124522903058,0.02281540115114156,0.0085443899408922,,-0.016055875711286607,0.018764174279910076,0.027312333479009857,0.006959454980886013,0.028851563359642292,0.010984682687746756,,,0.008939730276459596,0.013528223769010018,,0.013723162887256418,0.01127815975842883,0.013563327702789823,,,0.012048412359851877,,0.011600522413601112,,0.016513452656314834,0.016193533178124334,,
9,2014-02-10,0.02220914494507683,0.01917272555681728,0.006132133153187035,0.020201919165002236,0.028668359929119085,0.01980167020273975,0.01981918572784569,0.02590918353766506,0.02477323190738719,0.07206805121776894,0.031119981754065596,,-0.07196044356586519,0.01769914584751986,0.02079258512030568,0.024012279588179638,0.03244063435183626,0.02429424513558056,0.05517690456847661,-0.048632206063453025,0.02882514779317686,0.03114475124991579,0.020708991095102026,,-0.024121994253915487,0.022864546128954166,0.018766785182842458,0.028941751969751264,0.03196859174234907,0.022535223304106403,,,0.018354449847813904,0.02411206593584656,,0.030017728548842233,0.020711635238530014,0.02620591445173018,,,0.02954138162597059,,0.022270268801696323,,0.019946478408017703,0.021420540478157748,,
