Date,Open,High,Low,Close,Adj Close,Volume
2006-06-01,89.489998,90.250000,88.949997,89.790001,82.006279,170100
2006-07-01,90.080002,90.419998,86.099998,88.620003,80.937668,214200
2006-08-01,88.110001,90.820000,87.959999,90.760002,82.972549,218300
2006-09-01,90.540001,90.620003,88.750000,89.669998,82.209846,215100
2006-10-01,89.540001,89.720001,87.790001,89.410004,82.210625,84100
2006-11-01,88.400002,88.870003,87.190002,87.820000,80.981628,124600
2006-12-01,87.389999,87.769997,85.910004,85.959999,79.501228,211900
2007-01-01,85.559998,85.800003,84.629997,85.199997,79.021477,146400
2007-02-01,84.949997,86.690002,84.290001,85.760002,79.771950,181400
2007-03-01,85.199997,87.260002,83.110001,87.099998,81.252937,151200
2007-04-01,86.620003,90.800003,86.260002,90.440002,84.590668,180800
2007-05-01,90.430000,94.000000,89.599998,93.750000,87.941032,372200
2007-06-01,93.900002,94.820000,93.110001,94.220001,88.627892,593000
2007-07-01,94.550003,96.930000,93.739998,94.050003,88.723488,561000
2007-08-01,94.150002,95.629997,92.739998,95.120003,89.986015,828900
2007-09-01,94.839996,101.199997,94.690002,100.940002,95.786209,1162800
2007-10-01,100.699997,106.419998,99.889999,106.419998,101.319794,1574000
2007-11-01,105.430000,113.019997,100.239998,100.400002,95.890419,2660600
2007-12-01,99.959999,102.849998,97.800003,100.949997,96.731117,2047300
2008-01-01,100.860001,101.699997,96.839996,100.040001,96.150269,1677000
2008-02-01,99.879997,103.250000,98.290001,101.849998,98.165108,911700
2008-03-01,101.410004,102.230003,97.230003,97.779999,94.502121,1990600
2008-04-01,97.559998,100.080002,96.849998,99.440002,96.345779,1711800
2008-05-01,98.260002,101.889999,97.680000,100.910004,97.994537,1468500
2008-06-01,100.430000,100.430000,97.190002,98.180000,95.532669,1487900
2008-07-01,98.269997,100.360001,97.510002,97.870003,95.400238,1407400
2008-08-01,97.379997,97.699997,93.360001,94.309998,92.093292,1788900
2008-09-01,93.430000,97.290001,92.459999,94.199997,92.153488,2230200
2008-10-01,94.000000,94.459999,77.160004,83.400002,81.736320,2725700
2008-11-01,83.690002,87.320000,77.449997,80.750000,79.289886,1896100
2008-12-01,80.989998,84.000000,76.919998,82.400002,81.011047,1855200
2009-01-01,82.029999,85.050003,78.449997,81.580002,80.296364,1552600
2009-02-01,80.540001,82.580002,78.599998,78.660004,77.486229,2490400
2009-03-01,77.800003,81.900002,76.589996,79.349998,78.187988,3951700
2009-04-01,78.910004,84.120003,78.680000,83.790001,82.567162,3642700
2009-05-01,84.040001,91.690002,83.620003,91.559998,90.223778,4417500
2009-06-01,92.230003,92.570000,85.760002,85.849998,84.597092,6130900
2009-07-01,87.110001,92.730003,85.180000,92.699997,91.347115,3867800
2009-08-01,93.519997,93.800003,89.750000,91.169998,89.839485,3463300
2009-09-01,90.930000,94.230003,89.910004,93.160004,91.800438,2805500
2009-10-01,93.370003,97.300003,91.629997,92.209999,90.864281,5002500
2009-11-01,92.379997,95.629997,92.099998,94.440002,93.061752,4299400
2009-12-01,95.470001,96.070000,92.900002,94.849998,93.465744,3317300
2010-01-01,95.910004,97.459999,93.160004,93.190002,91.829971,3672000
2010-02-01,93.250000,95.889999,92.459999,94.699997,93.317947,3343700
2010-03-01,95.150002,98.889999,94.910004,98.070000,96.638794,4313100
2010-04-01,98.489998,100.070000,97.550003,98.000000,96.569809,5470900
2010-05-01,98.250000,98.540001,91.820000,94.589996,93.209572,13014500
2010-06-01,94.379997,98.110001,93.400002,93.440002,92.076324,6610200
2010-07-01,93.879997,96.879997,93.220001,96.730003,95.318367,5601000
2010-08-01,97.150002,98.169998,93.160004,93.239998,91.879219,4946800
2010-09-01,94.099998,97.320000,94.070000,96.639999,95.229630,4484500
2010-10-01,96.900002,99.309998,95.959999,97.500000,96.077080,4556800
2010-11-01,97.870003,99.610001,96.720001,96.870003,95.459274,4040300
2010-12-01,97.629997,100.339996,97.349998,99.540001,98.098434,3007000
2011-01-01,100.360001,100.940002,98.870003,99.309998,97.880844,2003500
2011-02-01,99.790001,102.419998,99.720001,102.379997,100.915810,2947800
2011-03-01,102.230003,102.699997,99.769997,102.589996,101.131981,4260900
2011-04-01,103.070000,105.250000,102.300003,105.110001,103.624222,6967500
2011-05-01,104.730003,104.900002,101.320000,102.669998,101.227608,8990100
2011-06-01,102.570000,103.290001,100.349998,103.110001,101.672050,7634900
2011-07-01,103.169998,105.589996,102.540001,104.080002,102.642517,6696500
2011-08-01,104.500000,104.500000,99.879997,101.550003,100.161064,9039800
2011-09-01,101.820000,102.129997,94.870003,94.879997,93.599365,7753400
2011-10-01,94.599998,100.519997,93.290001,99.769997,98.435036,6407200
2011-11-01,97.790001,98.730003,94.720001,97.449997,96.160309,2872600
2011-12-01,97.610001,98.620003,95.400002,97.620003,96.345375,2562700
2012-01-01,98.370003,99.650002,96.639999,99.190002,97.910965,1699900
2012-02-01,99.629997,101.010002,99.070000,100.519997,99.237038,1361100
2012-03-01,100.910004,101.010002,99.099998,99.690002,98.426559,1414900
2012-04-01,99.650002,101.449997,98.949997,100.669998,99.402039,1495100
2012-05-01,100.620003,101.099998,95.919998,96.269997,95.066063,1919300
2012-06-01,95.720001,97.790001,95.300003,97.669998,96.456207,1505000
2012-07-01,97.830002,99.339996,97.010002,99.139999,97.924210,1000200
2012-08-01,99.309998,101.010002,98.620003,100.879997,99.658180,1027700
2012-09-01,100.940002,102.959999,100.269997,101.129997,99.916237,1944300
2012-10-01,101.230003,102.070000,99.330002,99.570000,98.380821,1820600
2012-11-01,99.459999,100.330002,98.879997,100.070000,98.882652,1468500
2012-12-01,100.129997,101.180000,99.739998,100.139999,98.962769,1671200
2013-01-01,101.059998,101.290001,98.470001,99.699997,98.538757,1794200
2013-02-01,99.529999,99.879997,96.410004,96.410004,95.297562,1613300
2013-03-01,96.360001,97.970001,96.150002,97.900002,96.781067,1547000
2013-04-01,97.660004,98.910004,96.610001,98.709999,97.592941,1721900
2013-05-01,98.599998,99.239998,95.620003,95.900002,94.829262,2086300
2013-06-01,96.019997,98.110001,94.220001,94.550003,93.508537,2805800
2013-07-01,94.480003,97.019997,93.779999,96.809998,95.761589,1523000
2013-08-01,96.459999,96.750000,94.199997,94.449997,93.443962,919000
2013-09-01,94.300003,97.459999,94.269997,96.550003,95.539375,825200
2013-10-01,96.440002,96.790001,94.769997,95.379997,94.399597,871400
