Name,Riskiness R
AUSE,[0.65606442]
DBJP,[0.33957437]
DBKO,[0.13362469]
DFJ,[0.08609683]
DIM,[0.1494973]
DLS,[0.11238241]
DOL,[0.89436038]
DOO,[4.24937258e+10]
DTH,[1.59926032]
DVYA,[1.95462614]
DWM,[0.37497235]
DXJ,[0.35650529]
DXJF,[0.69059676]
DXJS,[0.16408528]
ENZL,[0.12044771]
EPP,[0.74420598]
EWA,[2.88442525]
EWH,[0.21905092]
EWJ,[0.19133136]
EWS,[8.36937124e+10]
EWT,[0.26695876]
EWV,[4.72760904e+12]
EWY,[0.30425822]
EZJ,[0.40189047]
FAUS,[0.37529437]
FDT,[0.21891995]
FDTS,[0.28427763]
FHK,[0.55735784]
FJP,[0.22879142]
FKO,[3.5713782]
FNDC,[0.10441025]
FNDF,[0.48628089]
FPA,[0.27739155]
GWX,[0.2412532]
HEWJ,[0.31518062]
IDHQ,[0.1225337]
IDOG,[1.49824713]
IPAC,[0.19094796]
JPMV,[0.08531634]
JPNL,[0.60564414]
JPXN,[0.14687547]
KORU,[1.15554463]
PAF,[0.52743915]
PDN,[0.15053188]
PXF,[0.51650891]
SCJ,[0.09615397]
VPL,[0.18188173]
