,Date,AGG,AGGY,AGND,AGZD,BIV,BLV,BND,BNDX,BOND,BSV,BYLD,FBND,FCOR,FIBR,FLTB,FTSD,FTSM,FWDB,GBF,GVI,HOLD,IAGG,ILTB,ISTB,IUSB,KCNY,LDUR,MINC,MINT,NEAR,NFLT,RAVI,SAGG,SCHZ,SPAB,TOTL,ULST,VBND,WYDE,XMPT
21,2005-08-01,64.244095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2005-08-08,64.918739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2005-08-15,64.995186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2005-08-22,65.12908900000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2005-08-29,65.409599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2005-09-05,65.364273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2005-09-12,65.05727399999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2005-09-19,65.159615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2005-09-26,64.954926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2005-10-03,64.603157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2005-10-10,64.497337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2005-10-17,64.856735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2005-10-24,64.317688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2005-10-31,63.88768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2005-11-07,64.468391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2005-11-14,64.48129300000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2005-11-21,64.867729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2005-11-28,64.217186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2005-12-05,64.62906600000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2005-12-12,64.842407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2005-12-19,65.223839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2005-12-26,65.036446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2006-01-02,65.323181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2006-01-09,65.569878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2006-01-16,65.615288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2006-01-23,65.225822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2006-01-30,65.050598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2006-02-06,65.102654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2006-02-13,65.31768000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2006-02-20,65.350243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2006-02-27,64.81604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2006-03-06,64.835587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2006-03-13,65.123337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2006-03-20,65.103714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2006-03-27,64.783295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2006-04-03,64.332153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2006-04-10,64.463623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2006-04-17,64.476776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2006-04-24,64.686821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2006-05-01,64.292992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2006-05-08,64.301384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2006-05-15,64.72963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2006-05-22,64.848236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2006-05-29,64.74942800000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2006-06-05,65.069664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2006-06-12,64.666145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2006-06-19,64.30896800000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2006-06-26,64.454453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2006-07-03,64.401566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2006-07-10,65.004372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2006-07-17,65.097351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2006-07-24,65.429459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2006-07-31,65.482529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2006-08-07,65.66914399999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2006-08-14,66.02930500000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2006-08-21,66.236053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2006-08-28,66.135971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2006-09-04,66.398087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,2006-09-11,66.451691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2006-09-18,66.994034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,2006-09-25,67.06096600000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,2006-10-02,66.639183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,2006-10-09,66.619911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,2006-10-16,66.85524699999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,2006-10-23,67.258629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,2006-10-30,66.929222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,2006-11-06,67.731491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,2006-11-13,67.731491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,2006-11-20,67.981308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,2006-11-27,68.096046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,2006-12-04,68.134804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,2006-12-11,67.99251600000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,2006-12-18,68.128059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,2006-12-25,67.57899499999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,2007-01-01,68.066216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,2007-01-08,67.807663,,,,,,,,,,,,,,,,,,70.259949,72.80776999999999,,,,,,,,,,,,,,,,,,,,
97,2007-01-15,67.923317,,,,,,,,,,,,,,,,,,70.26700600000001,72.80776999999999,,,,,,,,,,,,,,,,,,,,
98,2007-01-22,67.712456,,,,,,,,,,,,,,,,,,69.964752,72.603691,,,,,,,,,,,,,,,,,,,,
99,2007-01-29,67.644386,,,,,,,,,,,,,,,,,,70.049088,72.632813,,,,,,,,,,,,,,,,,,,,
100,2007-02-05,68.117165,,,,,,,,,,,,,,,,,,70.524002,73.02409399999999,,,,,,,,,,,,,,,,,,,,
101,2007-02-12,68.445084,,,,,,,,,,,,,,,,,,70.897514,73.360252,,,,,,,,,,,,,,,,,,,,
102,2007-02-19,68.49968,,,,,,,,,,,,,,,,,,70.975052,73.425987,,,,,,,,,,,,,,,,,,,,
103,2007-02-26,68.74556,,,,,,,,,,,,,,,,,,71.24987800000001,73.586754,,,,,,,,,,,,,,,,,,,,
104,2007-03-05,68.72719599999999,,,,,,,,,,,,,,,,,,71.221161,73.741417,,,,,,,,,,,,,,,,,,,,
105,2007-03-12,68.967201,,,,,,,,,,,,,,,,,,71.475853,73.95414,,,,,,,,,,,,,,,,,,,,
106,2007-03-19,68.850655,,,,,,,,,,,,,,,,,,71.36972,73.910149,,,,,,,,,,,,,,,,,,,,
107,2007-03-26,68.74778,,,,,,,,,,,,,,,,,,71.348511,73.85147099999999,,,,,,,,,,,,,,,,,,,,
108,2007-04-02,68.514656,,,,,,,,,,,,,,,,,,71.030151,73.55070500000001,,,,,,,,,,,,,,,,,,,,
109,2007-04-09,68.55435899999999,,,,47.73959,43.280533,51.53875,,,58.220249,,,,,,,,,71.163071,73.699028,,,,,,,,,,,,,,,,,,,,
110,2007-04-16,68.932976,,,,48.026558,43.731956,51.779533,,,58.48448199999999,,,,,,,,,71.461472,74.015671,,,,,,,,,,,,,,,,,,,,
111,2007-04-23,68.919197,,,,47.981907,43.598853999999996,51.765797,,,58.453444999999995,,,,,,,,,71.404617,74.02305600000001,,,,,,,,,,,,,,,,,,,,
112,2007-04-30,68.88475799999999,,,,48.077529999999996,43.824574,51.834557000000004,,,58.476749,,,,,,,,,71.234161,73.905243,,,,,,,,,,,,,,,,,,,,
113,2007-05-07,69.037178,,,,48.147537,43.824123,51.880558,,,58.537292,,,,,,,,,71.668549,74.143547,,,,,,,,,,,,,,,,,,,,
114,2007-05-14,68.719261,,,,47.834152,43.353446999999996,51.646255,,,58.405018000000005,,,,,,,,,71.390373,73.884842,,,,,,,,,,,,,,,,,,,,
115,2007-05-21,68.657112,,,,47.731831,43.109390000000005,51.591128999999995,,,58.451729,,,,,,,,,71.0979,73.744377,,,,,,,,,,,,,,,,,,,,
116,2007-05-28,68.152672,,,,47.30341,42.754978,51.232765,,,58.085983,,,,,,,,,70.477303,73.256523,,,,,,,,,,,,,,,17.733631,,,,,
117,2007-06-04,67.80965400000001,,,,47.081661,42.2201,51.064362,,,58.198933,,,,,,,,,70.427284,73.28289000000001,,,,,,,,,,,,,,,17.527544,,,,,
118,2007-06-11,67.934601,,,,47.004669,42.144295,51.064362,,,58.261417,,,,,,,,,70.377205,73.297714,,,,,,,,,,,,,,,17.51741,,,,,
119,2007-06-18,68.066467,,,,47.075233000000004,42.109295,51.105888,,,58.401936,,,,,,,,,70.53474399999999,73.475899,,,,,,,,,,,,,,,17.534306,,,,,
120,2007-06-25,68.260727,,,,47.383175,42.651577,51.368641,,,58.53469499999999,,,,,,,,,70.82135799999999,73.683716,,,,,,,,,,,,,,,17.612007000000002,,,,,
121,2007-07-02,67.670792,,,,46.908451,41.94603,50.919167,,,58.198933,,,,,,,,,70.040359,73.149284,,,,,,,,,,,,,,,17.459972,,,,,
122,2007-07-09,68.233566,,,,47.202335,42.40295,51.287498,,,58.551120999999995,,,,,,,,,70.59761,73.670303,,,,,,,,,,,,,,,17.604879,,,,,
123,2007-07-16,68.58201600000001,,,,47.659195000000004,42.958672,51.571915000000004,,,58.739219999999996,,,,,,,,,71.022087,74.08757800000001,,,,,,,,,,,,,,,17.655796,,,,,
124,2007-07-23,68.812065,,,,47.935871,42.99374,51.786972,,,59.091824,,,,,,,,,71.39613299999999,74.482574,,,,,,,,,,,,,,,17.781363,,,,,
125,2007-07-30,68.798096,,,,48.038810999999995,43.385653999999995,51.870232,,,59.021297,,,,,,,,,71.48252099999999,74.40061999999999,,,,,,,,,,,,,,,17.761004999999997,,,,,
126,2007-08-06,68.706902,,,,47.903866,42.936413,51.817398,,,59.14226899999999,,,,,,,,,71.510384,74.42576600000001,,,,,,,,,,,,,,,17.802439,,,,,
127,2007-08-13,69.22494499999999,,,,48.278259000000006,43.112564,52.151749,,,59.543319999999994,,,,,,,,,71.93678299999999,75.091766,,,,,,,,,,,,,,,17.856987,,,,,
128,2007-08-20,69.33695999999999,,,,48.388,43.558842,52.270171999999995,,,59.464684,,,,,,,,,72.124687,74.964523,,,,,,,,,,,,,,,17.918354,,,,,
129,2007-08-27,69.875977,,,,48.846321,44.187153,52.611481000000005,,,59.708473,,,,,,,,,72.681122,75.428497,,,,,,,,,,,,,,,18.054717999999998,,,,,
130,2007-09-03,70.141975,,,,48.988341999999996,44.357459999999996,52.806499,,,59.771361999999996,,,,,,,,,72.782318,75.67543,,,,,,,,,,,,,,,18.058119,,,,,
131,2007-09-10,70.233818,,,,48.917609999999996,44.378868,52.83103199999999,,,59.90423199999999,,,,,,,,,72.923599,75.63739,,,,,,,,,,,,,,,18.148882,,,,,
132,2007-09-17,70.100258,,,,48.716705,43.901039000000004,52.782097,,,59.959465,,,,,,,,,72.676804,75.6073,,,,,,,,,,,,,,,18.046148000000002,,,,,
133,2007-09-24,70.318207,,,,48.962978,44.101616,52.928931999999996,,,60.093655000000005,,,,,,,,,73.054214,75.870316,,,,,,,,,,,,,,,18.142032999999998,,,,,
134,2007-10-01,69.509682,,,,48.775021,44.036724,52.691216000000004,,,59.817402,,,,,,,,,72.655052,75.404427,,,,,,,,,,,,,,,18.087238,,,,,
135,2007-10-08,70.208054,,,,48.877087,44.080859999999994,52.888954000000005,,,59.950343999999994,,,,,,,,,72.97258000000001,75.694565,,,,,,,,,,,,,,,18.113829,,,,,
136,2007-10-15,71.111633,,,,49.755447,45.254162,53.548752,,,60.48888,,,,,,,,,73.963623,76.675148,,,,,,,,,,,,,,,18.364932999999997,,,,,
137,2007-10-22,71.13288100000001,,,,49.742424,45.271935,53.590828,,,60.54435,,,,,,,,,74.02196500000001,76.63745899999999,,,,,,,,,,,,,,,18.392439000000003,,,,,
138,2007-10-29,70.984604,,,,49.807528999999995,45.266022,53.583847,,,60.504753,,,,,,,,,73.956322,76.614807,,,,,,,,,,,,,,,18.368364,,,,,
139,2007-11-05,71.45728299999999,,,,50.099491,45.333946000000005,53.757099,,,60.980522,,,,,,,,,74.25631700000001,77.24754300000001,,,,,,,,,,,,,,,18.478158999999998,,,,,
140,2007-11-12,71.591949,,,,50.164809999999996,45.625496000000005,53.883911,,,61.099773,,,,,,,,,74.60752099999999,77.39895600000001,,,,,,,,,,,,,,,18.536907,,,,,
141,2007-11-19,71.776268,,,,50.602444,45.946873,54.144585,,,61.473377,,,,,,,,,75.01722,77.565628,,,,,,,,,,,,,,,18.595642,,,,,
142,2007-11-26,72.30792199999999,,,,50.909439,46.345573,54.461639,,,61.52900699999999,,,,,,,,,75.229362,78.042679,,,,,,,,,,,,,,,18.702759,,,,,
143,2007-12-03,71.499779,,,,50.184391,45.018528,53.905041000000004,,,61.17129499999999,,,,,,,,,74.366096,77.451996,,,,,,,,,,,,,,,18.526541,,,,,
144,2007-12-10,71.44458,,,,50.093128,44.823959,53.879486,,,61.297691,,,,,,,,,74.31881,77.744736,,,,,,,,,,,,,,,18.454136,,,,,
145,2007-12-17,71.700829,,,,50.479960999999996,45.367832,54.105812,,,61.393393999999994,,,,,,,,,74.942993,78.07251,,,,,,,,,,,,,,,18.610167999999998,,,,,
146,2007-12-24,71.98554200000001,,,,50.545525,45.630798,54.268551,,,61.289696,,,,,,,,,74.832817,78.179298,,,,,,,,,,,,,,,18.606701,,,,,
147,2007-12-31,72.987305,,,,51.477139,46.664390999999995,55.043449,,,62.102771999999995,,,,,,,,,76.10494200000001,79.25161700000001,,,,,,,,,,,,,,,18.876629,,,,,
148,2008-01-07,73.25885799999999,,,,51.621928999999994,46.544346000000004,55.199585,,,62.358931999999996,,,,,,,,,76.377625,79.588181,,,,,,,,,,,,,,,18.907957,,,,,
149,2008-01-14,73.787712,,,,52.168232,46.712421,55.561604,,,62.727264,,,,,,,,,76.952545,80.05481,,,,,,,,,,,,,,,19.078556,,,,,
150,2008-01-21,73.623337,,,,52.451206000000006,46.940509999999996,55.824211,,,62.99140500000001,,,,,,,,,77.041031,80.177193,,,,,,,,,,,,,,,19.151669000000002,,,,,
151,2008-01-28,73.60189799999999,,,,52.141899,46.766441,55.582874,,,62.95134399999999,,,,,,,,,76.930481,80.108391,,,,,,,,,,,,,,,19.078556,,,,,
152,2008-02-04,73.725937,,,,52.229733,46.373089,55.454517,,,63.192749,,,,,,,,,77.000641,80.602112,,,,,,,,,,,,,,,19.06534,,,,,
153,2008-02-11,73.151962,,,,51.859795,45.758091,55.012783,,,63.16058,,,,,,,,,76.697296,80.302666,,,,,,,,,,,,,,,18.957005,,,,,
154,2008-02-18,72.893684,,,,51.714432,45.661609999999996,54.870281000000006,,,62.999939000000005,,,,,,,,,76.601212,80.202957,,,,,,,,,,,,,,,18.92555,,,,,
155,2008-02-25,73.855164,,,,52.579871999999995,46.572063,55.66114,,,63.578339,,,,,,,,,77.466614,80.924591,,,,,,,,,,,,,,,19.142236999999998,,,,,
156,2008-03-03,72.90083299999999,,,,51.892821999999995,45.49279,54.806141000000004,,,63.144516,,,,,,,,,76.882217,80.56373599999999,,,,,,,,,,,,,,,18.91156,,,,,
157,2008-03-10,73.857277,,,,52.326664,46.284489,55.361511,,,63.66455500000001,,,,,,,,,77.368652,80.605049,,,,,,,,,,,,,,,19.209249,,,,,
158,2008-03-17,74.483864,,,,52.817104,47.204735,55.7906,,,63.68874,,,,,,,,,77.591347,81.02851899999999,,,,,,,,,,,,,,,19.303967,,,,,
159,2008-03-24,74.06617,,,,52.677967,46.472167999999996,55.690502,,,63.559833999999995,,,,,,,,,77.591347,81.02851899999999,,,,,,,,,,,,,,,19.103998,,,,,
160,2008-03-31,73.792526,,,,52.459255000000006,46.435837,55.504501,,,63.301894999999995,,,,,,,,,77.272209,80.651237,,,,,,,,,,,,,,,19.135561,,,,,
161,2008-04-07,74.330559,,,,52.781459999999996,46.736431,55.905834,,,63.632934999999996,,,,,,,,,77.66436,81.119148,,,,,,,,,,,,,,,19.26511,,,,,
162,2008-04-14,73.759323,,,,52.029598,46.067454999999995,55.230965000000005,,,63.196307999999995,,,,,,,,,76.71127299999999,80.331299,,,,,,,,,,,,,,,19.081879,,,,,
163,2008-04-21,73.455551,,,,51.710232,45.9641,55.087402000000004,,,63.002334999999995,,,,,,,,,76.554855,79.991447,,,,,,,,,,,,,,,18.990265,,,,,
164,2008-04-28,73.708679,,,,51.856651,46.207363,55.345837,,,62.824425,,,,,,,,,76.733589,80.076355,,,,,,,,,,,,,,,19.050167000000002,,,,,
165,2008-05-05,74.16127,,,,52.280853,46.703987,55.785587,,,63.405201,,,,,,,,,77.147163,80.777527,,,,,,,,,,,,,,,19.154585,,,,,
166,2008-05-12,73.92916899999999,,,,51.987068,46.227539,55.663078000000006,,,63.218616000000004,,,,,,,,,77.259277,80.343582,,,,,,,,,,,,,,,19.108631,,,,,
167,2008-05-19,73.950912,,,,52.007088,46.184779999999996,55.792789,,,63.153743999999996,,,,,,,,,77.13221,80.428818,,,,,,,,,,,,,,,19.129839,,,,,
168,2008-05-26,73.254456,,,,51.379452,45.335712,55.136906,,,62.845608,,,,,,,,,76.385002,79.692734,,,,,,,,,,,,,,,18.900087,,,,,
169,2008-06-02,73.254456,,,,51.546383,45.488434000000005,55.180172,,,62.951035,,,,,,,,,76.541954,79.948425,,,,,,,,,,,,,,,18.942498999999998,,,,,
170,2008-06-09,72.24503299999999,,,,50.753966999999996,44.990223,54.386017,,,62.354156,,,,,,,,,75.638924,79.160065,,,,,,,,,,,,,,,18.667680999999998,,,,,
171,2008-06-16,72.72573100000001,,,,50.97522,45.321625,54.769428000000005,,,62.590106999999996,,,,,,,,,75.938858,79.408897,,,,,,,,,,,,,,,18.834448000000002,,,,,
172,2008-06-23,73.082619,,,,51.303707,45.781890999999995,54.979229000000004,,,62.80978399999999,,,,,,,,,76.48622900000001,79.758812,,,,,,,,,,,,,,,18.891232000000002,,,,,
173,2008-06-30,72.521835,,,,51.082439,45.610065000000006,54.762195999999996,,,62.874843999999996,,,,,,,,,76.036362,79.665497,,,,,,,,,,,,,,,18.852196,,,,,
174,2008-07-07,73.275452,,,,51.430546,45.713654,55.128117,,,63.032959,,,,,,,,,76.564194,79.91280400000001,,,,,,,,,,,,,,,19.056307,,,,,
175,2008-07-14,72.361633,,,,50.91235,45.090965000000004,54.677853000000006,,,62.828934,,,,,,,,,75.977112,79.312035,,,,,,,,,,,,,,,18.807033999999998,,,,,
176,2008-07-21,72.712509,,,,50.999836,44.980011,54.692406000000005,,,62.975857,,,,,,,,,76.090012,79.741096,,,,,,,,,,,,,,,18.817711,,,,,
177,2008-07-28,73.026894,,,,51.255562,45.522521999999995,55.048225,,,63.008499,,,,,,,,,76.466339,79.850334,,,,,,,,,,,,,,,18.942362,,,,,
178,2008-08-04,73.173637,,,,51.615615999999996,45.780731,55.196468,,,63.254272,,,,,,,,,76.562958,80.402245,,,,,,,,,,,,,,,18.972417999999998,,,,,
179,2008-08-11,73.562691,,,,51.804806,46.152306,55.378754,,,63.450676,,,,,,,,,77.15216099999999,80.582352,,,,,,,,,,,,,,,19.004589000000003,,,,,
180,2008-08-18,73.680099,,,,51.703434,46.053226,55.415218,,,63.426128000000006,,,,,,,,,77.076599,80.558853,,,,,,,,,,,,,,,19.026039,,,,,
181,2008-08-25,73.951645,,,,51.730472999999996,46.245178,55.633984,,,63.491653,,,,,,,,,77.325897,80.676315,,,,,,,,,,,,,,,19.065367000000002,,,,,
182,2008-09-01,73.944298,,,,52.12236,46.560992999999996,55.750645,,,63.565334,,,,,,,,,77.49960300000001,80.825119,,,,,,,,,,,,,,,19.140435999999998,,,,,
183,2008-09-08,74.58099399999999,,,,52.127327,46.618996,56.239982999999995,,,63.807747,,,,,,,,,77.371391,80.862564,,,,,,,,,,,,,,,19.208551,,,,,
184,2008-09-15,74.426224,,,,51.652462,46.183624,56.07165500000001,,,63.545025,,,,,,,,,77.05306999999999,80.634613,,,,,,,,,,,,,,,19.337729,,,,,
185,2008-09-22,72.738792,,,,50.662033,44.585075,55.712982,,,63.651787,,,,,,,,,75.24913000000001,79.204285,,,,,,,,,,,,,,,18.81741,,,,,
186,2008-09-29,72.67246999999999,,,,50.160015,44.417118,55.617878000000005,,,62.764977,,,,,,,,,74.900467,78.677719,,,,,,,,,,,,,,,18.921471,,,,,
187,2008-10-06,65.400101,,,,45.709942,41.395477,51.387234,,,61.791641000000006,,,,,,,,,71.272797,75.18366999999999,,,,,,,,,,,,,,,16.713427,,,,,
188,2008-10-13,69.60964200000001,,,,47.930073,41.551693,54.163727,,,61.116413,,,,,,,,,72.6726,77.715828,,,,,,,,,,,,,,,18.064184,,,,,
189,2008-10-20,70.430916,,,,48.23653,42.676429999999996,54.428185,,,61.55283000000001,,,,,,,,,73.235504,78.023483,,,,,,,,,,,,,,,18.489225,,,,,
190,2008-10-27,70.99311800000001,,,,48.195683,41.308018,53.715679,,,62.071583,,,,,,,,,73.04528,77.26617399999999,,,,,,,,,,,,,,,18.860229,,,,,
191,2008-11-03,71.82911700000001,,,,48.856274,42.095314,54.795432999999996,,,62.993862,,,,,,,,,74.20163000000001,79.056793,,,,,,,,,,,,,,,19.234844,,,,,
192,2008-11-10,72.048096,,,,49.665596,42.833335999999996,55.176018000000006,,,63.890659,,,,,,,,,74.576706,79.887436,,,,,,,,,,,,,,,19.244246,,,,,
193,2008-11-17,71.780586,,,,50.520621999999996,44.396976,54.947384,,,64.34503199999999,,,,,,,,,75.43978100000001,80.465508,,,,,,,,,,,,,,,18.918808,,,,,
194,2008-11-24,73.140175,,,,51.136223,45.006088,55.825047,,,64.725037,,,,,,,,,77.066681,80.774353,,,,,,,,,,,,,,,19.410585,,,,,
195,2008-12-01,73.78653,,,,51.430351,46.557159000000006,55.83982099999999,,,64.881989,,,,,,,,,78.18943,81.993874,,,,,,,,,,,,,,,19.898739000000003,,,,,
196,2008-12-08,74.962601,,,,52.184146999999996,47.210808,56.318222,,,65.328186,,,,,,,,,78.845558,83.060287,,,,,,,,,,,,,,,20.219051,,,,,
