Name,Riskiness R
BIL,[2.24046435e+09]
DFVL,[0.14495849]
DFVS,[2.06953069e+12]
DLBL,[0.3534415]
DLBS,[1.36892005e+12]
DTUL,[0.09956311]
DTUS,[0.22154482]
DTYL,[0.18489761]
DTYS,[1.41324094e+12]
EDV,[0.25083161]
FLAT,[0.73443403]
GOVT,[0.04810019]
IEF,[0.06671399]
IEI,[0.03285959]
ITE,[0.02727203]
PLW,[0.08578499]
PST,[2.34528002e+12]
SCHO,[0.01087842]
SCHR,[0.03990226]
SHV,[0.0092007]
SHY,[0.01160298]
SPTL,[0.14461894]
SPTS,[0.60119772]
STPP,[5.83160591e+11]
TAPR,[3.1666662e+12]
TBF,[2.51718374e+12]
TBT,[4.9908731e+12]
TBX,[2.89854047e+12]
TLH,[0.07697898]
TLT,[0.15234022]
TMF,[0.48203812]
TMV,[6.92683546e+12]
TTT,[6.36849535e+12]
TUZ,[0.02113332]
TYBS,[8.84014119e+11]
TYD,[0.31677708]
TYNS,[1.45817946e+12]
TYO,[4.7326776e+12]
UBT,[0.32658455]
UST,[0.13250409]
VGIT,[0.04146297]
VGLT,[0.13739033]
VGSH,[0.01267743]
ZROZ,[0.25169156]
