ERUS,FCOM,FONE,IXP,IYZ,LTL,VOX,WBIF,XTL
-0.01787062594809011,-0.010172846681350056,0.017424588429655868,0.0016040141526622105,-0.013375793008368405,-0.056959649681586184,-0.005865135868032468,0.0067450304218542026,0.011462302816703874
0.006823339186515341,0.015416153726203119,-0.0018731931650182731,-0.005605337053274795,0.007101385267304964,0.08806054690781652,0.013329028114467843,-0.0004527674150558723,0.0008584342472920894
-0.00527109853921571,0.008771839103379597,-0.02198410724004883,-0.006281137464675352,0.020192216482917674,-0.005064394689090145,0.016711478345352433,-0.007065159442593913,0.0012010574220714394
-0.021195826065677312,0.016738233405222833,-0.0076754337299515816,-0.023014684721656586,0.0009425141049247607,0.017167419769730914,0.0036056626191298857,-0.008803120152628541,-0.019883044692389454
0.05162366688879712,0.04373747468891837,0.02281622775985637,0.07053950314694958,0.05035135627088433,0.0551465292838529,0.050614104874260574,0.0068565470521095295,0.01683623552681591
-0.001472716553577247,0.010476292331303335,0.011662843400753256,-0.007883952973330036,0.015606164587742557,0.025574483794754653,0.012448142333498724,0.0058017609102456675,0.031045159587864593
0.04498527201998633,0.021363439326572548,0.028418106974312837,0.012237783927984313,0.02393629057648764,0.08269840722953081,0.015993490282388428,0.008234669831666484,0.025426668786888703
-0.015525833198257047,-0.0055366984420907005,0.00912407401051855,-0.0006280016436919174,-0.008658105857642637,-0.011306641284650686,-0.003738557003606965,0.007219881267189534,-0.0066884664408261105
-0.016487454111694652,-0.006186137938163372,0.017824820620349808,0.0007855169698909812,0.003493377648848977,-0.013214742467718872,-0.0020738660842336467,0.00264325447985568,0.020857247056529183
0.006559822693434972,-0.030501177195251288,0.01116756283378201,-0.004552560698288567,-0.0310414907672352,-0.041291026332770285,-0.027214179676368112,-0.002680875521227761,0.004987195078245061
0.020999324065766448,-0.010914882217601628,0.003514035508232255,0.011354534773757604,-0.023952124277919828,-0.03348851055705475,-0.013123153429007734,0.005376255957706674,-0.0014407452812107869
0.009219839451028635,-0.030185115489155694,0.013756843488947878,-0.02073906523867366,-0.025153337028601855,-0.027237364888957567,-0.028141586403900267,-0.0030747177104490236,0.007855137228185005
-0.011946540648582363,0.002008236113185873,-0.008635464806515643,-0.007324676271883552,0.00220263696702329,-0.05676193537401674,0.0013789713204872321,-0.004961843949254462,-0.004771835158758383
0.012802185698329359,0.012023916860117277,0.0109505652616979,0.003047619007249248,0.016012714631942117,-0.0016155465914647624,0.010909899224946135,0.011904639887540428,0.02253481394926457
0.013342727358711807,-0.024422475342390303,-0.012801555500470605,-0.017431572383044706,-0.023485978780164868,0.0485437644282405,-0.025356258247924784,-0.02685892410363065,-0.010003098826929551
-0.024255002338064054,0.004397939587204018,-0.016458811944495652,-0.013020819286237072,0.018354514524982768,-0.025848756409295216,0.011287866490642685,-0.01163314989656035,0.014208983947675915
0.029119304751075787,0.02901850552996389,0.045131871404017226,0.02951843421437793,0.016780793109226942,-0.004455384640412477,0.011161769116048579,0.011163216038819871,0.028241831883072912
0.004830967170514729,-0.0036279987777901907,-0.00065671154087582,-0.009290327518828554,-0.015281257592316331,0.0487317542926733,0.000966322377613644,-9.124566137448477e-05,-0.0031880842315480514
0.011675697319269684,-0.0231711192303132,0.00024376119788920166,-0.03071946994070815,-0.014830718922576374,0.0,-0.02150650961774717,0.003659589876897218,-0.0010663366445889182
-0.014935389767120772,0.006438532371119775,0.011948316577152696,0.0016679951060634376,-0.00031725352525274736,-0.04142855198015991,0.0037895691324155967,-0.01230639031965851,-0.03216933008992283
0.006202594356174998,-0.01818197714404891,-0.03108404919959159,-0.017485407481681866,-0.006029864276918995,0.0,-0.015855968182786832,0.004199276459450483,0.006143655330691575
-0.00890412959039822,-0.0037720554583646204,0.004973725808605704,-0.00033898920603508866,0.007662841204325007,-0.02553397674788194,0.0005479906247284741,-0.007398431981292574,-0.007358735349261702
-0.043538338651703534,-0.032702383181537245,-0.02623119258035364,-0.023736861743995592,-0.06020284594893746,-0.12234919405746185,-0.03592948471047657,-0.006018576749875456,-0.011514122370346649
0.0393786209584473,0.024911015233024504,-0.002541175262908829,-0.02570349195355636,0.03472696356856013,0.07260683652110192,0.02249745376035635,0.07545398194848991,0.0560075321308236
0.01911710146744273,0.023611064622311776,0.012993526972942643,0.0012478240994893805,0.01987619084072923,0.0,0.02489161127270457,0.01862294020596432,0.02432780007744229
0.027967207719327963,0.04002712008956358,0.017354178690598132,0.025814541125876483,0.04089465638355378,0.058486013916312675,0.03838228437576974,0.0218538328835676,0.016521544223152978
0.03516929207760119,-0.021852356434705025,-0.017058148532828655,-0.008677547507698596,-0.01596076629141048,0.08462097639701499,-0.01921272409323696,0.0010817258402579138,-0.032361269034906465
0.06346160965783727,0.04601534524877392,0.033702132499061135,0.031162569410529476,0.05458508854854,0.060282849997957286,0.04492705671132998,0.03782209434440171,0.05368945127258373
0.010548345143941328,0.005419160955496334,0.01386866598056677,0.005602640263829192,0.0023660614079796904,0.00711805216763318,0.0019358595813215426,-0.014977979973609388,-0.006689592248718611
-0.02892911988144369,0.03669490106066253,-0.00599940660115019,-0.005740345651344363,0.03363817797454763,0.07474174669417556,0.037689616601368735,0.005447961753350396,0.011722754767418242
0.05370706164716417,-0.013218681356847358,0.004928320774297882,0.01896805642312641,-0.008804818334667234,-0.011011014084674428,-0.010864212795039878,-0.01265681463923328,-0.014776772325926238
0.016109791215734595,0.018287566148174856,0.003617995042685204,0.02299049476578993,0.035072496668287746,0.0817106353001931,0.017873369881188424,0.020447738712506332,0.01615210495173454
-0.002642375482771197,-0.0027540832980454464,0.013217930230135342,0.0023306208641973164,-0.004200573574849871,-0.029692236282742625,-0.005101098438084382,-0.003141629177771482,0.0008516681819116623
-0.022372726252449585,-0.0024547857318415506,-0.011147966923366512,0.0028234362007527485,-0.010967176920908029,-0.024734412053704132,-0.0022678790333532247,-0.006060428379833646,-0.009642583882291307
0.046371626944120274,-0.0036911204604780506,0.030942688370138437,-0.014574444434154312,0.01620687194189125,0.043082532970396034,-0.0005929974407346433,0.00975605905698118,0.018184532526412268
-0.010935320374655406,-0.0271687612924679,0.016984784706002534,-0.009411737820890866,-0.03329604781992143,-0.08167106511615661,-0.024819474804529302,0.003220544471885401,-0.0012657005056497725
-0.013674640024247856,0.0012692327243861387,0.0048042670807747325,0.0032236056570178204,-0.008104117948512181,-0.02393065596538366,-0.0019266813853711586,0.012038579556699751,0.016614958845549782
-0.02241898742678097,0.001901874905531587,0.005919846078716935,-0.0023675984487726,-0.0008752929136777416,0.0017389442853312025,0.002235343200778167,0.010309163884932972,0.018282345127580903
-0.02202767371520812,0.005694408183182767,0.008601127931779824,0.01423974199408114,-0.011390434782795564,-0.014580881367736418,0.006183263017836436,0.002747265749619995,-0.017273882879937492
-0.010490612921297202,-0.018244794249001176,0.010098768514526959,-0.01069710497802355,-0.02304272196898401,-0.06253302987054217,-0.01964534478612192,0.007436434316243347,-0.02131506263267496
-0.05238533275304688,-0.020506126844442262,-0.0037768533089555397,0.0016895653290614765,-0.02086489032689731,-0.03739197140087944,-0.02024461292029229,-0.003846191717521915,-0.01711213856064115
0.06745631061992738,0.01864569456325461,0.030552995215926405,0.020576769879188675,0.026250882103551816,0.05016598168163152,0.0244388350975132,0.00503100886423056,0.02187062776536504
0.006473585022849258,-0.011647494990486446,-0.0012983896799821444,-0.009254552946540458,-0.03430647117626174,-0.053903380689958716,-0.031022816825962536,-0.012605337616146323,-0.003574658479560029
-0.016232897290143572,0.002617734576387161,0.009534226591762913,-0.007840011530855893,0.016330885349334006,0.03733890198083379,0.01100847166419264,0.007094915200322386,0.00595399511911155
-0.006849289127348272,0.01403396882079476,-0.01631250595738113,-0.0031942672085616226,0.02721101463770244,0.04682145939289177,0.01612731647419618,-0.006458003891664013,-0.01507901240117716
-0.031975028752121645,0.03154172180804038,-0.006546064364234786,-0.006071823308231557,0.0063215532161180815,0.02218184264768454,0.0037345652058785148,-0.004215000636824091,-0.012161896150986564
0.006152924485767891,0.011544353233066063,-0.00021971594882406518,-0.001866650163117561,0.006880080227522668,0.03344005157068377,-0.0006202245190701378,0.011353821771820548,0.010573555187364957
0.03025427105610201,0.010795926764878526,0.02965736908439208,-0.002720155225170145,0.010398031386433923,-0.019104932511452087,0.0025853828007307146,0.010561256603600308,0.013329598233433873
-0.030615387794584174,-0.011901099634494232,0.0046937959096415285,0.010398917389690792,-0.042340600756745006,-0.08475178390413289,-0.031665820938631024,-0.001548296367179167,-0.01216420458242856
0.011601586815476154,0.001852855066847216,0.026332591554356653,0.0018559240435236707,-0.007368572631943195,-0.011886475445536806,-0.008734497467820665,-0.011048481293528608,0.010882153645087359
-0.01720286964555251,-0.0003082493671896285,0.00827649783136878,0.010778044107513813,0.003402355637743318,0.008537024237495734,-0.0030088996089160922,-0.0121521671139672,-0.010339917892937832
-0.0009724516283652828,0.00400874890365479,0.01641701494809892,0.00849708630757181,0.0052404324027709856,0.023855353492852917,0.005281232268701461,0.01944443635747271,0.016459038250562417
-0.029850690511845083,0.023955646690804584,0.014132788915086934,0.013051437491684073,0.029745509754127538,0.006388686489487569,0.025946281458049232,0.019462701499629902,0.0350604771468476
-0.017391356153138554,-0.008698250772608352,0.01552856742643281,-0.006033904855607363,-0.007147130258173041,0.0431290423740868,-0.005016340595087654,-0.0049636394414862275,-0.013875645031120386
-0.03233494153421261,-0.0036307537944558774,-0.022740595456419425,0.0,0.007498756118273222,-0.009486251251808268,0.003571198387540923,0.0075978096537051626,0.0017934892973947817
-0.003517324938068413,-0.01515368116740921,0.0008023542368528082,-0.031829402320107,-0.030068784419526564,-0.0648716844490632,-0.02543176782582314,0.004646121847618802,-0.0005084519562182166
0.024437270335793404,-0.006531848202941737,-0.01876850973464501,0.008336748551941732,-0.009821982134588549,0.0157529571791415,-0.013853055126503516,-0.003790580133157543,-0.02240039586458098
0.002430598633857293,-0.015341322082905109,0.003690837156885653,-0.008547019225709671,-0.013010519434958288,-0.0596191634901287,-0.007090313398465309,0.008074741609896905,-0.0028289290954795986
0.0533426545751866,-0.006677266008247409,0.01899892262358681,0.011206989207299196,-0.009794570084920462,-0.013368442318664294,-0.005749792323644093,0.011623121516588605,0.0066666219347354455
-0.011509432711690493,0.01920619234295024,0.006615803897158189,0.013640175174854458,0.02010204941503024,0.03079470477520035,0.018015916088089303,0.006736462202846311,0.018740347942531425
-0.0036592538079697257,0.02543977761116023,-0.017128023697498083,0.027754383720468224,0.0,0.010157279894175829,0.02567195242847569,-0.017695073053140484,-0.0009679978284371592
0.010016628822414044,0.015313898372784062,-0.004660632679735335,0.0006546562955627659,0.019080371810692918,0.03568599738606032,0.009266135262635035,0.0021191745000254795,-0.020490218227635047
-0.007933825673330135,-0.01025641329472765,-0.02259762775363603,-0.013084663974631323,-0.013505155665725492,-0.032552755242425895,-0.008653364827005268,-0.012273430124278893,-0.016678506174784082
0.010329835545550064,-0.022554153060448216,-0.007081878275859876,-0.008452125850268456,-0.02800254881145172,-0.032270685224791415,-0.023312893496423636,-0.00795258543507953,-0.012217637680535976
0.03067273416993365,0.022762618576392776,0.018879788117706308,0.010362714849143074,0.0198464312279042,0.015656743674578304,0.021798367114494826,0.005318552472307252,0.023428218195405925
0.03904011997465555,0.0030488601038940336,0.022235919275334453,-0.006617078429246408,0.0150658367887092,0.015015051383489146,0.005226702011025971,0.011692549997692396,0.001848245408023388
0.0064675227003300854,-0.05015198793183828,-0.009466263941560872,-0.01948376214386846,-0.06617185101059297,-0.1222880191761242,-0.051464447001985214,-0.005683949028393057,-0.03675825878775799
0.012239877011180726,0.013119957664625629,0.020943443329642774,0.010020421377839242,0.008940381918201115,0.015505498520694909,0.018906175559733104,0.010480115999809182,0.010903252899951891
-0.005743678416829138,0.03219130184063192,0.002788281987945975,0.016310660250160553,0.014768554254457352,0.00354080702563896,0.02426431720109468,0.006600152745056558,0.015841050304372887
0.022499196607076475,-0.00123734193656273,-0.003125096251679326,-0.000992628797472933,-0.016494024817867648,0.016537962340165618,-0.011040869734405516,0.0029644151801229398,0.006059911801305553
-0.0020814475693347236,0.017342743495673045,0.0183852459405635,-0.004802955375512514,0.04246607156697409,0.05750749533490795,0.028556629687951526,0.01234819548443602,0.018930044611959764
0.02145408237085765,-0.02465739902212153,0.02237042068820283,-0.0031619238279332568,-0.01624718325115243,0.010522032072317602,-0.026478041056813523,0.0030676041411474672,-0.01520056055162889
-0.01721120520569598,0.0021846947784904406,-0.011900203240900398,0.0010017011093231712,-0.010362672086524069,-0.04532477049166162,0.0004368135714820538,0.003574385870128369,-0.005002035821255781
-0.010091997363240492,-0.011522941094561132,-0.008741207266470909,-0.014009410920872788,-0.004908375776520422,-0.01839162841542528,-0.012883469607036532,0.004956897418522407,-0.009336441127901192
-0.004197878246566941,-0.04631369367017472,0.01724479028495835,-0.0057510236921794865,-0.0631370903546208,-0.11917208224924455,-0.04833544808552855,-0.0018268503534638527,-0.04088743375562725
0.04155359638469375,-0.01453589022868398,0.00924675309901313,-0.0061244917641911254,-0.018603107035588463,-0.04254284952939875,-0.014063161784745684,-0.008418765458351662,-0.0071050549918818
-0.009540241092223256,0.02078451545384093,-0.00477193253346914,0.003594627956296721,0.017525135196542904,0.00930002619759416,0.01980431661123498,0.005943192438677439,0.032277696311236496
0.02247524144436723,0.02134631617678304,0.033755318694839144,0.020467389067351776,0.024252953136559827,0.060148295917559005,0.022194002622838,0.009430722862419435,0.02831860229031719
-0.04567507575440543,0.039871451252849785,-0.037105792670984315,0.01972255662734379,0.035003510318123536,0.08932892876297005,0.038900772797236735,0.02442927102794501,0.007745221556209842
0.009572201567025018,-0.02566478978698311,-0.015221536565374153,0.00344202850741183,-0.04011939439978645,-0.08577117875463622,-0.024708892602200026,0.01242030784451255,-0.023484081672567284
0.022222157639689228,-0.02348457457461366,0.019761252467478202,0.00016335624427301444,0.01623486301393433,0.03563629768864696,0.010714478123657202,0.00315448116456498,0.0010202074813243332
-0.03478254104960685,0.05697927817668895,0.005180384440761162,-0.011922279624675946,0.0020394355525560305,0.017088056604814314,0.02102050316788329,0.005939987542100957,0.014298595697965703
0.03757716528908498,-0.003546119770294875,-0.00362667104155264,0.017672812064846808,-0.0023744350164081264,-0.005984076593753291,-0.002407635992161306,0.004515347202657974,-0.011431021523765673
0.06712422294524245,-0.005499891312551946,0.03927199157491397,0.007103947938802756,-0.004080257747947977,-0.00809030104321905,-0.006363191886722624,0.015362578189143418,0.02151636415106879
0.036343223961084185,0.0026024601673811697,0.004977063413481419,-0.008858267464320519,0.008876754636724563,0.015493021298775415,0.0049684419811660534,0.0167648760824697,0.0128958553814793
0.006474338228609263,-0.00356913188650529,0.010454782888737857,0.005627239187664698,-0.011844294031008229,-0.03074427424670705,-0.0031860165163448764,0.010757757056180369,-0.01131718508445837
0.007504605089022672,0.027027173816474112,-0.016336861937952446,0.028801830206581013,0.018150665769152082,0.036012307940602034,0.024908979230742395,0.009946784879023672,0.005723474030972352
-0.017291851361264408,-0.02092596124159208,-0.016239114282242045,-0.028795376663733312,-0.02388156719451329,-0.01012884460848314,-0.0218302173787686,-0.03479965703935373,-0.012377359916326271
-0.06388736059517472,-0.058290102016405526,-0.04783350117061204,-0.05270963372720503,-0.06340462877392672,-0.12558140786601452,-0.061895360348192936,-0.04374142068699879,-0.0348602909260443
0.06564489275885697,0.04504807777075878,0.04156818922553477,0.021213753033663414,0.04562176352251082,0.05265956776043824,0.04535336619692888,0.034217778045383535,0.0553731616575301
0.03636360024784214,-0.0151364626061819,0.009078872395533687,-0.0023837862531351553,-0.0049260640797836605,-0.036887327782813735,-0.014910350271684825,-0.002613865227145528,-0.020647692773818747
-0.02042410740261016,-0.007350527127187791,-0.00918465871151276,-0.01621434904062629,-0.008133012269468158,0.008394493510133072,-0.0061454796526289966,-0.01793102315312493,0.006209304624891805
0.004811475088847255,0.027263606228148652,0.04388957028715282,0.023768163367485967,0.022103397400876062,-0.003642019679166329,0.025191807995858892,0.04143252475918648,0.052525837812850994
-0.02846506260442725,-0.01867623571538064,-0.006705383397781996,-0.008134226400863894,-0.005929520452127432,0.020626650731266998,-0.019993415087684086,-0.017531951040950133,-0.003408749347914873
-0.009583760718340576,-0.04985315810875908,-0.051815359204884025,-0.0432256715491845,-0.06210526414343966,-0.08672293295100222,-0.04860970142203448,-0.029750351521793176,-0.049117516341500335
0.007464753429397916,0.010276436589270724,0.010967922006424087,0.02375009086692909,0.018524538683410183,0.0005920171430814947,0.0113620994410866,-0.0003542157754155305,-0.004248026026607592
-0.01948404927155983,0.0028060812190313865,-0.022649552244022483,0.0012209627616985039,-0.005551413547324771,0.03728627940935948,0.003585661157810765,-0.019489739219515887,-0.002467997346591445
-0.10383430204933924,0.015389992542579159,0.013632055411993,0.012369363537168285,0.024934845547405042,0.021892032608084585,0.020483551791937147,0.018576081842048814,0.039441156380012034
0.0274828340259965,0.014812161104040343,-0.023438963099337875,0.0024092017949381953,0.00980391322893262,0.01481067955348804,0.015287591975299712,-0.005464077422923539,0.0075609793698185514
0.02279639055004221,0.008825548418677696,-0.007475851493948963,0.00961369960104207,0.003236279854169775,0.0,0.00517236166801415,-0.0038173685829287454,-0.013340830424596422
-0.0032689267280797143,-0.042732091489389265,0.004360650836001473,-0.02652611223439194,-0.026881757722725764,-0.04534785482418035,-0.041738012269687264,-0.00615982183219604,-0.00802807065314493
0.025641012050991858,-0.000702972837966533,0.011249396975279413,0.004017535927668977,0.012523030607546656,0.06470107316089935,0.003579733854142585,0.01520671896870386,0.001703647103428648
-0.010465110164181793,-0.010552333564769787,-0.009758159634706779,-0.029227669861620238,-0.01491443173305494,-0.06230772518470672,-0.00975023504366826,-0.0006033851140696169,-0.0014174252333506625
-0.005287939548570595,-0.008176297267528583,0.006503742164742615,-0.0030465287380725425,0.005539037815600632,0.05277544991415409,-0.008405340169786795,0.0058246936167662,0.0062455465725891396
0.005906616407262909,0.00394267900897891,-0.00626585682424096,-0.00557253680379786,0.0018363249172930621,-0.05168826667180194,0.007750119042972705,0.007768374630278424,0.0019750006270421085
-0.023194321686738482,0.020349919421724663,0.013595986355815862,0.017715119997234862,0.015029240833795443,0.016707719770510436,0.018625317556376537,0.015066403299419547,0.021399435596234632
-0.033062918767510434,0.0062980130926708925,-0.009720044507547423,-0.007104799614011755,0.013362221335309949,0.017780191798980237,0.02335729781819655,0.002071251585571132,0.02343204422204541
0.02020524803304149,0.00042292466839393176,-0.029446393088895913,-0.026118106551056168,-0.014255187575402919,-0.01879299867774433,0.0,-0.007578380020557791,-0.0246465374957402
0.03244351871670648,-0.0035013777477329176,-0.012576604791616168,0.017028617135680532,-0.0032538302038341376,-0.0038254183368554013,-0.021095003473103783,-0.022214441310221003,0.003937886291564794
0.028681247472960282,0.03267748833292772,-0.0016447463810442505,0.02848162609522749,0.029892674406168263,0.03821142090516868,0.03822906089795888,0.01091407590821986,0.034997931235625106
0.0048864039992896355,-0.014630844294339687,0.018739744894320173,-0.001978067320638449,-0.0007091929158624475,0.040981450868989786,0.005951692489154522,0.01715205313639653,0.00013368883634872316
-0.044908434993035005,-0.029696063619848712,0.00828782266089528,-0.01045045461058937,-0.017388275523962753,-0.036359157505206186,-0.02184552070678315,0.007964022832239412,-0.02833094338717925
0.024258737528410474,0.012455487455841805,-0.009222115885414295,0.012563739223066243,-0.001805710556438032,-0.01535261017745218,-0.015354194354238043,0.007557569277342864,-0.018979458563623104
-0.00584791324087802,0.030228435115509995,0.0028328877553975345,0.007732423367379232,0.010130264134364731,0.01347786260580929,0.006851786233957205,0.0010228567718743734,0.01458018517850794
-0.08264706149593226,0.033094590283551904,-0.013922562680957413,0.0014275641970609874,0.02113179986295638,0.04380704277947825,0.014900765492846826,0.001941338940270954,0.02141755032219173
0.018916303090234583,0.03599734941446255,-0.004910996195404302,0.014789708760602725,0.029814103825310058,0.05670749116870264,-0.005086729088685086,0.015433351146943818,0.01433996088601611
0.0006293288732855174,-0.00892575635879693,0.023853643945483338,-0.0033362957151087387,0.008855628594548842,0.013947888022655648,0.012665729770109472,0.009674824262245184,0.022005775041142296
0.01823905895885669,-0.013830829861200966,0.013054708086448642,-0.014799149750454628,0.002025615492749932,0.0034973991670359627,-0.0039014530620123593,0.00822291896760497,0.005350423117890964
-0.048486842198567214,-0.001630795070030733,-0.031720803051397614,-0.008941318584329016,-0.011792482251238813,-0.024395900178617147,-0.026149120422157914,0.005985244942098151,-0.02284526933628012
0.047387282882190386,0.03462919638523345,0.0018427058345365172,0.032298822991450205,0.02079789113571014,0.035960975269775285,0.018334621525230445,0.010133931194248087,0.016206164728094854
0.04989154055109104,-0.004736264362927665,0.020976102619073598,0.006642195606817432,0.0046759761143215775,0.0016091210319949386,0.0039494088747609535,0.003236353542445733,-0.0024837399644898586
0.0386658791203477,0.00877787994061612,-0.005236709608022843,0.005035633775832845,-0.011303165886609384,0.010787320803208279,0.0065949102547674865,-0.0112681711120115,-0.0010482323345300355
-0.02131293431496572,0.00253327041008985,-0.04332857899550957,-0.01986871493567301,-0.0068666031250541595,-0.022933806650827598,-0.019810059820440137,-0.004317808425552024,-0.02777014884486265
-0.006387823034491813,-0.04042955694869643,-0.04444442749108146,-0.026969861323343232,-0.04290091167879422,-0.10783176683906626,-0.03363908054954348,-0.04441660208483959,-0.05766097756487176
