ACWI,ACWV,ACWX,CGW,CRBN,CWI,DBEF,DIM,DLS,DOL,DTH,DWM,DWX,EFA,EFAV,EFG,EFV,EWS,EZU,FDT,FGD,FNDC,FNDF,GDX,GDXJ,GII,GNR,GSIE,GUNR,GWX,HDEF,HEFA,HEZU,HFXI,IDLV,IDOG,IDV,IEFA,IGF,IHDG,INTF,IOO,IQDF,IQLT,IVLU,IXC,IXG,IXJ,IXP,IXUS,JNUG,JPGE,JPIN,JXI,KXI,LIT,MOO,MXI,NFRA,NUGT,PDN,PICK,PID,PPH,PSP,PXF,QEFA,ROBO,RODM,RXI,SCHC,SCHF,SCZ,SDIV,SIL,SMH,SPDW,TAN,TLTD,URA,URTH,VEA,VEU,VSS,VT,VXUS,WDIV,WOOD,XT
-0.02683015858381066,-0.018132872182460374,-0.03230166537085813,-0.02101172047543709,-0.029293251082655087,-0.032359104880870564,-0.024072617219450344,-0.03925705671703317,-0.02814338865657955,-0.027322336472755983,-0.0269809186210697,-0.02754194482969668,-0.03953709369729096,-0.03040253276740404,-0.018852849357858824,-0.0287529538998194,-0.032131375588544016,-0.04592891542495347,-0.02649215852978633,-0.04087683151934436,-0.03082189904903456,-0.035642830095366305,-0.0297298353264316,-0.09848470690346074,-0.10518431585550296,-0.01932852545141272,-0.03693663290793363,-0.02839659177473232,-0.041706867719969815,-0.040195418762109685,-0.018364365515748816,-0.02447251534301353,-0.02490663313036858,-0.04000011599522598,-0.02882477875422452,-0.03717320267784105,-0.03641137559577064,-0.031440295579156466,-0.025327499744060167,-0.022141650918790785,-0.028501881403995226,-0.019460420302337748,-0.029470764524510033,-0.023769022345972814,-0.0014367559294953484,-0.027444862048466655,-0.03501543211693197,-0.02184212931175369,-0.016261694738015267,-0.0329861809584861,-0.29111044874430625,-0.02962493046785755,-0.027229916821425882,-0.005791093362751095,-0.015253592059906469,-0.023318908695627503,-0.023755157018928004,-0.04487631411271649,-0.02189424786815137,-0.2742897114829867,-0.029556803495147558,-0.059060418328361876,-0.04915384297033008,-0.01999998017151862,-0.04298888181314663,-0.03021307893587705,-0.05041247356715227,-0.04642850325955376,-0.05116078634028373,-0.02660717249670289,-0.04593895668021365,-0.03141976922307636,-0.038608396694360746,-0.049382775402883175,-0.1283423460226373,-0.037708603450859066,-0.032003137778594405,-0.13846148753105111,-0.03790351897668219,-0.0958175076791738,-0.02885356294182357,-0.02996799103516085,-0.03362162750954526,-0.043428791621962566,-0.02839647519218456,-0.03467931802526154,-0.02489319136029176,-0.05125297139270362,-0.038826394357869984
0.02048040743214323,0.01159969832885216,0.024964766287916274,0.019475351183824374,0.008240908113035074,0.021934665748786428,0.031945006726762565,0.01873618704547641,0.007897880123888172,0.02630215535222321,0.024518225404975325,0.021241516843210538,0.03882196901925817,0.02290658066779307,0.012317328444521831,0.02322540473978946,0.018868128031653025,0.010940976482990559,0.025023485017220057,0.01571430462091606,0.03180210017002228,0.012458470656644743,0.02506966101744412,-0.004583740435303552,-0.013927679114709362,0.033195027500870215,0.014778378502536774,0.022841805155302257,0.019230657961775432,0.012133088946736077,-0.01413821888861989,0.02984423893804972,0.037037105728337114,0.01908208965693658,0.020167276354256563,0.04051483819563853,0.030775190256025906,0.02089664488353363,0.0394264731241432,0.03499385450245629,0.0011371432905828366,0.018944344293387514,0.0262482817534011,0.0208696496562139,-0.03309360925354825,0.03139899817906251,0.0017076762223602788,0.02053928032961913,0.03378756364909243,0.02221731577634821,-0.05649043159272797,0.018888624767011256,0.021379882928786398,0.014445678767950696,0.023576369113497957,0.011104974947334563,0.006083274315137108,0.011557657983364885,0.02785030478638143,-0.030932841823594164,0.010998405649414292,0.03281024508962238,0.03559320342632157,0.019910442781583684,0.01390352051356335,0.020158930229595626,0.0064238309459508655,0.015917584827346225,-0.003171743238448303,0.026221462976254467,0.010400578230381295,0.02362838447804962,0.008605590605074686,0.020891679856798132,-0.01779129148491884,0.04261232914881703,0.02103895752774541,0.03571419422563918,0.012261430257966038,0.031959768517910006,0.019860309588725897,0.02189564292516421,0.0243027824325433,0.010274817507211459,0.017574055727215352,0.02509869699784099,0.027624265592371917,0.01032415012931674,0.02087064925531049
0.02006946063600856,0.029571459741948462,0.02380945342360041,0.036257283730007694,0.017170422039538308,0.023926785027416846,0.021551616143147958,0.022304864440128316,0.023320788833930867,0.023139992385810004,0.02478644888687383,0.02611496020272124,0.035760484155213434,0.01835536498738121,0.030175169267476414,0.02237854318851964,0.016877553104869512,0.01623382035136624,0.013121690972788744,0.02601982289759729,0.03228980483132695,0.02748160549418518,0.02309778959261376,0.09056021398030778,0.07853108784148867,0.02961858207832968,0.0412621010608198,0.028618115037288824,0.04716975776586135,0.020494944244471597,0.037662887276489664,0.021839486808576343,0.009441731798195642,0.016117781247513497,0.02610968765066607,0.028859442666334827,0.03174608384600648,0.019077866087596183,0.03132191972358058,0.030230722779691382,0.014993222406085147,0.0168218755998839,0.03460352568359231,0.02810892742872152,0.012896846804257707,0.0504816090824142,0.015128847603697896,-0.016616886669158937,0.033385957376926734,0.02524707212561773,0.2462845099020837,0.021987646765380595,0.022011191898772348,0.033761835596222686,0.038833882524497904,-0.008786371486434465,0.02139537312205379,0.01415804716677383,0.03165341162015728,0.2802991747060426,0.03138086372810982,0.017955813424799332,0.037643098817218036,-0.02017244753177206,0.014768115001694,0.01946063123242913,0.031613905549977526,0.013041421686357031,0.014545504384488981,0.012052506598816964,0.023637174473556285,0.01995303658976642,0.02450229897404192,0.02323075321501896,0.12492193307285612,0.021154338567524453,0.017661843506415628,0.0348932491764743,0.02104823628975064,0.03993471318525642,0.018071318772374043,0.018197963090926958,0.02347660514618102,0.024716418341059518,0.0182090622028772,0.02376362822417705,0.04060066577590198,0.01473401203855598,0.0054958014497678755
-0.02913350764601888,-0.008206389756700294,-0.02512693634868858,-0.018058666604754917,-0.022881090357991248,-0.025085983202809085,-0.05523579246952268,-0.023540596344422102,-0.020783890666564636,-0.02675080301915213,-0.022240702391209358,-0.02522519962483261,-0.023328312632738817,-0.030100925025724257,-0.012755895406888564,-0.03627267334387648,-0.029737163566897058,0.004259753948101784,-0.02891549092914818,-0.03061487810921245,-0.004739383160277245,-0.027145661938255933,-0.02434696968351644,0.1998592155421926,0.1419592093235071,0.003656630874442746,0.021644971310739298,-0.02948871676357936,0.02560460168062476,-0.019325493676503203,0.02280135582681197,-0.05466493930885154,-0.057340330717744824,-0.04362029266848196,-0.007270090953349239,-0.02804993711438785,-0.015750850415701068,-0.030616230401279945,-0.002786229785787993,-0.04710419243327548,-0.025514838947581518,-0.029168555919833014,-0.01987374212315167,-0.03645402449718476,-0.034769780135390074,-0.0253118501988405,-0.04177150206501866,-0.031485994990872415,0.0010203131840831354,-0.02505367040586345,0.4592845077189067,-0.01856163831961247,-0.019636828398235613,0.008887057347833611,-0.020351408943430155,-0.0005540272447167373,0.0011384353023228412,0.02669591564293709,-0.0009818605550466146,0.6762759381087141,-0.023123766166960887,0.04341923992510149,-0.011829604593242334,-0.03420231715006995,-0.01975050656311978,-0.02760637619268673,-0.0134253531180821,-0.019697112949920662,-0.020161183517130463,-0.047874309882013584,-0.018622045121164874,-0.028385102506577588,-0.026051663387827773,-0.021621972671034984,0.12104384750342966,-0.03761071100132622,-0.026859528624739053,-0.050376712413538006,-0.02703217481277086,0.0007837114975634669,-0.030757447358071708,-0.02853848677381168,-0.02586645918403096,-0.019388474960182228,-0.028576615864685368,-0.023212026261762688,-0.017459371181482046,-0.031147668090017226,-0.03541768806663982
-0.01812172478780864,-0.0017730297508771074,-0.028790628223084192,-0.01494257671401124,-0.02616242611930977,-0.026436371563529223,-0.044254848155818365,-0.027048247472374075,-0.02904482995429108,-0.028235826095613405,-0.022746926922687233,-0.02610903172491718,-0.028344025225139107,-0.028433405580376638,-0.01276117664587832,-0.025308192962187472,-0.03207418089494049,-0.003181382409538809,-0.034739471361702336,-0.029460304255238462,-0.027618892146484414,-0.02872392270019502,-0.029038148055938538,0.10498544946894403,0.1426605151509927,-0.027690124563181658,-0.012385967643096702,-0.0353602430971361,-0.01063346620221074,-0.034003040248418506,-0.06733407069941806,-0.04086966356059505,-0.045297631202633235,-0.02500015081442163,-0.016843623441781374,-0.020155662566627992,-0.022701911596345468,-0.02896806079187423,-0.02933784836988133,-0.034035779001979835,-0.03445116222027493,-0.010164464854433694,-0.03264090785039424,-0.007738655964319954,-0.043632590440538584,-0.012796253952909923,-0.03110617284720517,-0.0065020463117837395,-0.021233231324814687,-0.029870402202330826,0.4349754782507213,-0.02106156467928956,-0.024983896931533127,-0.02466422506745189,0.0,-0.0382484113478749,-0.02888324537608643,-0.016698343018462132,-0.021867263060920652,0.32163596214894685,-0.046096419397016086,-0.02730816272553205,-0.04070216380850919,-0.019081954665110968,-0.04772036411224862,-0.03352440451933313,-0.010945670087790396,-0.031879265203363025,-0.03511684087535152,-0.016385280095359136,-0.0349145675364718,-0.029214397679772776,-0.031133692914338332,-0.026254146414706785,0.09658240567603488,-0.027586169048161184,-0.02929930188199898,-0.14661652361320304,-0.031581342080480905,-0.05794828727742786,-0.01910331729327066,-0.028486610480643906,-0.02805607090302641,-0.03130536308132253,-0.01859922020388172,-0.030485113603132608,-0.02991852211397786,-0.04326800016398126,-0.02130563704592716
0.03234781729754733,0.023386588949866245,0.03303205695055631,0.03228327091025245,0.03863907610016512,0.03186104755094395,0.04078146340172407,0.037872881578960405,0.03106405069957587,0.027256383128056352,0.027931625577978056,0.028944285132927745,0.03605387589865109,0.03136958711607639,0.024236492371450456,0.03245669581945977,0.030927821191256723,0.026595677422522144,0.032454993805999865,0.03812551924141348,0.03623874626156714,0.031685697042913845,0.0317756839833747,-0.024416232433081518,-0.00883178011170546,0.0239821919838514,0.0366336682206961,0.04126692414399365,0.036915793029389264,0.03239986220149621,0.0,0.03762475600831055,0.046543057525429234,0.03377110394192378,0.03389206766078953,0.034595326982111985,0.038842389769570516,0.03314699698308481,0.03425447579599657,0.044463020895068005,0.05851575476565125,0.02174573736679607,0.03783224508377552,0.02513004907068477,0.03713509059305755,0.02973688054860885,0.02916555339618258,0.02563263949220217,0.01839640487525136,0.03622375008194175,-0.06719827077297524,0.02678371511038544,0.02717034599909202,0.01851455093559571,0.015635278795907145,0.044956640888651415,0.0231849275606161,0.036632681311464736,0.024114567740264783,-0.11482334658772901,0.041358467302927984,0.07887704142825762,0.03327775829495006,0.019803799754637585,0.04677077840535369,0.032812424116291865,0.026101679421575583,0.06662516851691708,0.05724576117225219,0.040691943219867965,0.03932361585239205,0.031313544362654835,0.04050690898524086,0.0365504074683732,0.029810306435779563,0.056307803183407876,0.032370901073228125,0.07048445807598651,0.03591337607335332,0.047381472669742915,0.03508769134240268,0.03084880777801909,0.032731990629762266,0.035961532924461366,0.032488747997957486,0.032433641272766364,0.03196269040401303,0.03840329398433375,0.04724428089848813
0.008842756102861081,0.009401081129984343,0.0013664705265175796,-0.009796577669728959,0.013570517567179304,-0.00035095025409739866,0.017142966505435127,0.004658301138802422,0.008740941915687367,-0.0050066042534299285,-0.006510231190640863,-0.002536253299322771,-0.006327241695588705,0.0005564923213411588,0.0036283815296020367,0.0006447667494342947,0.0004761615423343373,-0.0072538958977493816,-0.004357372480275785,0.009590522107061586,0.001417794408082377,0.011875401077884163,0.0027174101186157613,0.01686629454994092,0.008505409032634349,0.012929897535155391,0.010187884045822935,0.0017538119109437994,0.0072105997332625425,0.01201103646329644,0.06731727415390401,0.016601061040965776,0.01381680520121791,0.010284546079652786,0.007204537466875852,-0.009940934955025826,-0.014296225743767547,0.0016041915437486664,0.0027832483585848783,0.008996148639645967,-0.012584250635055043,0.0035469627935539524,-0.0004925316287455755,0.013102205030533576,0.010230255949508264,0.007034419038774852,0.00878740425861758,0.015846042543264792,0.007327975668558542,0.0010924184031252378,0.014826515965667612,0.011759727554443431,0.0,-0.006207068315014415,-0.003337154620617277,0.033646065893993465,0.023117352985965303,0.0121695037726194,0.003924659496996666,0.04449755928078519,0.017140368563882926,0.0012391271251498126,0.00644131121371963,0.012716916868632305,0.010638299253531179,0.0018152866770829,-0.0015352807992583318,0.01514392088775914,-0.004482202096878425,0.0160067897557024,0.009837336003732336,0.0019716366743107545,0.003044979157745168,0.009366486922007158,0.0,0.029501492703953507,0.003813660068358379,0.05715592488509396,0.0069735800711277565,-0.007936459408650072,0.011973227184068744,0.0005929449326828385,0.00024948790153268006,0.018177987312430532,0.011238055586729077,0.001199223981045913,0.002173460178794331,0.01070558250802127,0.014595177604450078
0.039634103690830425,0.017194587622003182,0.05431238527126648,0.03044137178491807,0.03993523036089119,0.05580917380131216,0.03370781342373042,0.04501530670090159,0.04848827396586969,0.04779906801837423,0.05099743246011994,0.046694444656625485,0.07609043956958793,0.04467089401212125,0.02247719604718464,0.03624943475790743,0.05901965440171032,0.10751573866972762,0.04126286286101784,0.047497719263685685,0.05757428946726501,0.046135253319118386,0.05600705845976265,0.0545745004980785,0.08875500925491941,0.03058763630511759,0.0895052265999119,0.04332590157480956,0.0836690009695295,0.05513011837891981,0.030621675500280582,0.03437899123537242,0.03662714640198987,0.04371245949905956,0.02896998588833248,0.06800538518431573,0.06693937464665879,0.045445427327333233,0.035248323907352365,0.02292621187170585,0.039144301225804416,0.033284462928011724,0.06308510326052404,0.038381464704385235,0.05767094124722594,0.07058826425389729,0.061193274955506576,0.0004186445249541538,0.02486891232435491,0.05434308054700632,0.2641802206278358,0.0344462565855619,0.038709547825443814,0.023644658814229804,0.023331050623270903,0.08057635538240368,0.03937363755627947,0.07098256770148666,0.026386282572165142,0.15500183866895828,0.045211600821495515,0.1844058103430643,0.0919998159126306,-0.011369273368782422,0.04736836290518588,0.05617659270903758,0.04295450251935072,0.046480757826738224,0.04682572056717441,0.034034843269827565,0.0475833095731709,0.04643846845449049,0.044015514167925415,0.062227137033231274,0.0859649481424793,0.04169957544306133,0.04769943878898659,0.04325260699092614,0.05520380845834307,0.06879994576185226,0.04179492146730718,0.04737902707208326,0.05513994637060908,0.05125511732887388,0.04093351449640745,0.0565269679138378,0.06018433997773456,0.060664343592137515,0.027462936710273285
0.014662760950940953,0.012536808676627658,0.017343883766497797,0.0088626367972622,0.008324180254851229,0.016289879112232796,0.008540414540462553,0.013495963501284059,0.011957144748242877,0.019447563133845457,0.019517502321334472,0.016784401373747825,0.020414287683518592,0.017033217760170572,0.01014612962568185,0.015391802388800812,0.02067407959698873,0.0018851292893752008,0.032122511762094075,0.0026544138823067854,0.016064334805361673,0.011605497221296909,0.014542431156444359,0.013698613890711477,0.001475475088412801,0.01869591920809321,0.008677959428453421,0.015520368922795591,0.0070189757992027615,0.01233668707752048,0.0,0.008309158490719167,0.01930957973951996,0.009753501398773944,0.017031607974330374,0.020085366387628683,0.02230756429706381,0.016085716251466483,0.0214477105993714,0.0027238127887484424,0.005256375137347419,0.015535795079385682,0.014835449690153591,-0.008035362212815504,0.011058456165107934,0.01304946458081085,0.021957779786745873,0.018313014135976715,0.019148131735367755,0.01614565076865465,-0.02637671253551915,0.012461688960186651,0.01304345721676774,0.018522650350363136,0.010660780154258495,0.02370357067654178,0.011622947156597776,0.011442195504258243,0.016424666274935933,0.016795710015909546,0.01690930782373135,-0.0020897000277916014,0.012454413232830504,0.032097379992881536,0.007035140377157884,0.01830124083959541,0.0028551732451151013,0.010152191160087271,0.01870962918951152,0.0069784955355520996,0.00965661688805042,0.018427872929876184,0.013499501216547506,0.02726766771814744,0.04281089184211618,0.017264315085533274,0.01692178205217055,0.017827485968608482,0.014625939873482876,0.01122755866092122,0.012094457932661323,0.01724652799452456,0.016788794715455448,0.010628005153957268,0.01263360331118043,0.015416056085052475,0.016536057932481866,0.0158873475661683,0.011031105447450923
0.011560681625740116,0.012660114630044184,0.007379049010099488,0.018667673021207202,0.013428799201586064,0.00850500672486692,-0.008468093511506883,0.011492241491621162,0.02206765733584144,0.0037683191295115295,0.011432938564412454,0.007384925541762198,0.021745455595840086,0.0031403672919166647,0.007913543982912623,0.002756073644776357,0.005063799114073224,0.035747753222373106,0.008144408897181151,0.01301547081567998,0.007905023931376383,0.016443489612970413,0.006323821531746253,0.031531562464440416,0.046040508688223486,0.014682333433662403,0.030111908799673445,0.003717306246850362,0.02870010445439176,0.01899642852437153,0.0,-0.007828628318251913,-0.0032244345145226914,0.0,0.01572098448965329,0.009635692238165369,0.0071597862783364325,0.00471173145913626,0.014173193092948668,-0.0031044901567651296,0.010675298860567627,0.008701746083251633,0.013248152868442718,0.014985720691953391,-0.004924321944542827,0.02338978973150916,0.008634517673068859,-0.024354942186976758,0.0034013044391487377,0.009166967532530221,0.11590563552561113,0.01049238898337837,0.011240583841377058,0.015404352029463381,0.007310671461428781,0.03473242083089502,0.007446797607460237,0.023265708387023555,0.014988330633279725,0.07400805653590478,0.01082743891929392,0.03246062171646395,0.023878220628510548,-0.05504737911378208,0.018962433220962138,0.0022464635720342327,0.005545174268197105,0.022613165459800317,0.011188631865531259,0.012704884049489213,0.02337939164587369,0.004062095854962713,0.017418069018999643,0.015609374005428875,0.06661511166059854,0.02349871212459241,0.006735395335647818,-0.0061099661556160674,0.007022754024570457,0.0688379323455308,0.007286236197200318,0.0011115642501893478,0.005115957062869197,0.013876737815676504,0.007555579090669631,0.0031255981179614837,0.015763795881451517,0.034852626136472366,0.0016784089171729218
