Name,Riskiness R
BDCL,[0.30748499]
BDCS,[3.31553466]
BDCZ,[5.37077269e+08]
BIZD,[0.40246288]
CHIX,[0.47865734]
DPST,[0.48609361]
DXJF,[7.63836537e+11]
EUFN,[1.15988176e+12]
FAS,[0.25141184]
FAZ,[2.30523232e+13]
FINU,[0.31639184]
FINZ,[2.38629621e+13]
FNCL,[0.20176652]
FXO,[0.23947309]
IAI,[0.15109452]
IAK,[0.76793234]
IAT,[0.27345484]
IXG,[0.44361382]
IYF,[0.20799765]
IYG,[0.17560247]
JHMF,[0.17118743]
KBE,[0.31284251]
KBWB,[0.22422793]
KBWD,[0.20348325]
KBWP,[0.54544292]
KBWR,[0.45410143]
KCE,[0.2826775]
KIE,[0.25580239]
KRE,[0.30200043]
LBDC,[0.33380848]
LMLP,[0.29361216]
PEX,[1.50377165]
PFI,[5.45695148e+11]
PHDG,[6.77736609e+11]
PSCF,[0.21732724]
PSP,[0.33623898]
QABA,[0.48657289]
RWW,[0.2366739]
RYF,[0.12317841]
SEF,[7.77172783e+12]
SKF,[4.13370086e+12]
UYG,[0.21008957]
VFH,[0.19792369]
VQT,[5.49945503e+11]
WDRW,[1.34491545]
XLF,[0.12190755]
