Name,Riskiness R
BJK,3178262880576.9004
CARZ,1203552897330.0188
CHIQ,10752953647010.012
FDIS,0.00017367457692528122
FXD,0.00017762946647689225
INCO,0.485958426362641
IYC,0.00019482539501552672
PBS,0.00017385264722354584
PEJ,208435514248.2859
PEZ,2735142717595.166
PMR,0.00016787570559053172
PSCD,321674863715.83936
RCD,0.00017730539979436674
RETL,0.4057411183969857
RTH,0.00018335660495775964
RXI,0.00016650269764277969
SCC,7423907096449.728
UCC,0.2772117372548308
VCR,0.00017530171247458223
XLY,0.0001842136883400443
XRT,454239250505.43805
