Name,Riskiness R
CHIM,[0.72157611]
COPX,[60.03844104]
CROP,[0.10786285]
CUT,[0.48056215]
DUST,[2.14615081e+12]
FLM,[0.86298091]
FMAT,[0.22513453]
FTAG,[1.92685502e+13]
FTRI,[3.32044392e+12]
FXZ,[0.23960165]
GDX,[3.26157076e+11]
GDXJ,[1.36615686e+11]
GNR,[4.04303687e+11]
GOEX,[1.4740864]
GRES,[2.7871165e+11]
GUNR,[1.90633056e+11]
HAP,[3.64835969e+11]
IGE,[2.16159825e+11]
ITB,[0.2810324]
IYM,[0.46249091]
JDST,[1.89199498e+13]
JNUG,[5.52094815e+12]
LIT,[2.88826041e+11]
MOO,[0.56343302]
MXI,[8.15342738e+10]
NUGT,[6.89702444e+12]
PAGG,[1.49079129e+12]
PICK,[3.91925492e+11]
PKB,[0.18186187]
PSAU,[4.8022119e+11]
PSCM,[0.43237019]
PYZ,[0.23842495]
REMX,[4.45749265e+12]
RING,[2.21297028e+11]
RTM,[0.19331087]
SBM,[8.2148737e+11]
SIL,[1.12680969e+11]
SILJ,[1.25536202]
SLVP,[5.60863134e+09]
SLX,[2.06384311]
SMN,[5.47837354e+11]
SOIL,[5.06193815e+11]
URA,[5.56158419e+12]
UYM,[1.04348967]
VAW,[0.24193]
VEGI,[7.03833776]
WOOD,[0.29748846]
XHB,[0.38993335]
XLB,[0.2445815]
XME,[4.95299458e+11]
