Name,Riskiness R
ARKG,[0.2513617]
BBC,[1.09776944]
BBH,[12.61000949]
BBP,[0.25641602]
BIB,[14.04276659]
BIS,[308.12556944]
CURE,[0.41542904]
FBT,[0.34250532]
FHLC,[0.12054746]
FXH,[0.17199469]
IBB,[2.95074554]
IHE,[6.57335745e+10]
IHF,[0.09422351]
IHI,[0.05020155]
IXJ,[0.16276586]
IYH,[0.12745148]
LABD,[4.16277887e+13]
LABU,[1.29953528]
PBE,[0.77375705]
PJP,[2.63087311e+11]
PPH,[5.35982604e+11]
PSCH,[0.07920182]
PTH,[0.18814426]
RXD,[4.35121033e+12]
RXL,[0.26927647]
RYH,[0.12596381]
SBIO,[0.66322904]
UBIO,[0.88132617]
VHT,[0.12657011]
XBI,[0.38579167]
XHE,[0.06915162]
XHS,[0.22195216]
XLV,[0.11848032]
XPH,[2.63909957e+11]
ZBIO,[6.87598765e+11]
